unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name,local_direction_x,local_direction_y,local_direction_z,angular_diff
1743103254008,1.900068,317,,Center,697.0992,762.8802,49.91569,,-1.598825,-2.033203,49.9157,2.966297
1743103254030,1.917471,318,Eye Hit,Center,559.2913,695.2231,48.34605,SW_Tree_10,-10.86709,-6.544188,48.34605,14.7023
1743103254048,1.941176,319,Eye Hit,Center,539.7263,679.2955,47.90915,SW_Tree_10,-12.07991,-7.552366,47.90915,16.56061
1743103254066,1.959169,320,Eye Hit,Center,550.4699,679.387,48.07248,SW_Tree_10,-11.39872,-7.571938,48.07248,15.88973
1743103254099,1.991593,322,Eye Hit,Center,557.0488,681.6456,48.18928,SW_Tree_10,-10.983,-7.438124,48.18929,15.39021
1743103254116,2.009354,323,Eye Hit,Center,558.9778,677.8755,48.17964,SW_Tree_10,-10.85081,-7.690821,48.17965,15.43213
1743103254133,2.026755,324,Eye Hit,Center,569.3468,677.9297,48.32203,SW_Tree_10,-10.18208,-7.709751,48.32203,14.8049
1743103254163,2.058105,326,,Center,580.3579,679.0051,48.47445,,-9.467649,-7.661197,48.47445,14.10351
1743103254194,2.089448,328,Eye Hit,Center,587.0263,679.1445,48.55715,SW_Tree_10,-9.030918,-7.66489,48.55716,13.70916
1743103254227,2.121714,330,Eye Hit,Center,619.4495,673.3812,48.83862,SW_Tree_10,-6.868476,-8.102958,48.83862,12.27066
1743103254259,2.152597,332,Eye Hit,Center,645.4219,674.6362,49.06079,SW_Tree_10,-5.117511,-8.053666,49.06079,11.00627
1743103254274,2.169611,333,Eye Hit,Center,654.7415,674.5005,49.11934,SW_Tree_10,-4.483348,-8.072615,49.11934,10.6469
1743103254308,2.1996,335,Eye Hit,Center,676.3412,676.0876,49.24586,SW_Tree_10,-3.007145,-7.984048,49.24586,9.828613
1743103254323,2.217851,336,Eye Hit,Center,686.6036,678.0298,49.30419,SW_Tree_10,-2.303015,-7.859614,49.3042,9.431443
1743103254356,2.249588,338,,Center,712.3214,679.7651,49.37244,,-0.5302475,-7.750697,49.37244,8.942263
1743103254371,2.266688,339,,Center,720.9562,680.6841,49.38457,,0.06604399,-7.689132,49.38457,8.850197
1743103254402,2.297138,341,,Center,749.2982,666.1944,49.18364,,2.015463,-8.654579,49.18364,10.24135
1743103254434,2.329124,343,,Center,773.6022,664.2031,49.06665,,3.678596,-8.770574,49.06665,10.96984
1743103254467,2.362424,345,Eye Hit,Center,767.6827,655.6666,48.99026,SW_Tree_10,3.267255,-9.341875,48.99026,11.42087
1743103254498,2.392777,347,,Center,649.8419,636.9,48.61998,,-4.770957,-10.54752,48.61998,13.39267
1743103254532,2.426703,349,Eye Hit,Center,650.7062,624.4464,48.44522,HighFemale2,-4.695246,-11.3534,48.44522,14.23048
1743103254563,2.456811,351,,Center,650.1583,607.0744,48.17186,,-4.705665,-12.45985,48.17186,15.45535
1743103254594,2.487585,353,Eye Hit,Center,673.8528,609.1167,48.32631,HighFemale2,-3.11919,-12.36172,48.32631,14.77875
1743103254625,2.518682,355,,Center,670.1393,615.7604,48.41655,,-3.376488,-11.93478,48.41655,14.36888
1743103254655,2.549177,357,,Center,685.7062,620.0608,48.54169,,-2.328325,-11.67379,48.54169,13.77855
1743103254687,2.581226,359,,Center,692.8181,618.4656,48.53691,,-1.84529,-11.78087,48.53691,13.80301
1743103254719,2.612283,361,Eye Hit,Center,711.3997,625.6719,48.67747,HighFemale2,-0.5855355,-11.32442,48.67747,13.11335
1743103254734,2.629301,362,Eye Hit,Center,714.7914,626.5867,48.69323,HighFemale2,-0.3547354,-11.26573,48.69323,13.03306
1743103254765,2.660113,364,Eye Hit,Center,719.5222,633.9371,48.80281,HighFemale2,-0.03261204,-10.78937,48.80281,12.46654
1743103254798,2.692225,366,Eye Hit,Center,740.3732,634.566,48.79358,HighFemale2,1.390385,-10.74435,48.79358,12.51865
1743103254828,2.722999,368,Eye Hit,Center,739.387,637.4078,48.83601,HighFemale2,1.324232,-10.55965,48.83601,12.29373
1743103254860,2.754509,370,Eye Hit,Center,748.5469,637.5698,48.81835,HighFemale2,1.949191,-10.54475,48.81835,12.38876
1743103254891,2.78487,372,Eye Hit,Center,755.9025,632.2916,48.72142,HighFemale2,2.446573,-10.88352,48.72142,12.89599
1743103254921,2.815469,374,,Center,760.8423,631.0989,48.68666,,2.781204,-10.95695,48.68666,13.07172
1743103254951,2.845462,376,,Center,761.076,632.2725,48.70251,,2.79803,-10.88053,48.70251,12.98957
1743103254981,2.875738,378,,Center,772.7863,635.1168,48.69337,,3.595042,-10.68486,48.69337,13.0354
1743103255010,2.905842,380,,Center,792.4044,634.626,48.57572,,4.919234,-10.69243,48.57572,13.6201
1743103255040,2.935471,382,,Center,796.007,636.6226,48.57986,,5.164436,-10.55763,48.57986,13.60043
1743103255070,2.965233,384,,Center,806.2737,638.0379,48.52466,,5.855361,-10.44957,48.52466,13.86621
1743103255100,2.995409,386,,Center,820.0531,649.7275,48.56469,,6.796167,-9.664186,48.56469,13.67303
1743103255131,3.02614,388,,Center,824.278,649.5756,48.52412,,7.077232,-9.666353,48.52412,13.86853
1743103255161,3.055536,390,,Center,829.9243,647.6753,48.44598,,7.448425,-9.779593,48.44598,14.23817
1743103255191,3.085858,392,,Center,836.5166,648.0873,48.38483,,7.885151,-9.739414,48.38483,14.52005
1743103255220,3.115649,394,,Center,841.03,661.3185,48.49891,,8.209904,-8.864745,48.49891,13.98927
1743103255250,3.144399,396,,Center,836.2622,663.8563,48.57921,,7.899543,-8.707119,48.57921,13.60447
1743103255279,3.174368,398,,Center,830.9948,671.6181,48.72018,,7.563527,-8.20336,48.72018,12.89957
1743103255308,3.203066,400,,Center,795.6447,678.3175,49.09396,,5.194213,-7.80632,49.09396,10.81272
1743103255337,3.232771,402,,Center,795.5135,680.8434,49.12122,,5.18808,-7.637051,49.12123,10.64485
1743103255366,3.262331,404,,Center,636.0513,719.4236,49.39043,,-5.799222,-5.013741,49.39044,8.822652
1743103255397,3.291266,406,,Center,627.5257,723.9091,49.34959,,-6.382892,-4.700073,49.34959,9.125051
1743103255426,3.320398,408,,Center,628.2053,720.7652,49.33517,,-6.334131,-4.915667,49.33517,9.230843
1743103255455,3.349441,410,,Center,627.3391,720.7928,49.32819,,-6.392996,-4.913072,49.32819,9.283027
1743103255484,3.379406,412,,Center,622.8662,717.4686,49.26584,,-6.693126,-5.135809,49.26584,9.717316
1743103255514,3.409549,414,,Center,627.1225,715.3126,49.28871,,-6.402813,-5.286839,49.28872,9.562566
1743103255544,3.43959,416,,Center,798.801,695.6051,49.24207,,5.427263,-6.639252,49.24207,9.878702
1743103255574,3.469279,418,,Center,809.0735,691.1429,49.12078,,6.119649,-6.929358,49.12078,10.65867
1743103255604,3.499156,420,,Center,798.7159,691.738,49.20758,,5.417602,-6.900782,49.20758,10.10916
1743103255634,3.529868,422,,Center,801.8152,691.2817,49.18018,,5.627778,-6.928207,49.18018,10.28687
1743103255664,3.560139,424,,Center,800.301,685.3611,49.13452,,5.518497,-7.328817,49.13453,10.57622
1743103255698,3.589332,426,Eye Hit,Center,785.7006,681.5438,49.1951,HighFemale2,4.520686,-7.600465,49.1951,10.19063
1743103255712,3.608247,427,,Center,789.7578,680.8733,49.16239,,4.796655,-7.641551,49.1624,10.39917
1743103255743,3.63761,429,Eye Hit,Center,778.8713,678.7979,49.20599,HighFemale2,4.051672,-7.79107,49.20599,10.11882
1743103255774,3.66938,431,Eye Hit,Center,771.351,676.7964,49.22323,HighFemale2,3.53535,-7.931567,49.22323,10.00498
1743103255804,3.699629,433,Eye Hit,Center,766.0293,676.3003,49.24254,HighFemale2,3.170207,-7.968862,49.24254,9.879777
1743103255838,3.732048,435,Eye Hit,Center,761.811,664.114,49.12162,HighFemale2,2.872604,-8.786608,49.12162,10.65791
1743103255869,3.763069,437,Eye Hit,Center,758.8775,664.8978,49.14171,HighFemale2,2.672155,-8.736349,49.14171,10.53157
1743103255884,3.779904,438,,Center,757.4453,660.5634,49.09438,,2.57124,-9.025484,49.09438,10.82176
1743103255915,3.809686,440,,Center,755.9561,663.3281,49.13253,,2.470898,-8.842479,49.13253,10.58459
1743103255947,3.841016,442,,Center,746.6632,664.282,49.17122,,1.833736,-8.783818,49.17122,10.34205
1743103255963,3.857926,443,,Center,743.9227,664.9933,49.18633,,1.645767,-8.737589,49.18633,10.24649
1743103255994,3.889186,445,Eye Hit,Center,736.4051,665.8729,49.21086,HighFemale2,1.129153,-8.681402,49.21086,10.08731
1743103256026,3.92117,447,,Center,732.4146,659.7546,49.14263,,0.8533077,-9.089959,49.14263,10.52465
1743103256059,3.954541,449,,Center,729.7863,660.6409,49.15646,,0.6728419,-9.031665,49.15646,10.4392
1743103256091,3.985108,451,,Center,725.2679,678.113,49.36002,,0.3636825,-7.862821,49.36002,9.060437
1743103256122,4.01648,453,,Center,724.7949,677.8309,49.35721,,0.3310145,-7.881744,49.35721,9.080691
1743103256154,4.047313,455,,Center,720.5257,678.9792,49.3708,,0.03630234,-7.804711,49.3708,8.983275
1743103256168,4.064157,456,,Center,712.6235,679.6285,49.37586,,-0.5094248,-7.760606,49.37586,8.951266
1743103256201,4.096349,458,,Center,710.4924,678.1454,49.35836,,-0.6563658,-7.860251,49.35836,9.079263
1743103256233,4.127591,460,,Center,693.8398,680.3211,49.35378,,-1.805819,-7.709283,49.35378,9.11445
1743103256267,4.158921,462,,Center,672.8733,680.5058,49.28422,,-3.248538,-7.685751,49.28423,9.609385
1743103256282,4.177437,463,,Center,677.5268,684.1547,49.34082,,-2.931123,-7.442764,49.34082,9.208675
1743103256313,4.207693,465,,Center,805.7474,658.6779,48.79918,,5.852562,-9.099948,48.79918,12.50109
1743103256346,4.238939,467,,Center,805.5223,668.2753,48.91351,,5.850879,-8.464622,48.91351,11.88007
1743103256363,4.256016,468,,Center,793.5095,669.34,49.01395,,5.03937,-8.408986,49.01396,11.31061
1743103256378,4.273796,469,,Center,780.7134,669.08,49.08992,,4.168594,-8.439928,49.08992,10.85502
1743103256410,4.304345,471,,Center,781.3016,671.5678,49.11448,,4.211085,-8.273333,49.11448,10.7035
1743103256441,4.335739,473,,Center,769.9266,672.8003,49.18758,,3.434792,-8.20084,49.18758,10.24607
1743103256471,4.365697,475,,Center,744.2986,680.5766,49.36049,,1.677542,-7.692778,49.36049,9.062974
1743103256505,4.398721,477,,Center,730.9497,699.1099,49.56215,,0.7590406,-6.439334,49.56215,7.453325
1743103256535,4.429327,479,,Center,723.4125,699.1523,49.56759,,0.2365809,-6.437122,49.56759,7.404276
1743103256566,4.461067,481,,Center,688.3874,696.825,49.49995,,-2.188657,-6.589445,49.49995,7.984828
1743103256602,4.495357,483,Eye Hit,Center,646.8999,697.9987,49.30604,SW_Tree_10,-5.041166,-6.482784,49.30605,9.456107
1743103256617,4.512546,484,Eye Hit,Center,643.0021,700.2486,49.29777,SW_Tree_10,-5.309081,-6.326619,49.29778,9.510682
1743103256649,4.542441,486,Eye Hit,Center,644.4071,706.0222,49.35584,SW_Tree_10,-5.218341,-5.935493,49.35584,9.097425
1743103256666,4.559368,487,Eye Hit,Center,641.1921,706.5432,49.33711,SW_Tree_10,-5.438218,-5.897316,49.33711,9.23525
1743103256682,4.576116,488,Eye Hit,Center,634.4877,710.511,49.31641,SW_Tree_10,-5.898386,-5.621161,49.31641,9.381483
1743103256699,4.59307,489,Eye Hit,Center,631.575,710.8024,49.2953,SW_Tree_10,-6.096683,-5.598611,49.2953,9.531783
1743103256732,4.625471,491,,Center,635.5939,709.6674,49.31896,,-5.822381,-5.679554,49.31896,9.36498
1743103256766,4.657819,493,,Center,720.2991,698.4102,49.56237,,0.02072982,-6.487938,49.56237,7.457905
1743103256781,4.675532,494,,Center,773.9775,688.2359,49.32903,,3.724157,-7.159353,49.32903,9.291088
1743103256813,4.707986,496,,Center,778.2867,695.1893,49.37193,,4.024967,-6.685518,49.37193,8.981723
1743103256844,4.738248,498,,Center,774.8456,694.406,49.38308,,3.788197,-6.741027,49.38309,8.899229
1743103256875,4.770032,500,,Center,773.7079,708.6286,49.51068,,3.719203,-5.773549,49.51068,7.897247
1743103256906,4.802117,502,,Center,771.9689,709.0018,49.524,,3.599745,-5.749352,49.524,7.799258
1743103256938,4.832827,504,,Center,768.11,709.7517,49.5482,,3.334081,-5.700094,49.5482,7.591376
1743103256969,4.864135,506,,Center,765.2586,710.4393,49.56617,,3.137614,-5.654503,49.56617,7.433158
1743103257001,4.895823,508,,Center,766.6299,709.2023,49.55079,,3.231679,-5.738462,49.55079,7.570927
1743103257033,4.927464,510,,Center,762.8541,703.8061,49.52274,,2.968318,-6.109084,49.52274,7.809393
1743103257067,4.959915,512,,Center,763.1581,701.8713,49.50476,,2.988286,-6.240736,49.50476,7.956728
1743103257082,4.976632,513,,Center,762.9401,705.9354,49.53885,,2.975242,-5.963494,49.53885,7.662036
1743103257115,5.007568,515,,Center,760.9606,705.0914,49.54002,,2.838147,-6.022073,49.54002,7.653758
1743103257132,5.025011,516,,Center,759.765,704.6906,49.54171,,2.755403,-6.050074,49.54171,7.642853
1743103257162,5.057026,518,,Center,754.2036,705.3794,49.56674,,2.371239,-6.005352,49.56673,7.421561
1743103257192,5.087238,520,,Center,754.4554,710.8711,49.60953,,2.390754,-5.629449,49.60954,7.028224
1743103257223,5.11706,522,,Center,750.5652,711.3785,49.62526,,2.121498,-5.596102,49.62526,6.876604
1743103257252,5.146683,524,,Center,744.2374,707.8505,49.61422,,1.681918,-5.839714,49.61422,6.9832
1743103257280,5.175439,526,,Center,743.0078,707.579,49.6145,,1.596601,-5.858483,49.6145,6.977523
1743103257310,5.204392,528,,Center,743.2983,706.4673,49.6045,,1.616436,-5.934457,49.6045,7.068217
1743103257338,5.23341,530,,Center,742.0973,705.6812,49.60139,,1.533013,-5.988609,49.60139,7.104013
1743103257367,5.263107,532,Eye Hit,Center,742.2233,710.1883,49.63708,NW_Tree_30,1.542869,-5.680105,49.63709,6.76254
1743103257397,5.292854,534,,Center,740.9359,706.6934,49.61146,,1.452736,-5.919621,49.61146,7.004263
1743103257426,5.320803,536,Eye Hit,Center,740.2383,711.8262,49.65308,NW_Tree_30,1.405506,-5.568116,49.65308,6.597428
1743103257455,5.34986,538,,Center,746.7294,709.3123,49.61872,,1.855016,-5.738791,49.61872,6.930275
1743103257484,5.379274,540,,Center,745.2324,712.2172,49.64474,,1.752045,-5.539953,49.64474,6.67547
1743103257513,5.408704,542,,Center,743.5108,709.2613,49.62553,,1.631872,-5.743012,49.62553,6.860213
1743103257543,5.439488,544,,Center,737.5546,703.8457,49.59293,,1.217655,-6.114905,49.59293,7.165768
1743103257573,5.469401,546,,Center,730.1782,702.8995,49.59493,,0.7060294,-6.180792,49.59493,7.149569
1743103257602,5.498015,548,,Center,726.9177,702.8174,49.59645,,0.4798724,-6.186657,49.59645,7.131491
1743103257632,5.529051,550,,Center,711.7493,705.0305,49.61381,,-0.5725393,-6.035271,49.61382,6.966466
1743103257662,5.557641,552,,Center,705.7276,706.6367,49.62028,,-0.9905329,-5.924582,49.62029,6.902341
1743103257691,5.587563,554,,Center,701.2698,704.1933,49.59262,,-1.299191,-6.090827,49.59262,7.157741
1743103257724,5.617178,556,,Center,691.5072,703.4863,49.56436,,-1.975228,-6.136345,49.56437,7.410316
1743103257738,5.634074,557,,Center,683.1165,701.7171,49.52307,,-2.554771,-6.253754,49.52308,7.767838
1743103257769,5.664338,559,,Center,748.9142,755.5179,49.87584,,2.01704,-2.545204,49.87585,3.725466
1743103257798,5.694901,561,Eye Hit,Center,810.9923,875.7196,49.25024,NorthCarSignal,6.267955,5.766819,49.25024,9.811593
1743103257828,5.723713,563,,Center,810.2941,873.7072,49.27093,,6.222476,5.630458,49.27094,9.665767
1743103257858,5.753092,565,,Center,791.2034,862.6255,49.49556,,4.929241,4.889005,49.49556,7.984606
1743103257888,5.782743,567,,Center,772.5699,857.9839,49.63568,,3.649592,4.580654,49.63568,6.729543
1743103257918,5.813302,569,Eye Hit,Center,740.4448,857.2903,49.7531,NorthCarSignal,1.422708,4.543245,49.75311,5.465939
1743103257934,5.832621,570,Eye Hit,Center,732.5322,857.1721,49.76612,NorthCarSignal,0.8723185,4.536158,49.76612,5.302969
1743103257974,5.872064,572,,Center,710.2302,848.6417,49.82013,,-0.6807721,3.946633,49.82013,4.596019
1743103258002,5.89991,573,,Center,706.6448,849.6149,49.81091,,-0.9304392,4.013715,49.81092,4.728494
1743103258037,5.928279,574,,Center,698.1598,849.7901,49.79565,,-1.521111,4.024798,49.79565,4.938402
1743103258072,5.956338,575,,Center,668.9615,843.967,49.72401,,-3.549581,3.613886,49.72401,5.816857
1743103258109,5.984754,576,,Center,659.9199,844.8087,49.67158,,-4.173987,3.668667,49.67159,6.383497
1743103258149,6.021628,577,,Center,649.0495,847.1267,49.59143,,-4.921243,3.823507,49.59143,7.162618
1743103258180,6.061964,578,,Center,657.2323,849.178,49.63285,,-4.357307,3.969096,49.63286,6.772336
1743103258207,6.093021,579,,Center,732.3679,790.0967,49.97428,,0.8644849,-0.1331761,49.97429,1.002882
1743103258239,6.119753,580,Eye Hit,Center,739.9896,728.2212,49.76503,NW_Tree_10,1.391369,-4.439424,49.76503,5.34082
1743103258269,6.151128,581,Eye Hit,Center,744.4886,716.7262,49.67837,NW_Tree_10,1.70155,-5.230421,49.67838,6.31789
1743103258298,6.181127,582,Eye Hit,Center,747.7859,714.3429,49.65238,NW_Tree_10,1.929644,-5.393281,49.65239,6.580791
1743103258327,6.210032,583,Eye Hit,Center,750.7462,718.7228,49.67566,NW_Tree_10,2.13623,-5.091463,49.67566,6.342421
1743103258357,6.239223,584,Eye Hit,Center,748.1231,719.2357,49.68665,NW_Tree_10,1.954413,-5.056878,49.68665,6.227024
1743103258386,6.269676,585,Eye Hit,Center,746.2138,719.1902,49.69107,NW_Tree_10,1.821888,-5.060603,49.69107,6.177649
1743103258427,6.298084,586,Eye Hit,Center,738.0949,722.9545,49.73372,NW_Tree_10,1.258695,-4.803108,49.73372,5.701349
1743103258457,6.340293,587,Eye Hit,Center,731.1823,727.5175,49.77291,NW_Tree_10,0.7784606,-4.489189,49.77291,5.23027
1743103258483,6.369468,588,Eye Hit,Center,729.6639,728.1114,49.77779,NW_Tree_10,0.67282,-4.448281,49.77779,5.164332
1743103258524,6.396215,589,Eye Hit,Center,726.2677,729.2415,49.787,NW_Tree_10,0.4364531,-4.370396,49.787,5.041505
1743103258566,6.436086,590,Eye Hit,Center,726.1732,729.5838,49.78876,NW_Tree_10,0.4298876,-4.346767,49.78877,5.01372
1743103258595,6.478269,591,Eye Hit,Center,717.8907,730.7888,49.79783,NW_Tree_10,-0.1469147,-4.263527,49.79783,4.896451
1743103258635,6.5069,592,Eye Hit,Center,719.7259,734.718,49.8204,NW_Tree_10,-0.01909978,-3.991835,49.8204,4.581078
1743103258665,6.548216,593,Eye Hit,Center,722.4246,733.646,49.81417,NW_Tree_10,0.1689322,-4.065959,49.81417,4.670302
1743103258705,6.583551,594,Eye Hit,Center,724.5886,739.452,49.84463,NW_Tree_10,0.3198983,-3.663613,49.84463,4.219604
1743103258747,6.626725,595,Eye Hit,Center,642.7072,735.5266,49.53798,NW_Tree_10,-5.355377,-3.913089,49.53798,7.626041
1743103258787,6.660676,596,,Center,475.949,716.1679,47.06475,,-16.06532,-4.992126,47.06475,19.66919
1743103258816,6.700039,597,,Center,418.3995,699.1101,45.72559,,-19.28876,-5.940951,45.72559,23.81631
1743103258843,6.728572,598,,Center,427.8662,700.5581,45.94756,,-18.77402,-5.876746,45.94756,23.17805
1743103258872,6.763171,599,,Center,439.3677,700.8089,46.2015,,-18.13454,-5.893037,46.2015,22.42664
1743103258913,6.784589,600,,Center,467.6839,701.347,46.79903,,-16.51561,-5.933981,46.79903,20.55568
1743103258955,6.826029,601,Eye Hit,Center,480.9258,689.0763,46.96539,NW_Tree_30,-15.70448,-6.761152,46.96539,20.00437
1743103258983,6.866475,602,Eye Hit,Center,476.2322,686.9113,46.8556,Sedan5-Detailed,-15.97536,-6.8872,46.8556,20.36913
1743103259010,6.893977,603,Eye Hit,Center,469.5354,677.9734,46.64508,Sedan5-Detailed,-16.34049,-7.439383,46.64508,21.05235
1743103259042,6.920292,604,Eye Hit,Center,467.7085,680.2946,46.62954,Sedan5-Detailed,-16.4542,-7.285604,46.62954,21.10232
1743103259072,6.952196,605,Eye Hit,Center,490.5782,676.1135,47.03431,Sedan5-Detailed,-15.09254,-7.62378,47.03432,19.77346
1743103259099,6.981705,606,Eye Hit,Center,503.1236,679.1841,47.29333,Sedan5-Detailed,-14.34581,-7.462728,47.29334,18.87688
1743103259120,7.009067,607,Eye Hit,Center,532.6719,683.0169,47.83244,Sedan5-Detailed,-12.53252,-7.291289,47.83244,16.86337
1743103259135,7.030061,608,Eye Hit,Center,537.1339,683.6311,47.90889,Sedan5-Detailed,-12.25356,-7.2618,47.90889,16.55765
1743103259172,7.065212,610,Eye Hit,Center,545.2434,694.5745,48.13205,Sedan5-Detailed,-11.7647,-6.559029,48.13205,15.63407
