unix_ms,rel_timestamp,frame,obj_name,guid,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z
1742842016514,4.062375,282,LowMale2,28708,-26.55761,0.02500001,13.54244,-0.9342563,0,0.3566023
1742842016514,4.062375,282,MicroBus2-Detailed,27630,69.75824,0,6.25,-1,0,-1.192093E-07
1742842016556,4.129569,283,HighMale2,29686,24.35054,0.02500001,-3.362476,0.9176386,0,0.397416
1742842016556,4.129569,283,CenterEyeAnchor,27386,-0.01260368,1.518523,0.05838458,0.004472075,0.1191967,0.9928606
1742842016556,4.129569,283,LowFemale2,33854,17.42638,0.02500001,11.33376,0.9675828,0,0.2525544
1742842016556,4.129569,283,HighFemale2,33816,-16.58299,0.02500001,-2.35813,-0.8968291,0,0.4423773
1742842016556,4.129569,283,LowMale2,28708,-26.61862,0.02500001,13.54741,-0.9726924,0,0.2320979
1742842016557,4.129569,283,MicroBus2-Detailed,27630,69.58939,0,6.25,-1,0,-1.192093E-07
1742842016583,4.17324,284,HighMale2,29686,24.40839,0.02500001,-3.349894,0.9334534,0,0.3586988
1742842016583,4.17324,284,CenterEyeAnchor,27386,-0.01270661,1.518381,0.05842615,0.005168248,0.1177777,0.9930266
1742842016583,4.17324,284,LowFemale2,33854,17.48708,0.02500001,11.329,0.9811972,0,0.1930087
1742842016583,4.17324,284,HighFemale2,33816,-16.63411,0.02500001,-2.348018,-0.9172688,0,0.3982687
1742842016583,4.17324,284,LowMale2,28708,-26.67432,0.02500001,13.54573,-0.9842021,0,0.1770482
1742842016584,4.17324,284,MicroBus2-Detailed,27630,69.4668,0,6.25,-1,0,-1.192093E-07
1742842016611,4.201795,285,HighMale2,29686,24.44607,0.02500001,-3.33993,0.9408289,0,0.3388819
1742842016611,4.201795,285,CenterEyeAnchor,27386,-0.01281583,1.518251,0.05838122,0.006728625,0.116563,0.9931605
1742842016611,4.201795,285,LowFemale2,33854,17.53994,0.02500001,11.32699,0.9866976,0,0.1625671
1742842016611,4.201795,285,HighFemale2,33816,-16.66977,0.02500001,-2.341133,-0.926767,0,0.3756369
1742842016611,4.201795,285,LowMale2,28708,-26.71359,0.02500001,13.54125,-0.9888408,0,0.1489767
1742842016612,4.201795,285,MicroBus2-Detailed,27630,69.32828,0,6.25,-1,0,-1.192093E-07
1742842016645,4.239995,286,HighMale2,29686,24.47621,0.02500001,-3.32769,0.9485604,0,0.3165963
1742842016645,4.239995,286,CenterEyeAnchor,27386,-0.0129641,1.518242,0.05835848,0.00840638,0.1170005,0.9930963
1742842016645,4.239995,286,LowFemale2,33854,17.57157,0.02500001,11.32687,0.9917099,0,0.1284967
1742842016645,4.239995,286,HighFemale2,33816,-16.70165,0.02500001,-2.331612,-0.9366862,0,0.3501701
1742842016645,4.239995,286,LowMale2,28708,-26.74749,0.02500001,13.54129,-0.9930618,0,0.1175942
1742842016645,4.239995,286,MicroBus2-Detailed,27630,69.2271,0,6.25,-1,0,-1.192093E-07
1742842016673,4.26153,287,HighMale2,29686,24.49878,0.02500001,-3.317308,0.9518981,0,0.3064148
1742842016673,4.26153,287,CenterEyeAnchor,27386,-0.01308812,1.518195,0.05827093,0.009295849,0.11645,0.993153
1742842016673,4.26153,287,LowFemale2,33854,17.59459,0.02500001,11.32911,0.9935938,0,0.1130106
1742842016673,4.26153,287,HighFemale2,33816,-16.72532,0.02500001,-2.323256,-0.9409552,0,0.3385314
1742842016673,4.26153,287,LowMale2,28708,-26.7719,0.02500001,13.54327,-0.9946461,0,0.1033401
1742842016673,4.26153,287,MicroBus2-Detailed,27630,69.11889,0,6.25,-1,0,-1.192093E-07
1742842016701,4.290058,288,HighMale2,29686,24.52381,0.02500001,-3.306187,0.9556323,0,0.2945621
1742842016701,4.290058,288,CenterEyeAnchor,27386,-0.01320936,1.518138,0.05812784,0.01020107,0.1153714,0.99327
1742842016701,4.290058,288,LowFemale2,33854,17.61853,0.02500001,11.33445,0.9954703,0,0.09507424
1742842016701,4.290058,288,HighFemale2,33816,-16.75123,0.02500001,-2.313878,-0.9457189,0,0.3249857
1742842016701,4.290058,288,LowMale2,28708,-26.7977,0.02500001,13.54626,-0.9962223,0,0.08684111
1742842016702,4.290058,288,MicroBus2-Detailed,27630,69.00366,0,6.25,-1,0,-1.192093E-07
1742842016735,4.319896,289,HighMale2,29686,24.5511,0.02500001,-3.294804,0.9588022,0,0.2840745
1742842016736,4.319896,289,CenterEyeAnchor,27386,-0.01349848,1.518166,0.05803744,0.01103579,0.1159604,0.9931925
1742842016736,4.319896,289,LowFemale2,33854,17.64526,0.02500001,11.33976,0.9968514,0,0.07929409
1742842016736,4.319896,289,HighFemale2,33816,-16.77948,0.02500001,-2.303657,-0.9497531,0,0.313
1742842016736,4.319896,289,LowMale2,28708,-26.82631,0.02500001,13.54951,-0.9973806,0,0.07233381
1742842016736,4.319896,289,MicroBus2-Detailed,27630,68.88145,0,6.25,-1,0,-1.192093E-07
1742842016777,4.35243,290,HighMale2,29686,24.58206,0.02500001,-3.282368,0.9615898,0,0.2744908
1742842016777,4.35243,290,CenterEyeAnchor,27386,-0.01398019,1.518055,0.05784185,0.01200799,0.114865,0.9933085
1742842016777,4.35243,290,LowFemale2,33854,17.67527,0.02500001,11.34535,0.9978873,0,0.06496984
1742842016777,4.35243,290,HighFemale2,33816,-16.8122,0.02500001,-2.291957,-0.9532927,0,0.3020484
1742842016777,4.35243,290,LowMale2,28708,-26.85787,0.02500001,13.55007,-0.998247,0,0.05918401
1742842016777,4.35243,290,MicroBus2-Detailed,27630,68.6851,0,6.25,-1,0,-1.192093E-07
1742842016818,4.393634,291,HighMale2,29686,24.62785,0.02500001,-3.265026,0.9643773,0,0.2645304
1742842016818,4.393634,291,CenterEyeAnchor,27386,-0.01453592,1.517799,0.0575887,0.01313767,0.112718,0.9935402
1742842016818,4.393634,291,LowFemale2,33854,17.72127,0.02500001,11.35332,0.9987382,0,0.05022001
1742842016818,4.393634,291,HighFemale2,33816,-16.86065,0.02500001,-2.274824,-0.9568254,0,0.2906629
1742842016818,4.393634,291,LowMale2,28708,-26.90197,0.02500001,13.55,-0.9989563,0,0.04567832
1742842016818,4.393634,291,MicroBus2-Detailed,27630,68.47321,0,6.25,-1,0,-1.192093E-07
1742842016850,4.435588,292,HighMale2,29686,24.67122,0.02500001,-3.251271,0.966508,0,0.2566372
1742842016850,4.435588,292,CenterEyeAnchor,27386,-0.01492059,1.517817,0.05741636,0.01360127,0.1135404,0.9934403
1742842016850,4.435588,292,LowFemale2,33854,17.7651,0.02500001,11.35865,0.9992545,0,0.03860754
1742842016850,4.435588,292,HighFemale2,33816,-16.90683,0.02500001,-2.259493,-0.9595274,0,0.2816158
1742842016850,4.435588,292,LowMale2,28708,-26.94735,0.02500001,13.55,-0.9993849,0,0.03506869
1742842016850,4.435588,292,MicroBus2-Detailed,27630,68.24597,0,6.25,-1,0,-1.192093E-07
1742842016892,4.46712,293,HighMale2,29686,24.71665,0.02500001,-3.239553,0.9677243,0,0.2520115
1742842016892,4.46712,293,CenterEyeAnchor,27386,-0.01540362,1.518028,0.05695205,0.01516994,0.1130649,0.9934718
1742842016892,4.46712,293,LowFemale2,33854,17.81132,0.02500001,11.36348,0.9994939,0,0.03181112
1742842016892,4.46712,293,HighFemale2,33816,-16.9554,0.02500001,-2.245045,-0.9610742,0,0.2762906
1742842016892,4.46712,293,LowMale2,28708,-26.99057,0.02500001,13.55,-0.9995831,0,0.02887458
1742842016892,4.46712,293,MicroBus2-Detailed,27630,68.00357,0,6.25,-1,0,-1.192093E-07
1742842016923,4.509693,294,HighMale2,29686,24.76014,0.02500001,-3.228813,0.9690365,0,0.2469179
1742842016923,4.509693,294,CenterEyeAnchor,27386,-0.01581391,1.518171,0.05645914,0.01602849,0.1140865,0.9933415
1742842016923,4.509693,294,LowFemale2,33854,17.85531,0.02500001,11.36502,0.9997038,0,0.0243383
1742842016923,4.509693,294,HighFemale2,33816,-17.00187,0.02500001,-2.231807,-0.9627471,0,0.2704036
1742842016923,4.509693,294,LowMale2,28708,-27.04093,0.02500001,13.55,-0.9997565,0,0.02207094
1742842016923,4.509693,294,MicroBus2-Detailed,27630,67.74626,0,6.25,-1,0,-1.192093E-07
1742842016963,4.538975,295,HighMale2,29686,24.79566,0.02500001,-3.220306,0.9697257,0,0.2441968
1742842016963,4.538975,295,CenterEyeAnchor,27386,-0.01645246,1.518493,0.05554857,0.01798706,0.1163103,0.99305
1742842016964,4.538975,295,LowFemale2,33854,17.89143,0.02500001,11.36522,0.9997929,0,0.02035046
1742842016964,4.538975,295,HighFemale2,33816,-17.03888,0.02500001,-2.221251,-0.9636293,0,0.2672426
1742842016964,4.538975,295,LowMale2,28708,-27.07777,0.02500001,13.55,-0.9998301,0,0.01844078
1742842016964,4.538975,295,MicroBus2-Detailed,27630,67.56658,0,6.25,-1,0,-1.192093E-07
1742842016994,4.581665,296,HighMale2,29686,24.84701,0.02500001,-3.208164,0.970543,0,0.2409284
1742842016994,4.581665,296,CenterEyeAnchor,27386,-0.01681302,1.518583,0.05509409,0.0191276,0.1178361,0.9928488
1742842016994,4.581665,296,LowFemale2,33854,17.94386,0.02500001,11.36532,0.9998789,0,0.01556337
1742842016994,4.581665,296,HighFemale2,33816,-17.0921,0.02500001,-2.205894,-0.9646851,0,0.2634059
1742842016994,4.581665,296,LowMale2,28708,-27.12632,0.02500001,13.55,-0.999901,0,0.01408345
1742842016994,4.581665,296,MicroBus2-Detailed,27630,67.28513,0,6.25,-1,0,-1.192093E-07
1742842017036,4.61045,297,HighMale2,29686,24.88368,0.02500001,-3.199576,0.9709655,0,0.2392193
1742842017036,4.61045,297,CenterEyeAnchor,27386,-0.01736686,1.518659,0.05441811,0.02091652,0.1175504,0.9928466
1742842017036,4.61045,297,LowFemale2,33854,17.98152,0.02500001,11.36532,0.9999148,0,0.01305991
1742842017036,4.61045,297,HighFemale2,33816,-17.1297,0.02500001,-2.195174,-0.9652358,0,0.261381
1742842017036,4.61045,297,LowMale2,28708,-27.1637,0.02500001,13.55,-0.9999305,0,0.01180488
1742842017036,4.61045,297,MicroBus2-Detailed,27630,67.08968,0,6.25,-1,0,-1.192093E-07
1742842017078,4.65321,298,HighMale2,29686,24.92976,0.02500001,-3.188958,0.9714785,0,0.2371275
1742842017078,4.65321,298,CenterEyeAnchor,27386,-0.01781101,1.518648,0.05380553,0.02329834,0.1180849,0.9927301
1742842017078,4.65321,298,LowFemale2,33854,18.02895,0.02500001,11.36518,0.9999502,0,0.00999105
1742842017078,4.65321,298,HighFemale2,33816,-17.17693,0.02500001,-2.181744,-0.9659131,0,0.2588668
1742842017078,4.65321,298,LowMale2,28708,-27.21815,0.02500001,13.55,-0.9999595,0,0.009011209
1742842017078,4.65321,298,MicroBus2-Detailed,27630,66.78513,0,6.25,-1,0,-1.192093E-07
1742842017107,4.694296,299,HighMale2,29686,24.998,0.02500001,-3.173702,0.9718494,0,0.2356036
1742842017107,4.694296,299,CenterEyeAnchor,27386,-0.01808838,1.518599,0.05336361,0.02499439,0.117883,0.9927129
1742842017107,4.694296,299,LowFemale2,33854,18.09919,0.02500001,11.36439,0.9999701,0,0.007739544
1742842017107,4.694296,299,HighFemale2,33816,-17.24581,0.02500001,-2.16177,-0.9664207,0,0.2569653
1742842017107,4.694296,299,LowMale2,28708,-27.2766,0.02500001,13.55,-0.9999758,0,0.006958306
1742842017107,4.694296,299,MicroBus2-Detailed,27630,66.35841,0,6.25,-1,0,-1.192093E-07
1742842017147,4.723195,300,HighMale2,29686,25.03627,0.02500001,-3.165095,0.9720511,0,0.2347696
1742842017147,4.723195,300,CenterEyeAnchor,27386,-0.01856521,1.518527,0.05277075,0.02688667,0.1183859,0.9926036
1742842017147,4.723195,300,LowFemale2,33854,18.13892,0.02500001,11.36399,0.999979,0,0.006501317
1742842017147,4.723195,300,HighFemale2,33816,-17.28493,0.02500001,-2.15082,-0.9667022,0,0.2559037
1742842017147,4.723195,300,LowMale2,28708,-27.31524,0.02500001,13.55,-0.9999831,0,0.005828023
1742842017148,4.723195,300,MicroBus2-Detailed,27630,66.13653,0,6.25,-1,0,-1.192093E-07
1742842017176,4.764339,301,HighMale2,29686,25.08075,0.02500001,-3.155296,0.9722847,0,0.2338
1742842017176,4.764339,301,CenterEyeAnchor,27386,-0.01895605,1.518554,0.05238537,0.02726859,0.1187439,0.9925504
1742842017177,4.764339,301,LowFemale2,33854,18.18513,0.02500001,11.36333,0.9999872,0,0.00504756
1742842017177,4.764339,301,HighFemale2,33816,-17.33038,0.02500001,-2.138098,-0.9670386,0,0.2546298
1742842017177,4.764339,301,LowMale2,28708,-27.36949,0.02500001,13.55,-0.99999,0,0.004498422
1742842017177,4.764339,301,MicroBus2-Detailed,27630,65.7936,0,6.25,-1,0,-1.192093E-07
1742842017217,4.792675,302,HighMale2,29686,25.11689,0.02500001,-3.147886,0.9724073,0,0.2332898
1742842017217,4.792675,302,CenterEyeAnchor,27386,-0.01956966,1.518723,0.05168289,0.02728562,0.1198063,0.9924223
1742842017218,4.792675,302,LowFemale2,33854,18.22237,0.02500001,11.36224,0.9999909,0,0.004267156
1742842017218,4.792675,302,HighFemale2,33816,-17.3664,0.02500001,-2.127509,-0.9672251,0,0.2539205
1742842017218,4.792675,302,LowMale2,28708,-27.40498,0.02500001,13.55,-0.9999928,0,0.003781736
1742842017218,4.792675,302,MicroBus2-Detailed,27630,65.55849,0,6.25,-1,0,-1.192093E-07
1742842017246,4.834579,303,HighMale2,29686,25.17124,0.02500001,-3.136817,0.9725499,0,0.2326941
1742842017246,4.834579,303,CenterEyeAnchor,27386,-0.0199637,1.51892,0.05119444,0.02734835,0.1207677,0.992304
1742842017246,4.834579,303,LowFemale2,33854,18.27816,0.02500001,11.36051,0.9999946,0,0.003318965
1742842017246,4.834579,303,HighFemale2,33816,-17.41955,0.02500001,-2.111645,-0.9674671,0,0.252997
1742842017246,4.834579,303,LowMale2,28708,-27.44956,0.02500001,13.55,-0.9999958,0,0.002903879
1742842017247,4.834579,303,MicroBus2-Detailed,27630,65.19655,0,6.25,-1,0,-1.192093E-07
1742842017288,4.86298,304,HighMale2,29686,25.20974,0.02500001,-3.128887,0.9726222,0,0.2323927
1742842017288,4.86298,304,CenterEyeAnchor,27386,-0.02022568,1.519098,0.05037796,0.02758514,0.123815,0.9919218
1742842017288,4.86298,304,LowFemale2,33854,18.31781,0.02500001,11.35934,0.9999961,0,0.002821863
1742842017288,4.86298,304,HighFemale2,33816,-17.45763,0.02500001,-2.100333,-0.9676015,0,0.2524825
1742842017288,4.86298,304,LowMale2,28708,-27.48704,0.02500001,13.55,-0.999997,0,0.002440035
1742842017288,4.86298,304,MicroBus2-Detailed,27630,64.94934,0,6.25,-1,0,-1.192093E-07
1742842017330,4.904652,305,HighMale2,29686,25.25713,0.02500001,-3.118786,0.9727051,0,0.232045
1742842017330,4.904652,305,CenterEyeAnchor,27386,-0.02055243,1.51936,0.04962498,0.02855019,0.1270427,0.9914863
1742842017330,4.904652,305,LowFemale2,33854,18.36678,0.02500001,11.35826,0.9999976,0,0.002222776
1742842017330,4.904652,305,HighFemale2,33816,-17.50465,0.02500001,-2.086655,-0.9677748,0,0.2518174
1742842017330,4.904652,305,LowMale2,28708,-27.54191,0.02500001,13.55,-0.9999983,0,0.001876533
1742842017330,4.904652,305,MicroBus2-Detailed,27630,64.57015,0,6.25,-1,0,-1.192093E-07
1742842017359,4.948936,306,HighMale2,29686,25.32821,0.02500001,-3.103516,0.9727662,0,0.2317891
1742842017359,4.948936,306,CenterEyeAnchor,27386,-0.02083574,1.519518,0.04910306,0.02915704,0.1281462,0.9913266
1742842017359,4.948936,306,LowFemale2,33854,18.44022,0.02500001,11.35676,0.9999986,0,0.001741648
1742842017359,4.948936,306,HighFemale2,33816,-17.5751,0.02500001,-2.066253,-0.9679316,0,0.2512134
1742842017359,4.948936,306,LowMale2,28708,-27.59946,0.02500001,13.55,-0.9999991,0,0.001417339
1742842017359,4.948936,306,MicroBus2-Detailed,27630,64.04984,0,6.25,-1,0,-1.192093E-07
1742842017385,4.975299,307,HighMale2,29686,25.36603,0.02500001,-3.095167,0.9727925,0,0.2316784
1742842017385,4.975299,307,CenterEyeAnchor,27386,-0.02099149,1.519587,0.04861496,0.02939597,0.1290475,0.9912026
1742842017385,4.975299,307,LowFemale2,33854,18.47937,0.02500001,11.35617,0.9999989,0,0.001522839
1742842017385,4.975299,307,HighFemale2,33816,-17.6127,0.02500001,-2.055617,-0.9680078,0,0.2509202
1742842017385,4.975299,307,LowMale2,28708,-27.63693,0.02500001,13.55,-0.9999993,0,0.001206756
1742842017386,4.975299,307,MicroBus2-Detailed,27630,63.78379,0,6.25,-1,0,-1.192093E-07
1742842017426,5.001995,308,HighMale2,29686,25.40212,0.02500001,-3.086945,0.9728143,0,0.2315868
1742842017427,5.001995,308,CenterEyeAnchor,27386,-0.02128662,1.519787,0.04791259,0.03003978,0.1300012,0.9910587
1742842017427,5.001995,308,LowFemale2,33854,18.51684,0.02500001,11.35586,0.9999992,0,0.001335144
1742842017427,5.001995,308,HighFemale2,33816,-17.64875,0.02500001,-2.045672,-0.9680763,0,0.2506559
1742842017427,5.001995,308,LowMale2,28708,-27.67498,0.02500001,13.55,-0.9999996,0,0.001025259
1742842017427,5.001995,308,MicroBus2-Detailed,27630,63.51417,0,6.25,-1,0,-1.192093E-07
1742842017469,5.044584,309,HighMale2,29686,25.44971,0.02500001,-3.07585,0.9728426,0,0.2314681
1742842017469,5.044584,309,CenterEyeAnchor,27386,-0.02145372,1.520148,0.04732781,0.03088591,0.1329551,0.9906407
1742842017469,5.044584,309,LowFemale2,33854,18.56642,0.02500001,11.35568,0.9999995,0,0.001085937
1742842017469,5.044584,309,HighFemale2,33816,-17.69655,0.02500001,-2.032821,-0.9681711,0,0.250289
1742842017469,5.044584,309,LowMale2,28708,-27.72836,0.02500001,13.55,-0.9999997,0,0.0007836223
1742842017469,5.044584,309,MicroBus2-Detailed,27630,63.10342,0,6.25,-1,0,-1.192093E-07
1742842017510,5.08596,310,HighMale2,29686,25.50718,0.02500001,-3.062771,0.9728612,0,0.2313893
1742842017510,5.08596,310,CenterEyeAnchor,27386,-0.02149911,1.520401,0.04669479,0.03132654,0.1333157,0.9905784
1742842017510,5.08596,310,LowFemale2,33854,18.62608,0.02500001,11.35521,0.9999997,0,0.0009029508
1742842017510,5.08596,310,HighFemale2,33816,-17.75402,0.02500001,-2.01727,-0.9682469,0,0.2499957
1742842017510,5.08596,310,LowMale2,28708,-27.78616,0.02500001,13.55,-0.9999998,0,0.0006039739
1742842017510,5.08596,310,MicroBus2-Detailed,27630,62.68562,0,6.25,-1,0,-1.192093E-07
1742842017538,5.126904,311,HighMale2,29686,25.55926,0.02500001,-3.051146,0.9728727,0,0.2313411
1742842017538,5.126904,311,CenterEyeAnchor,27386,-0.02165625,1.520337,0.04634628,0.03160062,0.1332339,0.9905807
1742842017538,5.126904,311,LowFemale2,33854,18.6802,0.02500001,11.35451,0.9999998,0,0.0007664561
1742842017538,5.126904,311,HighFemale2,33816,-17.80622,0.02500001,-2.002874,-0.9683113,0,0.2497462
1742842017538,5.126904,311,LowMale2,28708,-27.83569,0.02500001,13.55,-1,0,0.0004668236
1742842017538,5.126904,311,MicroBus2-Detailed,27630,62.26137,0,6.25,-1,0,-1.192093E-07
1742842017579,5.154731,312,HighMale2,29686,25.59723,0.02500001,-3.042749,0.9728771,0,0.2313226
1742842017579,5.154731,312,CenterEyeAnchor,27386,-0.02189775,1.520431,0.04607672,0.03178082,0.1345969,0.9903907
1742842017579,5.154731,312,LowFemale2,33854,18.71959,0.02500001,11.35393,0.9999998,0,0.0006955266
1742842017579,5.154731,312,HighFemale2,33816,-17.84415,0.02500001,-1.992377,-0.9683492,0,0.2495994
1742842017579,5.154731,312,LowMale2,28708,-27.87368,0.02500001,13.55,-1,0,0.0003936291
1742842017580,5.154731,312,MicroBus2-Detailed,27630,61.97527,0,6.25,-1,0,-1.192093E-07
1742842017621,5.196311,313,HighMale2,29686,25.64859,0.02500001,-3.031221,0.9728798,0,0.231311
1742842017621,5.196311,313,CenterEyeAnchor,27386,-0.02215956,1.520627,0.0458717,0.03094344,0.1364499,0.9901636
1742842017621,5.196311,313,LowFemale2,33854,18.77297,0.02500001,11.35328,0.9999999,0,0.00061059
1742842017621,5.196311,313,HighFemale2,33816,-17.89553,0.02500001,-1.978301,-0.9684023,0,0.2493935
1742842017621,5.196311,313,LowMale2,28708,-27.9287,0.02500001,13.55,-1,0,0.0003029704
1742842017622,5.196311,313,MicroBus2-Detailed,27630,61.54168,0,6.25,-1,0,-1.192093E-07
1742842017663,5.238602,314,HighMale2,29686,25.70549,0.02500001,-3.018348,0.9728795,0,0.2313129
1742842017663,5.238602,314,CenterEyeAnchor,27386,-0.02239764,1.520839,0.04577439,0.03015411,0.1381012,0.989959
1742842017663,5.238602,314,LowFemale2,33854,18.83209,0.02500001,11.35266,0.9999999,0,0.0005470514
1742842017663,5.238602,314,HighFemale2,33816,-17.95258,0.02500001,-1.962877,-0.9684493,0,0.2492108
1742842017663,5.238602,314,LowMale2,28708,-27.9819,0.02500001,13.55,-0.9999999,0,0.0002321601
1742842017663,5.238602,314,MicroBus2-Detailed,27630,61.10319,0,6.25,-1,0,-1.192093E-07
1742842017706,5.280942,315,HighMale2,29686,25.75767,0.02500001,-3.006534,0.9728767,0,0.2313244
1742842017706,5.280942,315,CenterEyeAnchor,27386,-0.02248508,1.520882,0.04583339,0.02996146,0.1393357,0.9897918
1742842017706,5.280942,315,LowFemale2,33854,18.88676,0.02500001,11.35209,0.9999999,0,0.0005010366
1742842017706,5.280942,315,HighFemale2,33816,-18.00589,0.02500001,-1.94855,-0.96849,0,0.2490525
1742842017706,5.280942,315,LowMale2,28708,-28.04366,0.02500001,13.55,-1,0,0.0001775622
1742842017706,5.280942,315,MicroBus2-Detailed,27630,60.51172,0,6.25,-1,0,-1.192093E-07
1742842017747,5.323948,316,HighMale2,29686,25.81224,0.02500001,-2.994074,0.9728724,0,0.2313425
1742842017747,5.323948,316,CenterEyeAnchor,27386,-0.0226539,1.521089,0.04596547,0.02981983,0.1420527,0.9894098
1742842017747,5.323948,316,LowFemale2,33854,18.94338,0.02500001,11.35158,0.9999999,0,0.000467658
1742842017747,5.323948,316,HighFemale2,33816,-18.06029,0.02500001,-1.933983,-0.9685261,0,0.2489123
1742842017747,5.323948,316,LowMale2,28708,-28.09919,0.02500001,13.55,-1,0,0.0001354218
1742842017747,5.323948,316,MicroBus2-Detailed,27630,60.06359,0,6.25,-1,0,-1.192093E-07
1742842017788,5.363818,317,HighMale2,29686,25.86492,0.02500001,-2.981499,0.9728696,0,0.2313545
1742842017788,5.363818,317,CenterEyeAnchor,27386,-0.0229082,1.521431,0.04631881,0.02948833,0.1449378,0.9890013
1742842017788,5.363818,317,LowFemale2,33854,18.99825,0.02500001,11.35161,0.9999999,0,0.0004440546
1742842017788,5.363818,317,HighFemale2,33816,-18.11317,0.02500001,-1.920346,-0.9685522,0,0.2488107
1742842017788,5.363818,317,LowMale2,28708,-28.15161,0.02500001,13.5499,-1,0,0.0001059175
1742842017788,5.363818,317,MicroBus2-Detailed,27630,59.61212,0,6.25,-1,0,-1.192093E-07
1742842017829,5.405008,318,HighMale2,29686,25.9173,0.02500001,-2.968512,0.9728695,0,0.2313552
1742842017829,5.405008,318,CenterEyeAnchor,27386,-0.02318368,1.522001,0.04681021,0.02821055,0.1493028,0.988389
