unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name
1742842017578,1.329285,312,,Center,616.0217,737.936,49.32556,
1742842017620,1.370866,313,,Left,680.5891,725.4396,49.69119,
1742842017620,1.370866,313,,Right,679.6814,725.4396,49.69119,
1742842017620,1.370866,313,,Center,680.1352,725.4396,49.69119,
1742842017662,1.413156,314,,Left,686.5192,724.8632,49.70835,
1742842017662,1.413156,314,,Right,685.6118,724.8632,49.70834,
1742842017662,1.413156,314,,Center,686.0655,724.8632,49.70835,
1742842017705,1.455496,315,,Left,688.4852,728.7888,49.73884,
1742842017705,1.455496,315,,Right,687.5784,728.7888,49.73884,
1742842017705,1.455496,315,,Center,688.0319,728.7888,49.73884,
1742842017745,1.498503,316,,Left,688.393,734.9343,49.77385,
1742842017745,1.498503,316,,Right,687.4868,734.9343,49.77385,
1742842017745,1.498503,316,,Center,687.9399,734.9343,49.77385,
1742842017786,1.538372,317,,Left,683.4114,735.5682,49.76017,
1742842017786,1.538372,317,,Right,682.5049,735.5682,49.76017,
1742842017786,1.538372,317,,Center,682.9582,735.5682,49.76017,
1742842017828,1.579563,318,,Left,684.2795,732.2278,49.74401,
1742842017828,1.579563,318,,Right,683.3728,732.2278,49.744,
1742842017828,1.579563,318,,Center,683.8262,732.2278,49.74401,
1742842017871,1.621907,319,,Left,686.4894,735.7261,49.77061,
1742842017871,1.621907,319,,Right,685.5831,735.7261,49.77061,
1742842017871,1.621907,319,,Center,686.0363,735.7261,49.77061,
1742842017912,1.664614,320,,Left,662.417,741.314,49.69233,
1742842017912,1.664614,320,,Right,661.5093,741.314,49.69233,
1742842017912,1.664614,320,,Center,661.9631,741.314,49.69233,
1742842017954,1.70534,321,Eye Hit,Left,518.6344,803.8607,48.09506,NorthWalkingSignal
1742842017954,1.70534,321,Eye Hit,Right,517.6966,803.8607,48.09507,NorthWalkingSignal
1742842017954,1.70534,321,Eye Hit,Center,518.1655,803.8607,48.09506,NorthWalkingSignal
1742842017996,1.747186,322,Eye Hit,Left,518.2431,806.5234,48.08476,NorthWalkingSignal
1742842017996,1.747186,322,Eye Hit,Right,517.3051,806.5234,48.08476,NorthWalkingSignal
1742842017996,1.747186,322,Eye Hit,Center,517.7742,806.5234,48.08477,NorthWalkingSignal
1742842018024,1.789302,323,Eye Hit,Left,518.8445,808.6317,48.09251,NorthWalkingSignal
1742842018025,1.789302,323,Eye Hit,Right,517.9066,808.6317,48.09251,NorthWalkingSignal
1742842018025,1.789302,323,Eye Hit,Center,518.3755,808.6317,48.09252,NorthWalkingSignal
1742842018051,1.817694,324,Eye Hit,Left,518.1137,808.5222,48.0799,NorthWalkingSignal
1742842018051,1.817694,324,Eye Hit,Right,517.1755,808.5222,48.0799,NorthWalkingSignal
1742842018051,1.817694,324,Eye Hit,Center,517.6447,808.5222,48.0799,NorthWalkingSignal
1742842018079,1.844201,325,Eye Hit,Left,514.4048,809.2972,48.01308,NorthWalkingSignal
1742842018079,1.844201,325,Eye Hit,Right,513.4653,809.2972,48.01308,NorthWalkingSignal
1742842018079,1.844201,325,Eye Hit,Center,513.9351,809.2972,48.01308,NorthWalkingSignal
1742842018107,1.871636,326,Eye Hit,Left,514.3456,813.8323,48.00453,NorthWalkingSignal
1742842018107,1.871636,326,Eye Hit,Right,513.4061,813.8323,48.00453,NorthWalkingSignal
1742842018107,1.871636,326,Eye Hit,Center,513.8759,813.8324,48.00453,NorthWalkingSignal
1742842018136,1.899762,327,Eye Hit,Left,514.6121,813.9437,48.00869,NorthWalkingSignal
1742842018136,1.899762,327,Eye Hit,Right,513.6726,813.9437,48.00869,NorthWalkingSignal
1742842018136,1.899762,327,Eye Hit,Center,514.1424,813.9437,48.00869,NorthWalkingSignal
1742842018177,1.928543,328,Eye Hit,Left,514.5899,814.1258,48.00791,NorthWalkingSignal
1742842018177,1.928543,328,Eye Hit,Right,513.6504,814.1258,48.00791,NorthWalkingSignal
1742842018177,1.928543,328,Eye Hit,Center,514.1202,814.1258,48.00791,NorthWalkingSignal
1742842018218,1.969219,329,Eye Hit,Left,516.3136,811.0269,48.0446,NorthWalkingSignal
1742842018218,1.969219,329,Eye Hit,Right,515.3748,811.0269,48.04459,NorthWalkingSignal
1742842018218,1.969219,329,Eye Hit,Center,515.8442,811.0269,48.0446,NorthWalkingSignal
1742842018260,2.011794,330,Eye Hit,Left,516.2486,810.4332,48.04449,NorthWalkingSignal
1742842018260,2.011794,330,Eye Hit,Right,515.3098,810.4332,48.04449,NorthWalkingSignal
1742842018260,2.011794,330,Eye Hit,Center,515.7792,810.4332,48.04449,NorthWalkingSignal
1742842018289,2.053742,331,Eye Hit,Left,521.1299,807.7061,48.13456,NorthWalkingSignal
1742842018289,2.053742,331,Eye Hit,Right,520.1927,807.7061,48.13456,NorthWalkingSignal
1742842018289,2.053742,331,Eye Hit,Center,520.6613,807.7061,48.13456,NorthWalkingSignal
1742842018330,2.080923,332,Eye Hit,Left,521.6788,807.0734,48.14487,NorthWalkingSignal
1742842018330,2.080923,332,Eye Hit,Right,520.742,807.0734,48.14487,NorthWalkingSignal
1742842018330,2.080923,332,Eye Hit,Center,521.2104,807.0734,48.14486,NorthWalkingSignal
1742842018360,2.123209,333,Eye Hit,Left,520.0869,808.498,48.11496,NorthWalkingSignal
1742842018360,2.123209,333,Eye Hit,Right,519.1494,808.498,48.11496,NorthWalkingSignal
1742842018360,2.123209,333,Eye Hit,Center,519.6181,808.498,48.11496,NorthWalkingSignal
1742842018387,2.152644,334,Eye Hit,Left,522.8641,808.4354,48.16333,NorthWalkingSignal
1742842018387,2.152644,334,Eye Hit,Right,521.9277,808.4354,48.16333,NorthWalkingSignal
1742842018387,2.152644,334,Eye Hit,Center,522.3959,808.4354,48.16333,NorthWalkingSignal
1742842018415,2.179216,335,Eye Hit,Left,530.8845,808.8345,48.29915,NorthWalkingSignal
1742842018415,2.179216,335,Eye Hit,Right,529.9507,808.8345,48.29916,NorthWalkingSignal
1742842018415,2.179216,335,Eye Hit,Center,530.4176,808.8345,48.29916,NorthWalkingSignal
1742842018443,2.20754,336,Eye Hit,Left,537.1365,806.4099,48.4058,NorthWalkingSignal
1742842018443,2.20754,336,Eye Hit,Right,536.2047,806.4099,48.4058,NorthWalkingSignal
1742842018443,2.20754,336,Eye Hit,Center,536.6707,806.4099,48.4058,NorthWalkingSignal
1742842018471,2.23557,337,Eye Hit,Left,511.7645,804.053,47.97323,NorthWalkingSignal
1742842018471,2.23557,337,Eye Hit,Right,510.8243,804.053,47.97323,NorthWalkingSignal
1742842018471,2.23557,337,Eye Hit,Center,511.2944,804.053,47.97324,NorthWalkingSignal
1742842018499,2.263752,338,Eye Hit,Left,526.2896,800.2231,48.23148,NorthWalkingSignal
1742842018499,2.263752,338,Eye Hit,Right,525.3544,800.2231,48.23148,NorthWalkingSignal
1742842018499,2.263752,338,Eye Hit,Center,525.822,800.2231,48.23148,NorthWalkingSignal
1742842018526,2.292354,339,,Left,521.5067,788.3834,48.15234,
1742842018526,2.292354,339,,Right,520.5699,788.3834,48.15234,
1742842018526,2.292354,339,,Center,521.0383,788.3834,48.15234,
1742842018554,2.319134,340,Eye Hit,Left,531.6639,775.7899,48.31494,NorthWalkingPole
1742842018554,2.319134,340,Eye Hit,Right,530.7303,775.7899,48.31494,NorthWalkingPole
1742842018554,2.319134,340,Eye Hit,Center,531.1971,775.7899,48.31494,NorthWalkingPole
1742842018582,2.346492,341,Eye Hit,Left,546.0098,763.2752,48.52214,NorthWalkingPole
1742842018582,2.346492,341,Eye Hit,Right,545.0803,763.2752,48.52214,NorthWalkingPole
1742842018582,2.346492,341,Eye Hit,Center,545.545,763.2752,48.52214,NorthWalkingPole
1742842018610,2.375222,342,Eye Hit,Left,565.0198,752.6635,48.77268,NorthWalkingPole
1742842018610,2.375222,342,Eye Hit,Right,564.095,752.6635,48.77268,NorthWalkingPole
1742842018610,2.375222,342,Eye Hit,Center,564.5574,752.6635,48.77267,NorthWalkingPole
1742842018639,2.403398,343,Eye Hit,Left,590.0183,735.0678,49.02312,NorthWalkingPole
1742842018639,2.403398,343,Eye Hit,Right,589.0982,735.0678,49.02312,NorthWalkingPole
1742842018639,2.403398,343,Eye Hit,Center,589.5582,735.0678,49.02312,NorthWalkingPole
1742842018667,2.434175,344,Eye Hit,Left,613.6145,718.28,49.18208,NorthWalkingPole
1742842018667,2.434175,344,Eye Hit,Right,612.6973,718.28,49.18208,NorthWalkingPole
1742842018667,2.434175,344,Eye Hit,Center,613.1559,718.28,49.18208,NorthWalkingPole
1742842018707,2.470143,345,,Left,641.8321,700.8346,49.29407,
1742842018707,2.470143,345,,Right,640.9171,700.8346,49.29407,
1742842018707,2.470143,345,,Center,641.3746,700.8346,49.29406,
1742842018747,2.499424,346,,Left,649.2715,698.8041,49.33041,
1742842018747,2.499424,346,,Right,648.3572,698.8041,49.33041,
1742842018747,2.499424,346,,Center,648.8143,698.8041,49.33041,
1742842018789,2.540705,347,,Left,629.1382,724.2766,49.36856,
1742842018789,2.540705,347,,Right,628.2246,724.2766,49.36856,
1742842018789,2.540705,347,,Center,628.6814,724.2766,49.36856,
1742842018818,2.582715,348,,Left,643.8117,729.6964,49.51843,
1742842018818,2.582715,348,,Right,642.9008,729.6964,49.51843,
1742842018818,2.582715,348,,Center,643.3563,729.6964,49.51843,
1742842018845,2.61002,349,,Left,657.3776,721.6677,49.55733,
1742842018845,2.61002,349,,Right,656.4674,721.6677,49.55733,
1742842018845,2.61002,349,,Center,656.9225,721.6677,49.55733,
1742842018873,2.637115,350,,Left,647.6757,732.7421,49.56173,
1742842018873,2.637115,350,,Right,646.7656,732.7421,49.56172,
1742842018873,2.637115,350,,Center,647.2206,732.7421,49.56173,
1742842018902,2.671488,351,,Left,659.3866,735.1296,49.65047,
1742842018902,2.671488,351,,Right,658.4781,735.1296,49.65047,
1742842018902,2.671488,351,,Center,658.9324,735.1296,49.65047,
1742842018942,2.694391,352,,Left,624.2927,744.0115,49.43057,
1742842018942,2.694391,352,,Right,623.3802,744.0115,49.43056,
1742842018942,2.694391,352,,Center,623.8364,744.0116,49.43057,
1742842018984,2.734749,353,,Left,549.7001,749.6029,48.53619,
1742842018984,2.734749,353,,Right,548.7708,749.6029,48.53619,
1742842018984,2.734749,353,,Center,549.2355,749.6029,48.53619,
1742842019012,2.777768,354,,Left,571.2004,752.9604,48.85828,
1742842019012,2.777768,354,,Right,570.2772,752.9604,48.85828,
1742842019012,2.777768,354,,Center,570.7388,752.9604,48.85828,
1742842019053,2.804535,355,,Left,578.1948,755.7855,48.95971,
1742842019053,2.804535,355,,Right,577.2735,755.7855,48.95971,
1742842019053,2.804535,355,,Center,577.7342,755.7855,48.95971,
1742842019082,2.84655,356,,Left,579.3879,753.9216,48.96811,
1742842019082,2.84655,356,,Right,578.4667,753.9216,48.96811,
1742842019082,2.84655,356,,Center,578.9273,753.9216,48.96811,
1742842019123,2.874493,357,,Left,488.27,750.4653,47.46342,
1742842019123,2.874493,357,,Right,487.3197,750.4653,47.46342,
1742842019123,2.874493,357,,Center,487.7949,750.4653,47.46342,
1742842019153,2.916499,358,Eye Hit,Left,488.7056,748.423,47.4641,NorthCarSignal
1742842019153,2.916499,358,Eye Hit,Right,487.7553,748.423,47.4641,NorthCarSignal
1742842019153,2.916499,358,Eye Hit,Center,488.2304,748.423,47.4641,NorthCarSignal
1742842019180,2.946097,359,Eye Hit,Left,493.0047,750.1223,47.55267,NorthCarSignal
1742842019180,2.946097,359,Eye Hit,Right,492.0561,750.1223,47.55267,NorthCarSignal
1742842019180,2.946097,359,Eye Hit,Center,492.5304,750.1223,47.55267,NorthCarSignal
1742842019208,2.972609,360,Eye Hit,Left,511.0564,750.2985,47.8885,NorthCarSignal
1742842019208,2.972609,360,Eye Hit,Right,510.1146,750.2984,47.8885,NorthCarSignal
1742842019208,2.972609,360,Eye Hit,Center,510.5855,750.2984,47.8885,NorthCarSignal
1742842019249,3.000666,361,Eye Hit,Left,533.2146,746.6898,48.25655,NorthCarSignal
1742842019249,3.000666,361,Eye Hit,Right,532.2799,746.6898,48.25655,NorthCarSignal
1742842019249,3.000666,361,Eye Hit,Center,532.7473,746.6898,48.25655,NorthCarSignal
1742842019291,3.042764,362,Eye Hit,Left,559.55,748.4414,48.67161,NorthCarSignal
1742842019291,3.042764,362,Eye Hit,Right,558.6233,748.4414,48.67161,NorthCarSignal
1742842019291,3.042764,362,Eye Hit,Center,559.0867,748.4414,48.6716,NorthCarSignal
1742842019332,3.084318,363,Eye Hit,Left,561.4764,748.1707,48.69827,NorthCarSignal
1742842019332,3.084318,363,Eye Hit,Right,560.5502,748.1707,48.69827,NorthCarSignal
1742842019332,3.084318,363,Eye Hit,Center,561.0132,748.1707,48.69827,NorthCarSignal
1742842019374,3.125512,364,Eye Hit,Left,553.4658,747.4371,48.57801,NorthCarSignal
1742842019374,3.125512,364,Eye Hit,Right,552.5374,747.4371,48.57801,NorthCarSignal
1742842019374,3.125512,364,Eye Hit,Center,553.0016,747.4371,48.57801,NorthCarSignal
1742842019415,3.167665,365,Eye Hit,Left,547.8569,741.4228,48.46924,NorthCarSignal
1742842019415,3.167665,365,Eye Hit,Right,546.9263,741.4228,48.46924,NorthCarSignal
1742842019415,3.167665,365,Eye Hit,Center,547.3915,741.4228,48.46924,NorthCarSignal
1742842019444,3.208684,366,Eye Hit,Left,559.5353,741.0432,48.64256,NorthCarSignal
1742842019444,3.208684,366,Eye Hit,Right,558.608,741.0432,48.64255,NorthCarSignal
1742842019444,3.208684,366,Eye Hit,Center,559.0717,741.0432,48.64256,NorthCarSignal
1742842019485,3.237748,367,Eye Hit,Left,565.1187,742.4396,48.72828,NorthCarSignal
1742842019485,3.237748,367,Eye Hit,Right,564.193,742.4396,48.72829,NorthCarSignal
1742842019485,3.237748,367,Eye Hit,Center,564.6559,742.4396,48.72828,NorthCarSignal
1742842019526,3.277934,368,Eye Hit,Left,573.0254,739.1501,48.82332,NorthCarSignal
1742842019526,3.277934,368,Eye Hit,Right,572.1016,739.1501,48.82332,NorthCarSignal
1742842019526,3.277934,368,Eye Hit,Center,572.5635,739.1501,48.82332,NorthCarSignal
1742842019555,3.319632,369,Eye Hit,Left,575.9445,738.7446,48.86068,NorthCarSignal
1742842019555,3.319632,369,Eye Hit,Right,575.0213,738.7446,48.86068,NorthCarSignal
1742842019555,3.319632,369,Eye Hit,Center,575.483,738.7446,48.86067,NorthCarSignal
1742842019596,3.347493,370,Eye Hit,Left,578.6221,737.9017,48.89235,NorthCarSignal
1742842019596,3.347493,370,Eye Hit,Right,577.6995,737.9017,48.89234,NorthCarSignal
1742842019596,3.347493,370,Eye Hit,Center,578.1608,737.9017,48.89235,NorthCarSignal
1742842019625,3.38961,371,Eye Hit,Left,577.5908,735.6105,48.86764,NorthCarSignal
1742842019625,3.38961,371,Eye Hit,Right,576.6677,735.6105,48.86763,NorthCarSignal
1742842019625,3.38961,371,Eye Hit,Center,577.1292,735.6105,48.86764,NorthCarSignal
1742842019666,3.418497,372,Eye Hit,Left,569.847,736.7015,48.76968,NorthCarSignal
1742842019666,3.418497,372,Eye Hit,Right,568.9222,736.7015,48.76968,NorthCarSignal
1742842019666,3.418497,372,Eye Hit,Center,569.3846,736.7015,48.76968,NorthCarSignal
1742842019708,3.461225,373,Eye Hit,Left,562.6013,738.4601,48.67757,NorthCarSignal
1742842019708,3.461225,373,Eye Hit,Right,561.6747,738.4601,48.67757,NorthCarSignal
1742842019708,3.461225,373,Eye Hit,Center,562.1379,738.4602,48.67757,NorthCarSignal
1742842019750,3.502451,374,Eye Hit,Left,542.2294,740.9705,48.38335,NorthCarSignal
1742842019750,3.502451,374,Eye Hit,Right,541.2972,740.9705,48.38334,NorthCarSignal
1742842019750,3.502451,374,Eye Hit,Center,541.7632,740.9706,48.38335,NorthCarSignal
1742842019792,3.54394,375,Eye Hit,Left,527.4968,757.6744,48.20543,NorthCarSignal
1742842019792,3.54394,375,Eye Hit,Right,526.561,757.6744,48.20543,NorthCarSignal
1742842019792,3.54394,375,Eye Hit,Center,527.0289,757.6744,48.20543,NorthCarSignal
1742842019834,3.585684,376,,Left,561.0068,775.5294,48.7726,
1742842019834,3.585684,376,,Right,560.082,775.5294,48.7726,
1742842019834,3.585684,376,,Center,560.5444,775.5294,48.7726,
1742842019862,3.62747,377,,Left,654.02,780.3486,49.76004,
1742842019862,3.62747,377,,Right,653.1136,780.3486,49.76004,
1742842019862,3.62747,377,,Center,653.5668,780.3485,49.76004,
1742842019890,3.655227,378,,Left,750.4631,779.4653,49.92712,
1742842019890,3.655227,378,,Right,749.5598,779.4653,49.92712,
1742842019890,3.655227,378,,Center,750.0115,779.4653,49.92712,
1742842019931,3.68283,379,,Left,838.8924,753.6708,49.23529,
1742842019931,3.68283,379,,Right,837.9763,753.6708,49.23529,
1742842019931,3.68283,379,,Center,838.4343,753.6708,49.23529,
1742842019972,3.72416,380,Eye Hit,Left,872.8546,747.7656,48.78675,NorthWalkingSignal
1742842019972,3.72416,380,Eye Hit,Right,871.93,747.7656,48.78675,NorthWalkingSignal
1742842019972,3.72416,380,Eye Hit,Center,872.3923,747.7656,48.78675,NorthWalkingSignal
1742842020014,3.765234,381,Eye Hit,Left,854.2883,743.9591,49.0134,NorthWalkingSignal
1742842020014,3.765234,381,Eye Hit,Right,853.368,743.9591,49.0134,NorthWalkingSignal
1742842020014,3.765234,381,Eye Hit,Center,853.8281,743.9591,49.0134,NorthWalkingSignal
1742842020043,3.807506,382,Eye Hit,Left,822.3729,764.2081,49.43944,NorthWalkingSignal
1742842020043,3.807506,382,Eye Hit,Right,821.4606,764.2081,49.43945,NorthWalkingSignal
1742842020043,3.807506,382,Eye Hit,Center,821.9167,764.2081,49.43944,NorthWalkingSignal
1742842020084,3.836123,383,Eye Hit,Left,784.0799,766.5881,49.74876,NorthWalkingSignal
1742842020084,3.836123,383,Eye Hit,Right,783.1733,766.5881,49.74876,NorthWalkingSignal
1742842020084,3.836123,383,Eye Hit,Center,783.6265,766.5881,49.74876,NorthWalkingSignal
1742842020126,3.877669,384,Eye Hit,Left,758.0108,768.2872,49.88044,NorthWalkingSignal
1742842020126,3.877669,384,Eye Hit,Right,757.1065,768.2872,49.88044,NorthWalkingSignal
1742842020126,3.877669,384,Eye Hit,Center,757.5587,768.2872,49.88044,NorthWalkingSignal
1742842020154,3.918803,385,Eye Hit,Left,732.4376,770.6931,49.94783,NorthWalkingSignal
1742842020154,3.918803,385,Eye Hit,Right,731.5346,770.6931,49.94783,NorthWalkingSignal
1742842020154,3.918803,385,Eye Hit,Center,731.9861,770.6931,49.94783,NorthWalkingSignal
1742842020182,3.946649,386,Eye Hit,Left,714.3867,769.9069,49.95184,NorthWalkingSignal
1742842020182,3.946649,386,Eye Hit,Right,713.4837,769.9069,49.95185,NorthWalkingSignal
1742842020182,3.946649,386,Eye Hit,Center,713.9352,769.9069,49.95184,NorthWalkingSignal
1742842020210,3.974214,387,Eye Hit,Left,694.4904,769.4329,49.92025,NorthWalkingSignal
1742842020210,3.974214,387,Eye Hit,Right,693.5869,769.4329,49.92025,NorthWalkingSignal
1742842020210,3.974214,387,Eye Hit,Center,694.0386,769.4329,49.92025,NorthWalkingSignal
1742842020239,4.003326,388,Eye Hit,Left,674.8733,763.6588,49.83832,NorthWalkingSignal
1742842020239,4.003326,388,Eye Hit,Right,673.9683,763.6588,49.83832,NorthWalkingSignal
1742842020239,4.003326,388,Eye Hit,Center,674.4208,763.6588,49.83833,NorthWalkingSignal
1742842020267,4.031701,389,Eye Hit,Left,660.5013,767.1131,49.77319,NorthWalkingSignal
