unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name
1743003362676,1.218817,301,Eye Hit,Right,722.6956,640.4301,48.89436,NorthSidewalk
1743003362676,1.218817,301,Eye Hit,Center,723.1959,640.4301,48.89436,NorthSidewalk
1743003362715,1.259539,302,Eye Hit,Left,722.8591,640.4107,48.89422,NorthSidewalk
1743003362715,1.259539,302,Eye Hit,Right,721.8586,640.4107,48.89422,NorthSidewalk
1743003362715,1.259539,302,Eye Hit,Center,722.3588,640.4107,48.89421,NorthSidewalk
1743003362755,1.297163,303,Eye Hit,Left,722.1172,639.6989,48.88443,NorthSidewalk
1743003362756,1.297163,303,Eye Hit,Right,721.1166,639.6989,48.88444,NorthSidewalk
1743003362756,1.297163,303,Eye Hit,Center,721.6169,639.6989,48.88443,NorthSidewalk
1743003362799,1.338558,304,Eye Hit,Left,723.278,638.0328,48.86062,NorthSidewalk
1743003362799,1.338558,304,Eye Hit,Right,722.2769,638.0328,48.86062,NorthSidewalk
1743003362799,1.338558,304,Eye Hit,Center,722.7774,638.0328,48.86062,NorthSidewalk
1743003362841,1.382442,305,Eye Hit,Left,726.9167,636.3106,48.83456,NorthSidewalk
1743003362841,1.382442,305,Eye Hit,Right,725.915,636.3106,48.83456,NorthSidewalk
1743003362841,1.382442,305,Eye Hit,Center,726.416,636.3106,48.83456,NorthSidewalk
1743003362882,1.424207,306,Eye Hit,Left,729.309,634.7241,48.8102,NorthSidewalk
1743003362882,1.424207,306,Eye Hit,Right,728.3067,634.7241,48.8102,NorthSidewalk
1743003362883,1.424207,306,Eye Hit,Center,728.8078,634.7241,48.8102,NorthSidewalk
1743003362925,1.465372,307,Eye Hit,Left,724.1338,644.3501,48.94678,NorthSidewalk
1743003362925,1.465372,307,Eye Hit,Right,723.1343,644.3501,48.94678,NorthSidewalk
1743003362925,1.465372,307,Eye Hit,Center,723.6341,644.3501,48.94679,NorthSidewalk
1743003362967,1.507308,308,Eye Hit,Left,718.4742,648.3107,48.99941,NorthSidewalk
1743003362967,1.507308,308,Eye Hit,Right,717.476,648.3107,48.99941,NorthSidewalk
1743003362967,1.507308,308,Eye Hit,Center,717.9751,648.3107,48.99941,NorthSidewalk
1743003363009,1.550378,309,Eye Hit,Left,689.6302,625.7439,48.63622,NorthSidewalk
1743003363009,1.550378,309,Eye Hit,Right,688.6244,625.7439,48.63622,NorthSidewalk
1743003363009,1.550378,309,Eye Hit,Center,689.1273,625.7439,48.63622,NorthSidewalk
1743003363051,1.592403,310,Eye Hit,Left,689.7285,625.3887,48.6304,RoadCrosswalk
1743003363052,1.592403,310,Eye Hit,Right,688.7226,625.3887,48.6304,RoadCrosswalk
1743003363052,1.592403,310,Eye Hit,Center,689.2255,625.3887,48.6304,RoadCrosswalk
1743003363093,1.634655,311,Eye Hit,Left,689.5927,644.2496,48.8983,RoadCrosswalk
1743003363093,1.634655,311,Eye Hit,Right,688.5923,644.2496,48.8983,RoadCrosswalk
1743003363094,1.634655,311,Eye Hit,Center,689.0925,644.2496,48.8983,RoadCrosswalk
1743003363135,1.67806,312,Eye Hit,Left,687.506,658.5978,49.07738,RoadCrosswalk
1743003363135,1.67806,312,Eye Hit,Right,686.5093,658.5978,49.07739,RoadCrosswalk
1743003363135,1.67806,312,Eye Hit,Center,687.0076,658.5978,49.07738,RoadCrosswalk
1743003363176,1.71787,313,Eye Hit,Left,684.4588,661.7448,49.10548,RoadCrosswalk
1743003363177,1.71787,313,Eye Hit,Right,683.4626,661.7448,49.10548,RoadCrosswalk
1743003363177,1.71787,313,Eye Hit,Center,683.9607,661.7448,49.10548,RoadCrosswalk
1743003363218,1.759038,314,Eye Hit,Left,718.8895,596.2316,48.19963,RoadCrosswalk
1743003363218,1.759038,314,Eye Hit,Right,717.8745,596.2316,48.19963,RoadCrosswalk
1743003363218,1.759038,314,Eye Hit,Center,718.382,596.2316,48.19963,RoadCrosswalk
1743003363261,1.801336,315,Eye Hit,Left,719.0053,572.9639,47.7836,RoadCrosswalk
1743003363261,1.801336,315,Eye Hit,Right,717.9816,572.9639,47.7836,RoadCrosswalk
1743003363261,1.801336,315,Eye Hit,Center,718.4935,572.9639,47.7836,RoadCrosswalk
1743003363303,1.84367,316,Eye Hit,Left,711.464,584.9274,47.99986,RoadCrosswalk
1743003363303,1.84367,316,Eye Hit,Right,710.4449,584.9274,47.99986,RoadCrosswalk
1743003363303,1.84367,316,Eye Hit,Center,710.9544,584.9274,47.99986,RoadCrosswalk
1743003363344,1.885913,317,Eye Hit,Left,709.2546,586.7285,48.03069,RoadCrosswalk
1743003363344,1.885913,317,Eye Hit,Right,708.2361,586.7285,48.03069,RoadCrosswalk
1743003363344,1.885913,317,Eye Hit,Center,708.7454,586.7285,48.03068,RoadCrosswalk
1743003363385,1.926223,318,Eye Hit,Left,708.096,586.7618,48.03201,RoadCrosswalk
1743003363385,1.926223,318,Eye Hit,Right,707.0776,586.7618,48.03201,RoadCrosswalk
1743003363385,1.926223,318,Eye Hit,Center,707.5868,586.7618,48.03201,RoadCrosswalk
1743003363427,1.967694,319,Eye Hit,Left,699.6465,588.9857,48.05979,RoadCrosswalk
1743003363427,1.967694,319,Eye Hit,Right,698.6287,588.9857,48.05979,RoadCrosswalk
1743003363427,1.967694,319,Eye Hit,Center,699.1376,588.9857,48.05979,RoadCrosswalk
1743003363470,2.011674,320,Eye Hit,Left,702.2892,590.8896,48.0983,RoadCrosswalk
1743003363470,2.011674,320,Eye Hit,Right,701.2722,590.8896,48.0983,RoadCrosswalk
1743003363470,2.011674,320,Eye Hit,Center,701.7807,590.8896,48.0983,RoadCrosswalk
1743003363512,2.052127,321,Eye Hit,Left,703.6718,598.0417,48.22441,RoadCrosswalk
1743003363512,2.052127,321,Eye Hit,Right,702.6574,598.0417,48.22441,RoadCrosswalk
1743003363512,2.052127,321,Eye Hit,Center,703.1646,598.0417,48.22441,RoadCrosswalk
1743003363540,2.094079,322,Eye Hit,Left,705.7003,604.6407,48.3389,RoadCrosswalk
1743003363540,2.094079,322,Eye Hit,Right,704.6884,604.6407,48.3389,RoadCrosswalk
1743003363540,2.094079,322,Eye Hit,Center,705.1943,604.6407,48.3389,RoadCrosswalk
1743003363581,2.122373,323,Eye Hit,Left,705.4412,605.1997,48.34784,RoadCrosswalk
1743003363581,2.122373,323,Eye Hit,Right,704.4294,605.1997,48.34784,RoadCrosswalk
1743003363581,2.122373,323,Eye Hit,Center,704.9353,605.1997,48.34784,RoadCrosswalk
1743003363623,2.163938,324,Eye Hit,Left,702.6625,605.5624,48.35056,RoadCrosswalk
1743003363623,2.163938,324,Eye Hit,Right,701.6508,605.5624,48.35056,RoadCrosswalk
1743003363623,2.163938,324,Eye Hit,Center,702.1567,605.5624,48.35056,RoadCrosswalk
1743003363665,2.205067,325,Eye Hit,Left,707.1274,603.0924,48.31637,RoadCrosswalk
1743003363665,2.205067,325,Eye Hit,Right,706.1151,603.0924,48.31637,RoadCrosswalk
1743003363665,2.205067,325,Eye Hit,Center,706.6212,603.0924,48.31636,RoadCrosswalk
1743003363707,2.248188,326,Eye Hit,Left,708.145,612.3189,48.46891,RoadCrosswalk
1743003363707,2.248188,326,Eye Hit,Right,707.1357,612.3189,48.46891,RoadCrosswalk
1743003363707,2.248188,326,Eye Hit,Center,707.6404,612.3189,48.46891,RoadCrosswalk
1743003363748,2.289516,327,Eye Hit,Left,722.0045,661.8244,49.17492,RoadCrosswalk
1743003363748,2.289516,327,Eye Hit,Right,721.0097,661.8244,49.17492,RoadCrosswalk
1743003363748,2.289516,327,Eye Hit,Center,721.5071,661.8244,49.17493,RoadCrosswalk
1743003363790,2.330995,328,Eye Hit,Left,731.3117,656.6929,49.10645,RoadCrosswalk
1743003363790,2.330995,328,Eye Hit,Right,730.3156,656.6929,49.10645,RoadCrosswalk
1743003363790,2.330995,328,Eye Hit,Center,730.8137,656.6929,49.10645,RoadCrosswalk
1743003363832,2.373349,329,Eye Hit,Left,733.759,654.6382,49.0782,RoadCrosswalk
1743003363832,2.373349,329,Eye Hit,Right,732.7623,654.6382,49.0782,RoadCrosswalk
1743003363832,2.373349,329,Eye Hit,Center,733.2607,654.6382,49.0782,RoadCrosswalk
1743003363874,2.414993,330,Eye Hit,Left,734.7745,652.4725,49.04964,RoadCrosswalk
1743003363874,2.414993,330,Eye Hit,Right,733.7772,652.4725,49.04964,RoadCrosswalk
1743003363874,2.414993,330,Eye Hit,Center,734.2759,652.4725,49.04964,RoadCrosswalk
1743003363915,2.456049,331,Eye Hit,Left,695.0857,659.9837,49.12373,RoadCrosswalk
1743003363915,2.456049,331,Eye Hit,Right,694.0899,659.9837,49.12373,RoadCrosswalk
1743003363915,2.456049,331,Eye Hit,Center,694.5878,659.9837,49.12373,RoadCrosswalk
1743003363958,2.497988,332,Eye Hit,Left,685.0871,690.2047,49.42555,RoadCrosswalk
1743003363958,2.497988,332,Eye Hit,Right,684.0974,690.2047,49.42554,RoadCrosswalk
1743003363958,2.497988,332,Eye Hit,Center,684.5922,690.2047,49.42555,RoadCrosswalk
1743003364000,2.540423,333,Eye Hit,Left,690.421,685.5081,49.3959,RoadCrosswalk
1743003364000,2.540423,333,Eye Hit,Right,689.4306,685.5081,49.3959,RoadCrosswalk
1743003364000,2.540423,333,Eye Hit,Center,689.9258,685.5081,49.3959,RoadCrosswalk
1743003364042,2.583075,334,Eye Hit,Left,705.3012,675.9623,49.32732,RoadCrosswalk
1743003364042,2.583075,334,Eye Hit,Right,704.3096,675.9623,49.32732,RoadCrosswalk
1743003364042,2.583075,334,Eye Hit,Center,704.8054,675.9623,49.32732,RoadCrosswalk
1743003364083,2.624156,335,Eye Hit,Left,723.6399,674.5165,49.32146,RoadCrosswalk
1743003364083,2.624156,335,Eye Hit,Right,722.6481,674.5165,49.32146,RoadCrosswalk
1743003364083,2.624156,335,Eye Hit,Center,723.144,674.5165,49.32146,RoadCrosswalk
1743003364125,2.665968,336,Eye Hit,Left,745.932,665.4458,49.18719,RoadCrosswalk
1743003364125,2.665968,336,Eye Hit,Right,744.9375,665.4458,49.18719,RoadCrosswalk
1743003364125,2.665968,336,Eye Hit,Center,745.4348,665.4458,49.18719,RoadCrosswalk
1743003364166,2.707718,337,Eye Hit,Left,768.3068,667.8196,49.13785,RoadCrosswalk
1743003364166,2.707718,337,Eye Hit,Right,767.3113,667.8196,49.13785,RoadCrosswalk
1743003364166,2.707718,337,Eye Hit,Center,767.8091,667.8196,49.13785,RoadCrosswalk
1743003364208,2.749132,338,Eye Hit,Left,670.1511,695.0466,49.40535,NorthSidewalk
1743003364208,2.749132,338,Eye Hit,Right,669.1609,695.0466,49.40535,NorthSidewalk
1743003364208,2.749132,338,Eye Hit,Center,669.656,695.0466,49.40535,NorthSidewalk
1743003364250,2.79035,339,Eye Hit,Left,613.5811,701.3922,49.04315,NorthSidewalk
1743003364250,2.79035,339,Eye Hit,Right,612.5837,701.3922,49.04315,NorthSidewalk
1743003364250,2.79035,339,Eye Hit,Center,613.0824,701.3922,49.04315,NorthSidewalk
1743003364289,2.832751,340,Eye Hit,Left,589.2731,713.5499,48.87145,NorthSidewalk
1743003364289,2.832751,340,Eye Hit,Right,588.2722,713.5499,48.87145,NorthSidewalk
1743003364289,2.832751,340,Eye Hit,Center,588.7726,713.5499,48.87145,NorthSidewalk
1743003364331,2.872522,341,Eye Hit,Left,638.5394,717.5696,49.38768,NorthSidewalk
1743003364331,2.872522,341,Eye Hit,Right,637.5488,717.5696,49.38768,NorthSidewalk
1743003364331,2.872522,341,Eye Hit,Center,638.0441,717.5696,49.38768,NorthSidewalk
1743003364374,2.916741,342,Eye Hit,Left,671.175,724.8203,49.63989,NorthSidewalk
1743003364374,2.916741,342,Eye Hit,Right,670.1896,724.8203,49.63989,NorthSidewalk
1743003364374,2.916741,342,Eye Hit,Center,670.6823,724.8203,49.63989,NorthSidewalk
1743003364416,2.964299,343,Eye Hit,Left,732.7101,732.9324,49.7996,NorthSidewalk
1743003364416,2.964299,343,Eye Hit,Right,731.7278,732.9324,49.7996,NorthSidewalk
1743003364416,2.964299,343,Eye Hit,Center,732.2189,732.9324,49.7996,NorthSidewalk
1743003364456,2.998969,344,Eye Hit,Left,749.7025,740.434,49.80691,NorthSidewalk
1743003364456,2.998969,344,Eye Hit,Right,748.7203,740.434,49.80691,NorthSidewalk
1743003364456,2.998969,344,Eye Hit,Center,749.2114,740.434,49.80691,NorthSidewalk
1743003364499,3.039632,345,Eye Hit,Left,684.648,738.9572,49.77701,NorthSidewalk
1743003364499,3.039632,345,Eye Hit,Right,683.6652,738.9572,49.77701,NorthSidewalk
1743003364499,3.039632,345,Eye Hit,Center,684.1566,738.9572,49.77701,NorthSidewalk
1743003364540,3.082823,346,Eye Hit,Left,691.5939,732.5285,49.76426,NorthSidewalk
1743003364541,3.082823,346,Eye Hit,Right,690.6109,732.5285,49.76426,NorthSidewalk
1743003364541,3.082823,346,Eye Hit,Center,691.1024,732.5285,49.76426,NorthSidewalk
1743003364582,3.129643,347,Eye Hit,Left,706.3136,734.7474,49.80809,NorthSidewalk
1743003364582,3.129643,347,Eye Hit,Right,705.3315,734.7474,49.80808,NorthSidewalk
1743003364582,3.129643,347,Eye Hit,Center,705.8226,734.7474,49.80809,NorthSidewalk
1743003364622,3.164981,348,Eye Hit,Left,765.13,730.3956,49.70022,NorthSidewalk
1743003364622,3.164981,348,Eye Hit,Right,764.1458,730.3956,49.70022,NorthSidewalk
1743003364622,3.164981,348,Eye Hit,Center,764.6379,730.3956,49.70022,NorthSidewalk
1743003364665,3.205657,349,Eye Hit,Left,764.1691,736.5402,49.7392,NorthSidewalk
1743003364665,3.205657,349,Eye Hit,Right,763.1856,736.5402,49.7392,NorthSidewalk
1743003364665,3.205657,349,Eye Hit,Center,763.6774,736.5402,49.7392,NorthSidewalk
1743003364707,3.248326,350,Eye Hit,Left,727.9819,734.9642,49.81961,NorthSidewalk
1743003364707,3.248326,350,Eye Hit,Right,727.0001,734.9642,49.8196,NorthSidewalk
1743003364707,3.248326,350,Eye Hit,Center,727.491,734.9642,49.8196,NorthSidewalk
1743003364749,3.290093,351,Eye Hit,Left,676.6661,730.2828,49.70227,NorthSidewalk
1743003364749,3.290093,351,Eye Hit,Right,675.6818,730.2828,49.70227,NorthSidewalk
1743003364749,3.290093,351,Eye Hit,Center,676.174,730.2828,49.70227,NorthSidewalk
1743003364778,3.33062,352,Eye Hit,Left,662.6527,733.8466,49.65534,NorthSidewalk
1743003364778,3.33062,352,Eye Hit,Right,661.6676,733.8466,49.65534,NorthSidewalk
1743003364778,3.33062,352,Eye Hit,Center,662.1602,733.8466,49.65535,NorthSidewalk
1743003364808,3.35756,353,Eye Hit,Left,682.3409,732.9714,49.74148,NorthSidewalk
1743003364808,3.35756,353,Eye Hit,Right,681.3575,732.9714,49.74148,NorthSidewalk
1743003364808,3.35756,353,Eye Hit,Center,681.8492,732.9714,49.74148,NorthSidewalk
1743003364840,3.388788,354,Eye Hit,Left,676.2949,731.5484,49.70898,NorthSidewalk
1743003364840,3.388788,354,Eye Hit,Right,675.3107,731.5484,49.70899,NorthSidewalk
1743003364840,3.388788,354,Eye Hit,Center,675.8028,731.5484,49.70898,NorthSidewalk
1743003364868,3.421183,355,Eye Hit,Left,690.6322,728.4397,49.74139,NorthSidewalk
1743003364868,3.421183,355,Eye Hit,Right,689.6487,728.4397,49.7414,NorthSidewalk
1743003364868,3.421183,355,Eye Hit,Center,690.1405,728.4397,49.7414,NorthSidewalk
1743003364887,3.449559,356,Eye Hit,Left,623.4259,729.8736,49.34378,RoadWest
1743003364887,3.449559,356,Eye Hit,Right,622.4346,729.8736,49.34378,RoadWest
1743003364887,3.449559,356,Eye Hit,Center,622.9302,729.8736,49.34378,RoadWest
1743003364909,3.467103,357,Eye Hit,Left,569.0258,746.1814,48.79981,NorthSidewalk
1743003364909,3.467103,357,Eye Hit,Right,568.0234,746.1814,48.79981,NorthSidewalk
1743003364909,3.467103,357,Eye Hit,Center,568.5247,746.1814,48.79981,NorthSidewalk
1743003364927,3.489198,358,Eye Hit,Left,555.0855,750.0951,48.616,NorthSidewalk
1743003364927,3.489198,358,Eye Hit,Right,554.0793,750.0951,48.616,NorthSidewalk
1743003364927,3.489198,358,Eye Hit,Center,554.5824,750.0951,48.616,NorthSidewalk
1743003364944,3.507913,359,Eye Hit,Left,560.0836,749.7537,48.68793,NorthSidewalk
1743003364944,3.507913,359,Eye Hit,Right,559.0789,749.7537,48.68793,NorthSidewalk
1743003364944,3.507913,359,Eye Hit,Center,559.5812,749.7537,48.68793,NorthSidewalk
1743003364982,3.55071,361,Eye Hit,Left,581.3423,753.6447,48.99272,NorthSidewalk
1743003364982,3.55071,361,Eye Hit,Right,580.3439,753.6447,48.99273,NorthSidewalk
1743003364982,3.55071,361,Eye Hit,Center,580.8431,753.6447,48.99273,NorthSidewalk
1743003365014,3.578472,363,,Left,585.4442,754.5071,49.04766,
1743003365014,3.578472,363,,Right,584.4469,754.5071,49.04765,
1743003365014,3.578472,363,,Center,584.9456,754.5071,49.04766,
1743003365048,3.60906,365,Eye Hit,Left,592.8871,747.3351,49.11103,NorthSidewalk
1743003365048,3.60906,365,Eye Hit,Right,591.8911,747.3351,49.11103,NorthSidewalk
1743003365048,3.60906,365,Eye Hit,Center,592.3891,747.3351,49.11103,NorthSidewalk
1743003365064,3.628293,366,Eye Hit,Left,598.8775,749.3748,49.1888,NorthSidewalk
1743003365064,3.628293,366,Eye Hit,Right,597.883,749.3748,49.1888,NorthSidewalk
1743003365064,3.628293,366,Eye Hit,Center,598.3802,749.3748,49.1888,NorthSidewalk
1743003365097,3.65996,368,,Left,591.4118,750.7982,49.10732,
1743003365097,3.65996,368,,Right,590.4156,750.7982,49.10732,
1743003365097,3.65996,368,,Center,590.9138,750.7982,49.10732,
1743003365112,3.677415,369,,Left,591.0737,750.0032,49.10001,
1743003365112,3.677415,369,,Right,590.0774,750.0032,49.10001,
1743003365112,3.677415,369,,Center,590.5756,750.0032,49.10001,
1743003365146,3.709234,371,Eye Hit,Left,502.9318,746.2083,47.72744,SW_Tree_10
1743003365146,3.709234,371,Eye Hit,Right,501.9069,746.2083,47.72744,SW_Tree_10
1743003365146,3.709234,371,Eye Hit,Center,502.4196,746.2083,47.72744,SW_Tree_10
1743003365163,3.727219,372,Eye Hit,Left,500.0867,746.6633,47.67641,SW_Tree_10
1743003365163,3.727219,372,Eye Hit,Right,499.0606,746.6633,47.67641,SW_Tree_10
1743003365163,3.727219,372,Eye Hit,Center,499.5737,746.6633,47.67641,SW_Tree_10
1743003365178,3.744939,373,Eye Hit,Left,499.8294,745.6237,47.6673,SW_Tree_10
1743003365178,3.744939,373,Eye Hit,Right,498.8033,745.6237,47.6673,SW_Tree_10
1743003365178,3.744939,373,Eye Hit,Center,499.3163,745.6237,47.6673,SW_Tree_10
1743003365211,3.774503,375,Eye Hit,Left,497.7668,742.0807,47.61379,SW_Tree_10
1743003365211,3.774503,375,Eye Hit,Right,496.7393,742.0807,47.61379,SW_Tree_10
