unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name,local_direction_x,local_direction_y,local_direction_z,angular_diff
1742844907927,2.702035,386,,Center,692.0571,770.0605,49.92068,,-1.951032,-1.531863,49.92068,2.844687
1742844907962,2.735697,388,,Center,658.3411,770.0547,49.7743,,-4.292533,-1.527776,49.7743,5.23027
1742844907978,2.753026,389,,Center,645.3202,771.0758,49.69065,,-5.190281,-1.454242,49.69065,6.190964
1742844908013,2.786667,391,,Center,625.6371,773.7612,49.53672,,-6.537948,-1.263675,49.53672,7.656066
1742844908031,2.807835,392,,Center,602.6126,774.7758,49.30808,,-8.095662,-1.187872,49.30808,9.421998
1742844908073,2.846875,394,,Center,544.4373,781.1955,48.53581,,-11.91811,-0.7334673,48.53581,13.82128
1742844908100,2.880066,395,,Center,534.8333,784.4199,48.38406,,-12.53078,-0.5129648,48.38406,14.53142
1742844908133,2.91036,396,Eye Hit,Center,622.2299,743.8721,49.41024,NorthSidewalk,-6.756719,-3.326037,49.41024,8.666192
1742844908167,2.939553,397,Eye Hit,Center,632.8461,738.134,49.47493,NorthSidewalk,-6.030935,-3.72746,49.47493,8.155094
1742844908204,2.96975,398,Eye Hit,Center,626.3824,740.7352,49.43299,NorthSidewalk,-6.47273,-3.54445,49.43299,8.490747
1742844908241,2.999838,399,,Center,779.9496,755.5454,49.73886,,4.170564,-2.536067,49.73886,5.60476
1742844908281,3.035882,400,,Center,772.7285,783.0541,49.83883,,3.675585,-0.6236008,49.83883,4.277961
1742844908323,3.075087,401,,Center,745.8157,780.9344,49.94021,,1.803209,-0.7729281,49.94021,2.249598
1742844908358,3.116507,402,,Center,710.0027,779.3942,49.96795,,-0.6986943,-0.8809975,49.96795,1.289071
1742844908399,3.151438,403,,Center,656.225,776.2136,49.772,,-4.43965,-1.098955,49.772,5.250312
1742844908436,3.1924,404,,Center,627.8384,772.6274,49.55441,,-6.387711,-1.342714,49.55441,7.503783
1742844908467,3.230041,405,,Center,635.7382,770.3922,49.61634,,-5.847474,-1.499504,49.61634,6.936924
1742844908508,3.259301,406,,Center,708.9635,769.1989,49.94887,,-0.7710274,-1.592919,49.94887,2.029122
1742844908539,3.301645,407,,Center,715.5106,768.8241,49.95259,,-0.3136583,-1.619225,49.95259,1.891137
1742844908581,3.332356,408,,Center,670.1227,769.7853,49.83524,,-3.476583,-1.548424,49.83524,4.367132
1742844908621,3.374525,409,,Center,628.3268,764.8406,49.53985,,-6.351994,-1.881865,49.53985,7.616848
1742844908651,3.414235,410,,Center,596.1663,765.6422,49.21603,,-8.524291,-1.81438,49.21603,10.04191
1742844908692,3.443338,411,,Center,546.1324,764.4213,48.53303,,-11.80236,-1.872078,48.53303,13.83237
1742844908735,3.484597,412,Eye Hit,Center,560.4919,763.9092,48.74728,Truck1-Detailed,-10.87542,-1.915261,48.74728,12.76385
1742844908778,3.527918,413,,Center,727.4031,748.3682,49.88358,,0.5165142,-3.0442,49.88358,3.54199
1742844908821,3.571034,414,,Center,728.7177,739.7531,49.8423,,0.6077357,-3.642263,49.8423,4.237066
1742844908862,3.613525,415,,Center,694.3609,736.5359,49.79757,,-1.785762,-3.863075,49.79757,4.884753
1742844908903,3.655119,416,,Center,655.7081,723.9982,49.55727,,-4.456319,-4.713469,49.55727,7.457089
1742844908945,3.696326,417,,Center,647.7357,725.1472,49.51269,,-5.004414,-4.629658,49.51269,7.839796
1742844908987,3.739403,418,,Center,740.1929,729.1384,49.76634,,1.405551,-4.375562,49.76634,5.276112
1742844909029,3.780241,419,,Center,781.8533,727.4846,49.59245,,4.290336,-4.474987,49.59245,7.125382
1742844909070,3.821991,420,,Center,746.2656,729.5621,49.75567,,1.827863,-4.345142,49.75567,5.412184
1742844909112,3.863159,421,,Center,717.6919,727.0681,49.77388,,-0.1606838,-4.520353,49.77388,5.192521
1742844909153,3.905871,422,,Center,717.4007,719.981,49.7272,,-0.1807851,-5.009034,49.7272,5.755715
1742844909194,3.954921,423,Eye Hit,Center,847.8841,719.2924,48.95306,NorthSidewalk,8.756074,-4.978199,48.95306,11.62661
1742844909235,3.987275,424,Eye Hit,Center,807.4041,721.1941,49.37112,NorthSidewalk,6.035564,-4.8894,49.37112,8.940988
1742844909278,4.028047,425,Eye Hit,Center,768.8517,721.5173,49.62243,NorthSidewalk,3.39055,-4.891857,49.62243,6.839711
1742844909320,4.071724,426,Eye Hit,Center,763.0588,721.254,49.64532,NorthSidewalk,2.989874,-4.912392,49.64532,6.607497
1742844909362,4.113358,427,Eye Hit,Center,839.5074,746.4608,49.19645,LowFemale2,8.223211,-3.133517,49.19645,10.14152
1742844909404,4.154319,428,Eye Hit,Center,825.5537,746.8463,49.34438,NorthSidewalk,7.284909,-3.116334,49.34438,9.122401
1742844909434,4.194523,429,,Center,800.2571,746.5146,49.56562,,5.563869,-3.153304,49.56562,7.352072
1742844909467,4.224518,430,,Center,787.9995,746.842,49.65367,,4.722481,-3.136166,49.65367,6.513279
1742844909494,4.257301,431,Eye Hit,Center,775.819,743.9716,49.71321,NorthSidewalk,3.881204,-3.339509,49.71321,5.8804
1742844909522,4.284034,432,Eye Hit,Center,758.3226,743.1806,49.78914,NorthSidewalk,2.668713,-3.399697,49.78914,4.961239
1742844909541,4.312547,433,Eye Hit,Center,752.6528,744.2176,49.81275,NorthSidewalk,2.274956,-3.32906,49.81275,4.627747
1742844909559,4.33107,434,Eye Hit,Center,745.6774,744.2741,49.83371,LowFemale2,1.789732,-3.326519,49.83371,4.334766
1742844909577,4.349751,435,Eye Hit,Center,732.6055,743.7384,49.85586,LowFemale2,0.8790024,-3.365353,49.85586,3.990812
1742844909594,4.367735,436,Eye Hit,Center,727.903,744.2302,49.86217,LowFemale2,0.5511602,-3.331481,49.86217,3.87429
1742844909611,4.384437,437,Eye Hit,Center,721.5762,743.3468,49.86223,LowFemale2,0.1099245,-3.393095,49.86223,3.894958
1742844909627,4.402502,438,Eye Hit,Center,716.7875,743.4287,49.86166,LowFemale2,-0.2240395,-3.387344,49.86166,3.894908
1742844909664,4.438312,440,Eye Hit,Center,710.2045,749.0136,49.88247,NorthSidewalk,-0.6834176,-2.999106,49.88247,3.528643
1742844909679,4.455874,441,,Center,707.3175,754.5698,49.90223,,-0.8851935,-2.612492,49.90223,3.163907
1742844909712,4.487411,443,,Center,693.0758,759.4966,49.89228,,-1.878836,-2.268167,49.89228,3.378407
1742844909731,4.504524,444,,Center,680.5214,760.4619,49.8542,,-2.752811,-2.199124,49.8542,4.042541
1742844909746,4.521441,445,,Center,676.4066,759.8275,49.83664,,-3.038659,-2.242571,49.83664,4.333546
1742844909778,4.552793,447,,Center,658.7984,760.4548,49.75016,,-4.258634,-2.195034,49.75016,5.500713
1742844909794,4.569657,448,,Center,650.9458,760.4104,49.70066,,-4.800263,-2.195935,49.70066,6.062654
1742844909826,4.601255,450,,Center,651.93,764.7797,49.71987,,-4.733677,-1.892935,49.71987,5.854476
1742844909858,4.63336,452,Eye Hit,Center,753.5552,765.8375,49.89137,Sedan1-Detailed,2.341519,-1.825649,49.89137,3.405708
1742844909891,4.664984,454,Eye Hit,Center,758.7909,767.4094,49.87689,SouthWalkingPole,2.70609,-1.715462,49.87689,3.675516
1742844909922,4.697063,456,Eye Hit,Center,747.5207,766.5582,49.91175,SouthWalkingPole,1.921209,-1.776082,49.91175,3.000744
1742844909955,4.729439,458,Eye Hit,Center,728.2761,765.9591,49.9439,SouthWalkingPole,0.5781268,-1.819076,49.9439,2.188654
1742844909987,4.762151,460,Eye Hit,Center,721.9124,766.0331,49.9473,SouthWalkingPole,0.1335987,-1.814032,49.9473,2.085722
1742844910019,4.793622,462,Eye Hit,Center,714.6874,764.9709,49.9434,Sedan1-Detailed,-0.3711075,-1.88809,49.9434,2.206377
1742844910052,4.826561,464,Eye Hit,Center,709.2394,764.9655,49.93876,Sedan1-Detailed,-0.7516032,-1.88829,49.93876,2.330534
1742844910085,4.860042,466,Eye Hit,Center,706.1399,767.1252,49.94048,Sedan1-Detailed,-0.968127,-1.737503,49.94048,2.28079
1742844910118,4.89209,468,Eye Hit,Center,708.3633,769.4505,49.94843,Sedan1-Detailed,-0.812952,-1.57533,49.94843,2.032688
1742844910133,4.908915,469,Eye Hit,Center,712.0744,770.1371,49.95277,Sedan1-Detailed,-0.5537388,-1.527498,49.95277,1.862986
1742844910165,4.940487,471,Eye Hit,Center,710.3788,772.5939,49.95638,Sedan1-Detailed,-0.6722559,-1.355948,49.95638,1.735283
1742844910198,4.972242,473,Eye Hit,Center,716.2867,771.413,49.95811,Sedan1-Detailed,-0.2594676,-1.438505,49.95811,1.675964
1742844910231,5.005268,475,Eye Hit,Center,724.0906,769.801,49.95437,Sedan1-Detailed,0.2858077,-1.551028,49.95437,1.808294
1742844910264,5.037883,477,Eye Hit,Center,725.9026,771.6797,49.95774,Sedan1-Detailed,0.4124367,-1.419861,49.95774,1.695237
1742844910296,5.071196,479,Eye Hit,Center,732.4081,769.7602,49.94837,Sedan1-Detailed,0.8668421,-1.553694,49.94837,2.039896
1742844910328,5.102941,481,Eye Hit,Center,744.5942,771.4402,49.93008,Sedan1-Detailed,1.717543,-1.435802,49.93008,2.567121
1742844910361,5.136452,483,Eye Hit,Center,746.4988,771.3935,49.92544,Sedan1-Detailed,1.850378,-1.438929,49.92544,2.688025
1742844910378,5.157483,484,Eye Hit,Center,750.694,770.2307,49.91164,Sedan1-Detailed,2.142734,-1.519705,49.91164,3.012789
1742844910409,5.182609,486,Eye Hit,Center,758.6815,766.3307,49.87564,Sedan1-Detailed,2.698389,-1.79067,49.87564,3.715045
1742844910426,5.199302,487,Eye Hit,Center,771.8821,767.492,49.82014,Sedan1-Detailed,3.615224,-1.707757,49.82014,4.588384
1742844910443,5.217733,488,Eye Hit,Center,768.3563,767.3072,49.83689,Sedan1-Detailed,3.370677,-1.721214,49.83689,4.342802
1742844910474,5.24937,490,Eye Hit,Center,784.7324,768.1837,49.74867,Sedan1-Detailed,4.504183,-1.657176,49.74867,5.510396
1742844910510,5.282185,492,Eye Hit,Center,798.8229,767.0987,49.64951,Sedan1-Detailed,5.473689,-1.729218,49.64951,6.595079
1742844910526,5.301583,493,Eye Hit,Center,807.2684,768.1837,49.58482,Sedan1-Detailed,6.052272,-1.651718,49.58482,7.210881
1742844910560,5.340902,495,Eye Hit,Center,817.3325,771.5479,49.50376,Sedan1-Detailed,6.739211,-1.416084,49.50376,7.919511
1742844910596,5.37003,497,Eye Hit,Center,837.0616,772.6023,49.30621,Sedan1-Detailed,8.072886,-1.337718,49.30621,9.423061
1742844910612,5.388062,498,Eye Hit,Center,841.272,772.9193,49.26009,Sedan1-Detailed,8.355426,-1.314626,49.26009,9.742958
1742844910648,5.418404,500,Eye Hit,Center,860.2216,774.9279,49.03337,Sedan1-Detailed,9.616556,-1.170823,49.03337,11.17605
1742844910664,5.4393,501,Eye Hit,Center,867.4774,775.6373,48.93813,Sedan1-Detailed,10.09452,-1.11999,48.93813,11.72456
1742844910696,5.470973,503,Eye Hit,Center,871.8223,779.5873,48.88393,Sedan1-Detailed,10.38041,-0.8486838,48.88393,12.02743
1742844910727,5.502062,505,Eye Hit,Center,877.3141,780.1324,48.80771,Sedan1-Detailed,10.73913,-0.8101491,48.80771,12.4432
1742844910758,5.535606,507,Eye Hit,Center,884.8744,773.6612,48.6888,Sedan1-Detailed,11.22781,-1.248857,48.6888,13.06296
1742844910789,5.568928,509,Eye Hit,Center,894.0085,774.9359,48.55187,Sedan1-Detailed,11.81651,-1.158784,48.55187,13.74179
1742844910830,5.610486,511,Eye Hit,Center,921.8448,779.2374,48.09607,Sedan1-Detailed,13.57813,-0.8585402,48.09607,15.79496
1742844910871,5.639161,512,Eye Hit,Center,943.8057,781.5062,47.69678,Sedan1-Detailed,14.93046,-0.7000564,47.69678,17.39956
1742844910903,5.668397,513,Eye Hit,Center,961.6571,784.8718,47.35072,Sedan1-Detailed,16.00439,-0.4720835,47.35072,18.68265
1742844910938,5.696845,514,Eye Hit,Center,983.7919,790.7809,46.89516,Sedan1-Detailed,17.30224,-0.07996254,46.89516,20.25204
1742844910979,5.731094,515,Eye Hit,Center,1002.408,792.152,46.49055,Sedan1-Detailed,18.36346,0.009884137,46.49055,21.55372
1742844911006,5.771882,516,Eye Hit,Center,1014.958,794.6129,46.20825,Sedan1-Detailed,19.06306,0.1688711,46.20825,22.41922
1742844911035,5.79963,517,Eye Hit,Center,1025.539,795.0782,45.9651,Sedan1-Detailed,19.643,0.1978946,45.9651,23.1403
1742844911069,5.836619,518,Eye Hit,Center,1041.27,796.3826,45.59476,Sedan1-Detailed,20.48793,0.2794853,45.59476,24.19868
1742844911109,5.861493,519,Eye Hit,Center,1053.89,800.4124,45.28999,Sedan1-Detailed,21.1504,0.5328904,45.28999,25.03951
1742844911141,5.902686,520,Eye Hit,Center,1067.373,800.5814,44.96014,Sedan1-Detailed,21.84422,0.5396368,44.96014,25.92002
1742844911183,5.934316,521,Eye Hit,Center,1088.36,802.6743,44.43477,Sedan1-Detailed,22.89329,0.6634012,44.43477,27.26782
1742844911212,5.976543,522,Eye Hit,Center,1081.171,802.8074,44.61591,Sedan1-Detailed,22.53801,0.674407,44.61591,26.81123
1742844911253,6.006052,523,Eye Hit,Center,1102.206,801.6223,44.08384,Sedan1-Detailed,23.56622,0.593294,44.08384,28.13549
1742844911295,6.055553,524,Eye Hit,Center,1107.501,799.6465,43.94919,Sedan1-Detailed,23.81972,0.4700294,43.94919,28.46162
1742844911335,6.087942,525,Eye Hit,Center,1096.226,801.5759,44.23553,Sedan1-Detailed,23.27732,0.5924674,44.23553,27.76158
1742844911379,6.128703,526,Eye Hit,Center,1084.474,806.7131,44.52861,Sedan1-Detailed,22.69962,0.9163367,44.52861,27.03028
1742844911422,6.181168,527,Eye Hit,Center,1068.951,807.7614,44.91469,Sedan1-Detailed,21.92127,0.9901408,44.91469,26.03839
1742844911462,6.216861,528,Eye Hit,Center,1049.386,805.6361,45.39514,Sedan1-Detailed,20.91353,0.8657889,45.39514,24.75417
1742844911503,6.2561,529,Eye Hit,Center,1019.491,796.607,46.10531,Sedan1-Detailed,19.3129,0.2970868,46.10531,22.73057
1742844911546,6.296431,530,Eye Hit,Center,998.2435,788.5921,46.58414,Sedan1-Detailed,18.12909,-0.2220442,46.58414,21.26587
1742844911588,6.340291,531,Eye Hit,Center,965.941,779.932,47.26309,Sedan1-Detailed,16.25795,-0.7977573,47.26309,19.00382
1742844911630,6.381267,532,Eye Hit,Center,927.3472,773.7557,47.99463,Sedan1-Detailed,13.91886,-1.22471,47.99463,16.23182
1742844911673,6.424448,533,Eye Hit,Center,884.7573,769.7867,48.68691,Sedan1-Detailed,11.21941,-1.512652,48.68691,13.09009
1742844911715,6.467621,534,Eye Hit,Center,854.5339,755.481,49.06187,Sedan1-Detailed,9.231847,-2.50597,49.06187,11.03292
1742844911756,6.508158,535,Eye Hit,Center,846.058,756.4134,49.1676,Sedan1-Detailed,8.668866,-2.447252,49.1676,10.38163
1742844911798,6.54833,536,Eye Hit,Center,873.0347,775.0469,48.86513,Sedan1-Detailed,10.45929,-1.158675,48.86513,12.15323
1742844911841,6.591152,537,Eye Hit,Center,872.4504,777.9359,48.8778,Sedan1-Detailed,10.42205,-0.9614723,48.8778,12.08635
1742844911884,6.641667,538,Eye Hit,Center,866.8001,766.0844,48.93343,Sedan1-Detailed,10.0472,-1.773698,48.93343,11.77738
1742844911923,6.676787,539,Eye Hit,Center,863.4818,761.1384,48.96453,Sedan1-Detailed,9.826328,-2.113552,48.96453,11.60009
1742844911965,6.715739,540,Eye Hit,Center,843.7545,756.4274,49.1927,Sedan1-Detailed,8.514805,-2.447533,49.1927,10.20949
1742844912009,6.758254,541,Eye Hit,Center,845.0917,754.6821,49.17075,Sedan1-Detailed,8.602966,-2.566473,49.17075,10.34712
1742844912050,6.802621,542,Eye Hit,Center,854.9854,752.6166,49.04348,Sedan1-Detailed,9.25936,-2.701517,49.04348,11.1264
1742844912090,6.843323,543,Eye Hit,Center,875.7545,754.6421,48.77341,Sedan1-Detailed,10.62519,-2.548465,48.77341,12.62728
1742844912132,6.883771,544,Eye Hit,Center,912.99,763.4426,48.22005,Sedan1-Detailed,13.01593,-1.926012,48.22005,15.26257
1742844912174,6.925323,545,Eye Hit,Center,939.5805,766.7273,47.75309,Sedan1-Detailed,14.66588,-1.687976,47.75309,17.1788
1742844912217,6.968555,546,Eye Hit,Center,965.6141,764.2796,47.24002,Sedan1-Detailed,16.22842,-1.831566,47.24002,19.07089
1742844912258,7.010409,547,Eye Hit,Center,972.993,764.2037,47.08887,Sedan1-Detailed,16.66248,-1.830705,47.08887,19.59477
1742844912298,7.051239,548,Eye Hit,Center,960.363,758.4525,47.33109,Sedan1-Detailed,15.91208,-2.22085,47.33109,18.74955
