unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name,local_direction_x,local_direction_y,local_direction_z,angular_diff
1742933094490,0.9939997,306,Eye Hit,Center,738.7623,730.6956,49.78689,NorthSidewalk,1.306519,-4.268505,49.78689,5.123538
1742933094519,1.035997,307,Eye Hit,Center,717.1526,751.2241,49.90488,NorthSidewalk,-0.1987472,-2.845732,49.90488,3.271657
1742933094546,1.06515,308,,Center,698.1407,855.8847,49.76402,,-1.521476,4.446849,49.76402,5.395212
1742933094574,1.091113,309,,Center,697.4061,914.3174,49.24472,,-1.55619,8.425105,49.24472,9.869562
1742933094614,1.118932,310,,Center,699.6281,900.288,49.40194,,-1.407625,7.482655,49.40194,8.761588
1742933094655,1.161081,311,,Center,702.2993,890.3391,49.50262,,-1.22555,6.80903,49.50262,7.956037
1742933094697,1.201638,312,,Center,713.7809,880.0258,49.60738,,-0.4315057,6.107911,49.60738,7.036536
1742933094739,1.244811,313,,Center,724.6221,870.6313,49.68332,,0.3211908,5.464424,49.68332,6.287248
1742933094781,1.285314,314,,Center,731.5132,870.0215,49.68215,,0.8000331,5.421909,49.68215,6.295039
1742933094809,1.327163,315,,Center,668.8094,895.5193,49.3424,,-3.532833,7.144623,49.3424,9.175839
1742933094850,1.355454,316,Eye Hit,Center,671.4514,894.5884,49.36334,NorthWalkingPole,-3.351921,7.083356,49.36334,9.020424
1742933094892,1.406038,317,Eye Hit,Center,681.8726,879.3735,49.54272,NorthWalkingPole,-2.641977,6.054811,49.54272,7.595098
1742933094931,1.438278,318,Eye Hit,Center,686.0418,875.9699,49.58454,NorthWalkingPole,-2.355067,5.82388,49.58454,7.220561
1742933094960,1.477889,319,Eye Hit,Center,687.9254,871.826,49.62258,NorthWalkingPole,-2.226143,5.540717,49.62258,6.861556
1742933095001,1.506216,320,Eye Hit,Center,698.1198,870.6969,49.65697,NorthWalkingPole,-1.519648,5.466202,49.65697,6.517974
1742933095030,1.547591,321,Eye Hit,Center,699.2053,872.8755,49.64202,NorthWalkingPole,-1.443823,5.615702,49.64202,6.662119
1742933095072,1.576494,322,,Center,704.0982,873.7603,49.64298,,-1.104122,5.67723,49.64298,6.645231
1742933095101,1.617324,323,,Center,709.1445,868.7133,49.68757,,-0.7544153,5.331713,49.68757,6.185198
1742933095141,1.647314,324,Eye Hit,Center,711.3017,870.1305,49.67846,NorthWalkingPole,-0.6043863,5.429142,49.67846,6.275043
1742933095172,1.687492,325,Eye Hit,Center,683.1493,885.471,49.49213,NorthWalkingSignal,-2.550906,6.470638,49.49213,7.99959
1742933095211,1.717186,326,Eye Hit,Center,686.8846,884.0915,49.51515,NorthWalkingSignal,-2.293404,6.378171,49.51514,7.794576
1742933095253,1.757057,327,Eye Hit,Center,688.0486,885.7598,49.50417,NorthWalkingSignal,-2.212304,6.492286,49.50417,7.888169
1742933095282,1.800026,328,Eye Hit,Center,685.3461,885.7131,49.496,NorthWalkingSignal,-2.399022,6.487948,49.496,7.95584
1742933095323,1.827471,329,Eye Hit,Center,688.9293,883.5432,49.52594,NorthWalkingSignal,-2.152266,6.341554,49.52594,7.700769
1742933095351,1.868751,330,Eye Hit,Center,688.9781,885.9235,49.50544,NorthWalkingSignal,-2.148,6.503761,49.50544,7.877113
1742933095379,1.896695,331,Eye Hit,Center,687.7325,889.8181,49.46639,NorthWalkingSignal,-2.232485,6.76809,49.46639,8.198386
1742933095407,1.923889,332,Eye Hit,Center,688.9783,892.8713,49.44148,NorthWalkingSignal,-2.145213,6.97579,49.44148,8.396951
1742933095435,1.952828,333,Eye Hit,Center,687.995,895.5474,49.41138,NorthWalkingSignal,-2.211859,7.156543,49.41138,8.620152
1742933095476,1.980758,334,Eye Hit,Center,684.5685,900.8542,49.34673,NorthWalkingSignal,-2.445458,7.513486,49.34673,9.097035
1742933095506,2.023043,335,Eye Hit,Center,683.3868,901.4233,49.33829,NorthWalkingSignal,-2.526588,7.551445,49.33829,9.168148
1742933095532,2.05276,336,Eye Hit,Center,680.0541,905.21,49.28535,NorthWalkingSignal,-2.753611,7.804362,49.28535,9.532093
1742933095573,2.078343,337,,Center,711.9464,823.6622,49.92166,,-0.5623279,2.211179,49.92166,2.616811
1742933095614,2.119236,338,,Center,755.6711,728.3546,49.71404,,2.480325,-4.425047,49.71404,5.826251
1742933095643,2.15979,339,Eye Hit,Center,767.9224,662.8887,49.07221,NorthSidewalk,3.289181,-8.861283,49.0722,10.9025
1742933095684,2.188213,340,Eye Hit,Center,772.9705,663.6871,49.05737,NorthSidewalk,3.634556,-8.803876,49.05737,10.98742
1742933095713,2.22946,341,Eye Hit,Center,765.6005,667.3279,49.13416,NorthSidewalk,3.133768,-8.567355,49.13416,10.51807
1742933095740,2.258361,342,Eye Hit,Center,766.3536,675.9849,49.22881,NorthSidewalk,3.191653,-7.987766,49.22881,9.911275
1742933095769,2.285614,343,Eye Hit,Center,769.856,684.9621,49.30514,NorthSidewalk,3.438136,-7.381124,49.30514,9.377563
1742933095796,2.314219,344,Eye Hit,Center,772.1211,694.66,49.38806,NorthSidewalk,3.600385,-6.72357,49.38806,8.778702
1742933095824,2.343157,345,Eye Hit,Center,776.7565,703.0978,49.43929,NorthSidewalk,3.924649,-6.147204,49.43929,8.391687
1742933095851,2.369648,346,Eye Hit,Center,782.5388,717.3002,49.51776,NorthSidewalk,4.331356,-5.173187,49.51776,7.75904
1742933095879,2.397062,347,Eye Hit,Center,786.5541,726.738,49.55664,NorthSidewalk,4.613067,-4.52307,49.55664,7.427612
1742933095907,2.424417,348,Eye Hit,Center,792.6069,725.2723,49.50812,NorthSidewalk,5.027675,-4.620275,49.50813,7.852779
1742933095935,2.452913,349,Eye Hit,Center,795.3354,731.7063,49.52703,NorthSidewalk,5.218606,-4.17627,49.52703,7.685948
1742933095963,2.480611,350,Eye Hit,Center,800.4398,745.8936,49.56226,NorthSidewalk,5.576161,-3.195775,49.56226,7.388624
1742933095990,2.508748,351,Eye Hit,Center,800.4731,752.7995,49.59114,NorthSidewalk,5.581717,-2.718639,49.59114,7.136084
1742933096018,2.536627,352,Eye Hit,Center,764.4484,750.2903,49.79872,NorthSidewalk,3.095908,-2.904879,49.79872,4.872666
1742933096046,2.563918,353,Eye Hit,Center,679.5056,745.5299,49.79591,NorthSidewalk,-2.820337,-3.236101,49.79591,4.926963
1742933096074,2.591508,354,Eye Hit,Center,676.6186,741.2141,49.7645,NorthWalkingPole,-3.019505,-3.534456,49.7645,5.336673
1742933096102,2.619408,355,Eye Hit,Center,681.313,740.7791,49.78143,NorthWalkingPole,-2.693677,-3.565981,49.78143,5.12992
1742933096130,2.647892,356,Eye Hit,Center,681.5475,742.4966,49.79173,NorthWalkingPole,-2.677901,-3.447091,49.79173,5.010085
1742933096157,2.67618,357,Eye Hit,Center,688.3655,738.3571,49.79496,NorthWalkingPole,-2.203228,-3.735744,49.79496,4.977798
1742933096185,2.702413,358,Eye Hit,Center,700.145,736.3376,49.81399,NorthWalkingPole,-1.383357,-3.877858,49.81399,4.724805
1742933096213,2.731007,359,Eye Hit,Center,703.4609,735.7294,49.81697,NorthWalkingPole,-1.152398,-3.920491,49.81697,4.689348
1742933096241,2.758204,360,Eye Hit,Center,703.364,736.7468,49.82247,NorthWalkingPole,-1.159276,-3.849918,49.82247,4.6138
1742933096269,2.78605,361,Eye Hit,Center,711.5502,740.0466,49.84952,NorthWalkingPole,-0.589143,-3.622015,49.84952,4.210172
1742933096296,2.815263,362,Eye Hit,Center,716.3335,738.7763,49.84662,NorthWalkingPole,-0.2556205,-3.710255,49.84662,4.266913
1742933096324,2.842835,363,Eye Hit,Center,720.8848,740.2056,49.85439,NorthWalkingPole,0.06170106,-3.611144,49.85439,4.143497
1742933096351,2.869277,364,Eye Hit,Center,726.6763,740.1891,49.85201,NorthWalkingPole,0.4655097,-3.612227,49.85201,4.178561
1742933096393,2.897014,365,Eye Hit,Center,727.5298,734.6091,49.82167,NorthWalkingPole,0.5247024,-3.998867,49.82167,4.628085
1742933096421,2.94031,366,Eye Hit,Center,737.4091,733.2905,49.80182,NorthWalkingPole,1.212651,-4.089028,49.80182,4.89485
1742933096449,2.967772,367,Eye Hit,Center,738.8745,731.8495,49.79057,NorthWalkingPole,1.314426,-4.188589,49.79057,5.038707
1742933096476,2.994528,368,Eye Hit,Center,746.4755,731.2007,49.7695,NorthWalkingPole,1.842983,-4.231913,49.7695,5.298645
1742933096505,3.021506,369,Eye Hit,Center,746.0913,729.9001,49.76231,NorthWalkingPole,1.815976,-4.321844,49.76231,5.381648
1742933096533,3.052438,370,Eye Hit,Center,751.339,727.0993,49.73074,NorthWalkingPole,2.179835,-4.513881,49.73074,5.755715
1742933096573,3.08057,371,Eye Hit,Center,754.9108,725.837,49.71077,NorthWalkingPole,2.427307,-4.59978,49.71077,5.972777
1742933096614,3.126616,372,Eye Hit,Center,767.0815,724.6873,49.65508,NorthWalkingPole,3.269845,-4.674459,49.65508,6.553679
1742933096655,3.160994,373,Eye Hit,Center,778.7207,730.7224,49.63311,NorthSidewalk,4.076393,-4.25345,49.63311,6.769295
1742933096683,3.200761,374,,Center,757.5024,748.8263,49.82244,,2.613346,-3.008157,49.82244,4.572818
1742933096710,3.229224,375,,Center,683.3109,792.6179,49.91553,,-2.561447,0.04344913,49.91553,2.93805
1742933096739,3.256144,376,,Center,657.7212,797.8267,49.79095,,-4.33714,0.4060984,49.79095,4.999946
1742933096767,3.284894,377,,Center,681.1887,796.4642,49.90668,,-2.709125,0.3120143,49.90668,3.127688
1742933096795,3.313874,378,,Center,679.8568,793.8536,49.90238,,-2.801857,0.1296533,49.90238,3.216985
1742933096823,3.341408,379,,Center,681.7764,782.3595,49.90551,,-2.668043,-0.6725781,49.90551,3.155729
1742933096864,3.368831,380,,Center,703.0314,783.3464,49.96375,,-1.185809,-0.6043618,49.96375,1.526109
1742933096905,3.410905,381,,Center,737.0793,787.0444,49.96615,,1.193599,-0.3460463,49.96615,1.42464
1742933096946,3.452119,382,,Center,764.9318,789.8286,49.88334,,3.134893,-0.1511772,49.88334,3.600109
1742933096988,3.495941,383,,Center,803.7734,785.2686,49.64084,,5.816454,-0.4671018,49.64084,6.704258
1742933097030,3.534406,384,,Center,833.6024,782.5594,49.35924,,7.842762,-0.6513981,49.35924,9.058897
1742933097058,3.57673,385,,Center,828.8063,779.0994,49.40571,,7.518723,-0.891178,49.40571,8.712712
1742933097085,3.604151,386,,Center,777.6723,779.8051,49.81233,,4.018067,-0.8492746,49.81233,4.713223
1742933097113,3.631044,387,,Center,638.4084,761.6422,49.61336,,-5.661832,-2.106283,49.61336,6.942153
1742933097141,3.658557,388,,Center,588.5328,756.8017,49.09818,,-9.028089,-2.41685,49.09818,10.77749
1742933097169,3.685331,389,,Center,608.129,754.8443,49.31345,,-7.716062,-2.562334,49.31345,9.36223
1742933097199,3.712856,390,,Center,600.046,752.2878,49.21677,,-8.257352,-2.73342,49.21677,10.02232
1742933097230,3.744057,391,,Center,615.3759,753.4372,49.38281,,-7.226374,-2.663255,49.3828,8.864192
1742933097258,3.774819,392,,Center,632.3353,757.0054,49.55016,,-6.075508,-2.424945,49.55016,7.520657
1742933097276,3.801089,393,,Center,643.194,759.5799,49.64432,,-5.333076,-2.250802,49.64432,6.650717
1742933097293,3.819881,394,,Center,648.4384,760.5352,49.68499,,-4.972996,-2.186235,49.68499,6.239668
1742933097330,3.861212,396,,Center,677.3751,757.0198,49.83313,,-2.970942,-2.437805,49.83313,4.409888
1742933097362,3.88808,398,,Center,671.9142,761.7457,49.82422,,-3.350967,-2.107984,49.82421,4.542993
1742933097378,3.906143,399,,Center,678.0959,761.855,49.85141,,-2.921777,-2.101476,49.85141,4.129293
1742933097410,3.936949,401,Eye Hit,Center,585.2944,756.8376,49.05985,Sedan1-Detailed,-9.243254,-2.4124,49.05985,11.01867
1742933097425,3.953864,402,,Center,479.6759,754.9101,47.32032,,-15.90589,-2.454413,47.32032,18.78371
1742933097456,3.984643,404,Eye Hit,Center,474.4285,750.8406,47.20209,SW_Tree_30,-16.21258,-2.717026,47.20209,19.20127
1742933097486,4.01473,406,Eye Hit,Center,484.9359,751.1704,47.41222,SW_Tree_30,-15.58797,-2.707304,47.41222,18.45372
1742933097515,4.044713,408,Eye Hit,Center,498.9142,752.4708,47.68517,SW_Tree_30,-14.74542,-2.636161,47.68517,17.43894
1742933097546,4.074341,410,,Center,514.2059,756.0018,47.97643,,-13.80937,-2.415323,47.97643,16.28868
1742933097575,4.102657,412,,Center,518.1332,757.606,48.05082,,-13.56684,-2.311171,48.05082,15.9823
1742933097605,4.137376,414,,Center,522.4567,759.5306,48.13182,,-13.29864,-2.185528,48.13182,15.64239
1742933097634,4.163188,416,,Center,540.8383,761.2591,48.44187,,-12.13889,-2.082505,48.44187,14.26505
1742933097664,4.192791,418,,Center,544.3338,760.9545,48.49644,,-11.91547,-2.1054,48.49644,14.00948
1742933097694,4.225665,420,,Center,556.9611,766.0322,48.70165,,-11.10575,-1.76852,48.70164,13.00226
1742933097723,4.25649,422,,Center,560.8774,765.2492,48.75689,,-10.85128,-1.823975,48.75689,12.71752
1742933097753,4.281347,424,,Center,562.6644,765.2265,48.78279,,-10.73511,-1.826395,48.78279,12.58337
1742933097782,4.311635,426,,Center,559.712,764.1526,48.73766,,-10.92644,-1.897931,48.73766,12.81914
1742933097814,4.343257,428,,Center,564.9724,764.9056,48.81503,,-10.58463,-1.849496,48.81503,12.41376
1742933097844,4.372236,430,,Center,562.5099,763.6054,48.77688,,-10.74435,-1.93674,48.77688,12.61634
1742933097874,4.402469,432,,Center,495.3483,758.3712,47.63801,,-14.96843,-2.240361,47.63801,17.62567
1742933097904,4.431706,434,,Center,496.1156,758.8655,47.65384,,-14.92226,-2.208049,47.65384,17.5651
1742933097933,4.462587,436,,Center,498.7052,757.0693,47.69743,,-14.76315,-2.330016,47.69743,17.39827
1742933097964,4.492473,438,,Center,503.6643,755.7037,47.78554,,-14.45898,-2.425486,47.78554,17.05646
1742933097979,4.509302,439,,Center,505.9907,755.0342,47.82643,,-14.31573,-2.472389,47.82643,16.89658
1742933098010,4.53976,441,,Center,502.7172,753.5479,47.76117,,-14.51487,-2.568353,47.76117,17.1516
1742933098040,4.567792,443,,Center,501.7549,756.8467,47.75365,,-14.57686,-2.347628,47.75365,17.18081
1742933098070,4.597526,445,Eye Hit,Center,500.718,759.4028,47.74154,HighFemale2,-14.6424,-2.17626,47.74154,17.22712
1742933098099,4.632321,447,Eye Hit,Center,505.2361,761.054,47.82961,HighFemale2,-14.36716,-2.069812,47.82961,16.88216
1742933098129,4.657062,449,Eye Hit,Center,507.0215,760.9634,47.8619,HighFemale2,-14.25734,-2.07737,47.8619,16.75338
1742933098160,4.687002,451,Eye Hit,Center,506.4425,754.6974,47.83293,HighFemale2,-14.28745,-2.495254,47.83293,16.86813
1742933098176,4.703742,452,Eye Hit,Center,507.9045,754.0806,47.85765,HighFemale2,-14.19697,-2.537813,47.85765,16.77029
1742933098206,4.734632,454,Eye Hit,Center,506.5218,754.7054,47.83457,HighFemale2,-14.28263,-2.494877,47.83457,16.86232
1742933098236,4.763958,456,Eye Hit,Center,503.5732,773.621,47.82548,HighFemale2,-14.47716,-1.229015,47.82549,16.89861
1742933098251,4.784636,457,Eye Hit,Center,503.0811,773.6349,47.81651,HighFemale2,-14.50735,-1.227938,47.81651,16.93451
1742933098280,4.809948,459,Eye Hit,Center,499.3939,776.3477,47.75186,HighFemale2,-14.734,-1.044988,47.75186,17.18832
1742933098313,4.846791,461,Eye Hit,Center,494.7408,777.9136,47.66606,HighFemale2,-15.01774,-0.9388316,47.66606,17.51969
1742933098344,4.874465,463,Eye Hit,Center,491.1637,778.4015,47.59771,HighFemale2,-15.23434,-0.904888,47.59771,17.77735
1742933098373,4.901484,465,Eye Hit,Center,489.1866,774.6945,47.55472,HighFemale2,-15.35209,-1.150667,47.55472,17.93861
1742933098404,4.932565,467,Eye Hit,Center,488.1354,774.4827,47.53399,HighFemale2,-15.41529,-1.164361,47.53399,18.01577
1742933098438,4.962008,469,Eye Hit,Center,490.2469,773.1169,47.57294,HighFemale2,-15.28743,-1.256148,47.57294,17.87089
1742933098453,4.981673,470,Eye Hit,Center,489.9171,773.4501,47.56728,HighFemale2,-15.30754,-1.233716,47.56728,17.89274
1742933098485,5.012241,472,Eye Hit,Center,492.3519,776.4347,47.61845,HighFemale2,-15.16185,-1.036349,47.61845,17.70026
1742933098516,5.044326,474,Eye Hit,Center,495.2214,777.3824,47.67442,HighFemale2,-14.98833,-0.9744002,47.67442,17.4872
1742933098546,5.07404,476,Eye Hit,Center,492.6002,776.6095,47.62289,HighFemale2,-15.14673,-1.024892,47.62289,17.68139
1742933098579,5.108197,478,Eye Hit,Center,493.9325,776.4411,47.64839,HighFemale2,-15.06605,-1.036566,47.6484,17.58546
1742933098610,5.138284,480,Eye Hit,Center,486.3209,776.7456,47.50143,HighFemale2,-15.52528,-1.013163,47.50143,18.13536
1742933098641,5.168212,482,Eye Hit,Center,493.0862,775.9938,47.63147,HighFemale2,-15.11708,-1.066078,47.63147,17.64921
1742933098656,5.188867,483,Eye Hit,Center,492.7583,775.647,47.62481,HighFemale2,-15.1368,-1.089035,47.62481,17.67479
1742933098686,5.2155,485,Eye Hit,Center,487.924,775.9973,47.53166,HighFemale2,-15.42858,-1.063454,47.53166,18.02313
1742933098718,5.247241,487,Eye Hit,Center,492.89,776.9698,47.62899,HighFemale2,-15.12936,-1.000955,47.62899,17.6586
1742933098749,5.278248,489,Eye Hit,Center,489.7032,776.7031,47.56708,HighFemale2,-15.32171,-1.017361,47.56709,17.89095
1742933098779,5.308949,491,Eye Hit,Center,489.6568,776.9162,47.56639,HighFemale2,-15.32458,-1.003145,47.56639,17.8933
1742933098816,5.343714,493,Eye Hit,Center,489.4617,776.7494,47.56233,HighFemale2,-15.33625,-1.014127,47.56232,17.90823
1742933098846,5.374725,495,Eye Hit,Center,487.8112,778.1343,47.53186,HighFemale2,-15.43615,-0.9215344,47.53186,18.02136
1742933098877,5.404984,497,Eye Hit,Center,489.3681,780.0151,47.56421,HighFemale2,-15.34308,-0.7970407,47.56421,17.90103
1742933098908,5.435104,499,Eye Hit,Center,486.9946,776.3969,47.51374,HighFemale2,-15.48453,-1.036562,47.51374,18.08835
1742933098939,5.467502,501,Eye Hit,Center,482.6325,783.0562,47.43463,HighFemale2,-15.74815,-0.5929472,47.43463,18.37814
1742933098971,5.498393,503,Eye Hit,Center,476.9049,782.307,47.31936,HighFemale2,-16.08896,-0.6411007,47.31936,18.7923
1742933099002,5.530543,505,,Center,479.5251,784.5131,47.3732,,-15.93365,-0.495674,47.3732,18.59839
1742933099032,5.560472,507,,Center,649.2966,782.9718,49.73427,,-4.918231,-0.6277051,49.73427,5.693161
1742933099064,5.591887,509,,Center,768.9764,782.433,49.85865,,3.41539,-0.6668,49.85865,3.992481
1742933099096,5.623743,511,,Center,768.9822,780.1591,49.85617,,3.415625,-0.8254059,49.85617,4.031723
1742933099125,5.653077,513,,Center,762.9436,780.5931,49.88361,,2.996193,-0.7954174,49.88361,3.556003
1742933099155,5.683389,515,,Center,746.0696,779.4218,49.93887,,1.820901,-0.8782043,49.93887,2.31824
1742933099185,5.71379,517,,Center,735.3662,781.4429,49.96206,,1.073791,-0.7372882,49.96206,1.493445
1742933099214,5.744337,519,,Center,723.3775,784.9792,49.97624,,0.2360916,-0.4903058,49.97624,0.6240098
1742933099244,5.772872,521,,Center,702.9478,798.4784,49.96289,,-1.191627,0.4530798,49.96289,1.461659
1742933099273,5.802033,523,,Center,689.4536,796.6916,49.93283,,-2.133332,0.3279718,49.93283,2.4752
1742933099302,5.830992,525,,Center,680.4963,792.8259,49.90364,,-2.757291,0.05797,49.90364,3.163164
1742933099331,5.860153,527,,Center,664.3368,789.9271,49.82913,,-3.879398,-0.144159,49.82912,4.45483
1742933099361,5.889691,529,,Center,637.3193,809.2097,49.63545,,-5.739962,1.195118,49.63545,6.736709
1742933099389,5.917894,531,,Center,631.3754,812.7488,49.58053,,-6.145794,1.43922,49.58052,7.255257
1742933099419,5.947952,533,,Center,624.3045,812.7658,49.518,,-6.627768,1.438642,49.518,7.798831
1742933099447,5.976562,535,,Center,614.425,808.7503,49.43095,,-7.29916,1.158503,49.43095,8.503413
1742933099476,6.004804,537,,Center,607.8599,808.1923,49.36437,,-7.742609,1.118312,49.36437,9.005012
1742933099505,6.03363,539,,Center,601.5658,807.1315,49.2977,,-8.166136,1.043695,49.2977,9.480708
1742933099534,6.063349,541,,Center,594.1443,806.527,49.21377,,-8.663084,1.000336,49.21377,10.04847
1742933099563,6.091078,543,,Center,591.6229,809.8667,49.17849,,-8.830299,1.229225,49.17849,10.27542
1742933099592,6.120266,545,,Center,584.0749,814.9651,49.07642,,-9.330085,1.576646,49.07642,10.9132
1742933099621,6.149178,547,,Center,576.0419,818.4552,48.96425,,-9.858895,1.81213,48.96425,11.56982
1742933099649,6.178064,549,,Center,559.4216,823.2303,48.72105,,-10.94251,2.128538,48.72105,12.88771
1742933099665,6.196074,550,,Center,552.3105,823.3803,48.61583,,-11.40241,2.134112,48.61583,13.4206
1742933099693,6.224798,552,,Center,538.7708,826.5444,48.3958,,-12.26729,2.338622,48.3958,14.46916
1742933099718,6.251908,553,,Center,518.4201,833.5643,48.03037,,-13.54179,2.792642,48.03037,16.05978
1742933099745,6.279257,554,,Center,491.6505,833.9602,47.53801,,-15.18287,2.790331,47.53801,17.99031
1742933099779,6.306459,555,,Center,464.2791,833.8406,46.99086,,-16.80709,2.750221,46.99086,19.92174
1742933099814,6.333998,556,,Center,569.2164,835.5718,48.81626,,-10.29513,2.975357,48.81626,12.38153
1742933099850,6.361454,557,,Center,668.0505,847.5665,49.69535,,-3.610855,3.862689,49.69535,6.073411
1742933099890,6.395618,558,,Center,746.2954,851.1887,49.76994,,1.830463,4.120628,49.76994,5.176573
1742933099921,6.435961,559,Eye Hit,Center,790.1935,795.602,49.73359,NorthSidewalk,4.882694,0.2509833,49.73359,5.614507
1742933099948,6.467189,560,Eye Hit,Center,848.9472,789.559,49.18013,NorthSidewalk,8.869819,-0.1675438,49.18013,10.22539
1742933099980,6.493807,561,Eye Hit,Center,857.6424,781.4168,49.06845,NorthSidewalk,9.446424,-0.7260392,49.06845,10.92834
1742933100011,6.525972,562,Eye Hit,Center,847.6124,782.396,49.19408,NorthSidewalk,8.780496,-0.6603874,49.19408,10.14796
1742933100041,6.557487,563,Eye Hit,Center,824.7342,776.5761,49.43807,NorthSidewalk,7.242077,-1.066188,49.43807,8.422403
1742933100070,6.587029,564,Eye Hit,Center,800.8243,776.8262,49.64896,NorthSidewalk,5.612612,-1.053403,49.64896,6.561274
1742933100098,6.615622,565,Eye Hit,Center,778.172,783.566,49.80957,NorthSidewalk,4.05266,-0.5871196,49.80957,4.699905
1742933100126,6.644764,566,Eye Hit,Center,763.6711,785.2998,49.88363,NorthSidewalk,3.046948,-0.4671159,49.88363,3.536126
1742933100155,6.672197,567,Eye Hit,Center,774.9958,778.8891,49.82428,NorthSidewalk,3.832512,-0.913228,49.82428,4.521211
1742933100183,6.700874,568,Eye Hit,Center,841.8743,747.257,49.17662,NorthSidewalk,8.382704,-3.077133,49.17662,10.2918
1742933100211,6.729176,569,Eye Hit,Center,850.3442,740.9828,49.05027,NorthSidewalk,8.942238,-3.499678,49.05027,11.07685
1742933100239,6.756976,570,Eye Hit,Center,833.9627,731.8333,49.18917,NorthSidewalk,7.840529,-4.139122,49.18917,10.21748
1742933100267,6.785463,571,Eye Hit,Center,815.9493,729.2938,49.35146,NorthSidewalk,6.622999,-4.328007,49.35146,9.107851
1742933100295,6.8139,572,Eye Hit,Center,798.3485,728.4241,49.49128,NorthSidewalk,5.423409,-4.40049,49.49128,8.032407
1742933100323,6.841393,573,Eye Hit,Center,768.9302,722.6053,49.63277,NorthSidewalk,3.396711,-4.817052,49.63277,6.772539
