unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name,local_direction_x,local_direction_y,local_direction_z,angular_diff
1743094953925,0.7570307,278,Eye Hit,Center,689.9936,590.467,48.06794,RoadCrosswalk,-2.017357,-13.54953,48.06794,15.90704
1743094953956,0.7879183,279,Eye Hit,Center,690.0712,590.9592,48.07674,RoadCrosswalk,-2.012505,-13.51884,48.07674,15.87003
1743094953989,0.8191798,280,Eye Hit,Center,691.41,591.2787,48.08564,RoadCrosswalk,-1.922839,-13.4999,48.08564,15.8323
1743094954020,0.851351,281,Eye Hit,Center,692.406,591.5887,48.09344,RoadCrosswalk,-1.856153,-13.48123,48.09344,15.79926
1743094954049,0.8826849,282,Eye Hit,Center,692.6281,591.982,48.10096,RoadCrosswalk,-1.841498,-13.45682,48.10096,15.76805
1743094954080,0.9126642,283,Eye Hit,Center,694.1073,593.1714,48.12522,RoadCrosswalk,-1.742864,-13.38364,48.12522,15.66607
1743094954115,0.9430273,284,Eye Hit,Center,694.9321,593.0031,48.12411,RoadCrosswalk,-1.687305,-13.3947,48.12411,15.67074
1743094954146,0.9778316,285,Eye Hit,Center,696.0233,593.515,48.13528,RoadCrosswalk,-1.614231,-13.36338,48.13528,15.6231
1743094954176,1.009888,286,Eye Hit,Center,695.7651,594.7723,48.15646,RoadCrosswalk,-1.632336,-13.28445,48.15646,15.53247
1743094954206,1.038489,287,Eye Hit,Center,694.6368,594.7836,48.15422,RoadCrosswalk,-1.708253,-13.28316,48.15422,15.54222
1743094954235,1.068093,288,Eye Hit,Center,694.0612,595.4724,48.16478,RoadCrosswalk,-1.747398,-13.23952,48.16478,15.49676
1743094954265,1.097388,289,Eye Hit,Center,694.13,596.3099,48.17929,RoadCrosswalk,-1.743293,-13.18711,48.17929,15.43432
1743094954298,1.127333,290,Eye Hit,Center,694.9391,597.7771,48.20598,RoadCrosswalk,-1.689707,-13.09564,48.20598,15.31826
1743094954328,1.160386,291,Eye Hit,Center,697.2214,597.2885,48.20247,RoadCrosswalk,-1.535711,-13.12747,48.20247,15.3335
1743094954358,1.191044,292,Eye Hit,Center,697.393,599.0318,48.23256,RoadCrosswalk,-1.525093,-13.01815,48.23256,15.20298
1743094954391,1.22084,293,Eye Hit,Center,697.3266,600.0214,48.24906,RoadCrosswalk,-1.530097,-12.95575,48.24906,15.13011
1743094954433,1.25342,294,Eye Hit,Center,696.6805,599.0965,48.23206,RoadCrosswalk,-1.573144,-13.01367,48.23206,15.20448
1743094954475,1.298307,295,Eye Hit,Center,697.8853,603.6078,48.31029,RoadCrosswalk,-1.494287,-12.72988,48.31029,14.85891
1743094954517,1.338816,296,Eye Hit,Center,697.5222,604.7922,48.32904,RoadCrosswalk,-1.519409,-12.65482,48.32904,14.77411
1743094954558,1.380308,297,Eye Hit,Center,698.5717,606.1902,48.35405,RoadCrosswalk,-1.449217,-12.56682,48.35405,14.66081
1743094954601,1.423935,298,Eye Hit,Center,695.5351,611.3946,48.43251,RoadCrosswalk,-1.657273,-12.23463,48.43251,14.30119
1743094954642,1.464312,299,Eye Hit,Center,699.752,623.0222,48.62229,RoadCrosswalk,-1.376988,-11.49173,48.62229,13.38937
1743094954684,1.50641,300,Eye Hit,Center,702.0841,628.5364,48.70828,RoadCrosswalk,-1.220549,-11.13657,48.70827,12.95316
1743094954726,1.547334,301,Eye Hit,Center,596.3165,549.6815,46.71188,RoadCrosswalk,-8.080756,-15.83199,46.71188,20.83302
1743094954755,1.588717,302,Eye Hit,Center,516.5309,500.5062,44.75394,RoadCrosswalk,-12.73629,-18.2465,44.75394,26.43683
1743094954795,1.61706,303,Eye Hit,Center,520.3864,515.392,45.10851,RoadCrosswalk,-12.59394,-17.4519,45.10851,25.50608
1743094954838,1.658649,304,Eye Hit,Center,518.3203,524.5707,45.25952,RoadCrosswalk,-12.76689,-16.92931,45.25953,25.10264
1743094954880,1.701451,305,Eye Hit,Center,503.2777,520.0541,44.94571,RoadCrosswalk,-13.62401,-17.09591,44.94571,25.93722
1743094954923,1.743562,306,Eye Hit,Center,447.5668,487.0158,43.38494,RoadCrosswalk,-16.53149,-18.50696,43.38494,29.76865
1743094954963,1.785777,307,Eye Hit,Center,442.0394,481.7725,43.18618,RoadCrosswalk,-16.78963,-18.73886,43.18618,30.22502
1743094955005,1.826007,308,Eye Hit,Center,435.229,469.0806,42.81776,RoadCrosswalk,-17.05425,-19.33915,42.81776,31.05619
1743094955046,1.86748,309,Eye Hit,Center,429.595,461.6674,42.57184,RoadCrosswalk,-17.29177,-19.66952,42.57185,31.59925
1743094955089,1.910744,310,Eye Hit,Center,388.7649,408.6165,40.78162,RoadCrosswalk,-18.89356,-21.86831,40.78162,35.32306
1743094955129,1.951041,311,Eye Hit,Center,387.525,404.6942,40.68006,RoadCrosswalk,-18.91706,-22.03706,40.68006,35.52431
1743094955171,1.991627,312,Eye Hit,Center,390.6771,407.0408,40.78347,RoadCrosswalk,-18.78534,-21.95915,40.78347,35.32028
1743094955213,2.035142,313,Eye Hit,Center,489.1258,462.5356,43.56012,RoadCrosswalk,-14.06622,-20.0732,43.56012,29.36624
1743094955255,2.076023,314,Eye Hit,Center,595.6768,695.4274,48.81214,RoadCrosswalk,-8.48776,-6.593521,48.81214,12.41772
1743094955284,2.117643,315,Eye Hit,Center,678.8346,695.7021,49.45327,RoadCrosswalk,-2.847347,-6.661141,49.45327,8.333735
1743094955324,2.147065,316,Eye Hit,Center,720.0338,636.2248,48.83533,RoadCrosswalk,0.00230933,-10.64034,48.83533,12.29162
1743094955365,2.186727,317,Eye Hit,Center,743.7584,663.554,49.16726,RoadCrosswalk,1.63383,-8.833296,49.16726,10.35402
1743094955407,2.227845,318,Eye Hit,Center,738.8691,676.8427,49.32853,RoadCrosswalk,1.301854,-7.945476,49.32853,9.270103
1743094955449,2.270626,319,Eye Hit,Center,736.9771,677.5602,49.33937,RoadCrosswalk,1.171577,-7.897637,49.33937,9.191866
1743094955490,2.31248,320,Eye Hit,Center,740.1063,677.3173,49.33118,RoadCrosswalk,1.387291,-7.913127,49.33118,9.249708
1743094955531,2.352691,321,Eye Hit,Center,740.4172,678.1594,49.33954,RoadCrosswalk,1.408973,-7.856447,49.33954,9.1893
1743094955573,2.394563,322,Eye Hit,Center,737.6081,686.869,49.43468,RoadCrosswalk,1.217465,-7.269278,49.43468,8.480102
1743094955615,2.43589,323,Eye Hit,Center,736.3702,689.0471,49.45829,RoadCrosswalk,1.132411,-7.122193,49.45829,8.296
1743094955657,2.478582,324,Eye Hit,Center,737.791,689.2548,49.45792,RoadCrosswalk,1.23069,-7.107663,49.45792,8.298081
1743094955699,2.520778,325,Eye Hit,Center,738.9396,687.1773,49.43536,RoadCrosswalk,1.309546,-7.248086,49.43536,8.474263
1743094955740,2.561145,326,Eye Hit,Center,732.9556,745.8912,49.86941,NorthSidewalk,0.9036609,-3.216334,49.86941,3.832672
1743094955782,2.603094,327,Eye Hit,Center,728.2504,763.185,49.93745,NorthSidewalk,0.5762539,-2.012828,49.93745,2.400859
1743094955824,2.645563,328,Eye Hit,Center,720.8528,760.4971,49.93293,NorthSidewalk,0.05955943,-2.200439,49.93293,2.524217
1743094955866,2.686875,329,Eye Hit,Center,702.1473,759.4662,49.91408,NorthSidewalk,-1.246353,-2.2715,49.91408,2.971441
1743094955908,2.729449,330,Eye Hit,Center,666.0516,755.4083,49.77488,NorthSidewalk,-3.755796,-2.547738,49.77488,5.2097
1743094955948,2.770063,331,Eye Hit,Center,624.3963,747.2268,49.44522,NorthSidewalk,-6.611683,-3.096641,49.44522,8.39943
1743094955991,2.811815,332,Eye Hit,Center,575.1784,740.6705,48.86619,NorthSidewalk,-9.898169,-3.508468,48.86619,12.12868
1743094956032,2.853708,333,Eye Hit,Center,541.5113,731.4035,48.33078,NorthSidewalk,-12.06556,-4.096547,48.33078,14.76953
1743094956073,2.90275,334,Eye Hit,Center,690.2261,741.2952,49.80963,NorthSidewalk,-2.074258,-3.532803,49.80963,4.701863
1743094956113,2.935919,335,Eye Hit,Center,668.0411,735.7941,49.69319,NorthSidewalk,-3.611355,-3.906835,49.69319,6.110932
1743094956156,2.976476,336,Eye Hit,Center,608.0722,723.5731,49.15732,NorthSidewalk,-7.695544,-4.705011,49.15732,10.39756
1743094956197,3.018857,337,Eye Hit,Center,586.392,720.0877,48.88925,NorthSidewalk,-9.136057,-4.917655,48.88925,11.9818
1743094956237,3.059353,338,Eye Hit,Center,690.8416,742.1561,49.81389,NorthSidewalk,-2.031549,-3.473131,49.81389,4.618001
1743094956280,3.10973,339,Eye Hit,Center,686.5903,741.1284,49.79619,NorthSidewalk,-2.326923,-3.543355,49.79619,4.865746
1743094956319,3.143416,340,Eye Hit,Center,634.2783,725.6631,49.41296,NorthSidewalk,-5.924404,-4.585055,49.41296,8.62088
1743094956362,3.18275,341,Eye Hit,Center,634.3364,721.9425,49.38969,NE_Tree_10,-5.917599,-4.839761,49.38969,8.798594
1743094956405,3.223864,342,Eye Hit,Center,802.028,742.125,49.53207,NorthSidewalk,5.682793,-3.455488,49.53207,7.647654
1743094956435,3.265898,343,,Center,819.9026,746.0084,49.39602,,6.902108,-3.177738,49.39602,8.745139
1743094956468,3.295775,344,Eye Hit,Center,834.7494,745.4274,49.2444,NorthSidewalk,7.903512,-3.208113,49.2444,9.826893
1743094956497,3.328552,345,Eye Hit,Center,810.8675,745.4724,49.47652,NorthSidewalk,6.288117,-3.220111,49.47652,8.126249
1743094956525,3.357179,346,Eye Hit,Center,788.4102,744.8998,49.64499,NorthSidewalk,4.750173,-3.270803,49.64499,6.626465
1743094956543,3.385584,347,Eye Hit,Center,780.0183,745.2515,49.69785,NorthSidewalk,4.171904,-3.249719,49.69785,6.073863
1743094956560,3.409842,348,,Center,772.3782,748.4735,49.75364,,3.644921,-3.029241,49.75364,5.441433
1743094956597,3.440185,350,,Center,765.8161,751.5288,49.79677,,3.191038,-2.819025,49.79677,4.887199
1743094956613,3.457763,351,,Center,781.7776,754.199,49.72469,,4.29651,-2.629251,49.72469,5.784385
1743094956649,3.490353,353,Eye Hit,Center,820.8961,756.3232,49.4286,SouthWalkingPole,6.975346,-2.466682,49.4286,8.513062
1743094956665,3.51019,354,Eye Hit,Center,815.6146,756.7196,49.47883,SouthWalkingPole,6.616932,-2.44176,49.47883,8.112733
1743094956699,3.542627,356,Eye Hit,Center,825.0234,758.4262,49.39592,SportCar2-Detailed,7.255878,-2.319866,49.39592,8.766946
1743094956736,3.586161,358,Eye Hit,Center,811.605,756.2814,49.51409,SportCar2-Detailed,6.343965,-2.47385,49.5141,7.830252
1743094956767,3.61414,360,Eye Hit,Center,801.9416,755.3048,49.59088,SportCar2-Detailed,5.683545,-2.545521,49.59088,7.157659
1743094956801,3.644485,362,Eye Hit,Center,786.4389,754.0569,49.69696,SportCar2-Detailed,4.618119,-2.637606,49.69696,6.108204
1743094956818,3.662282,363,Eye Hit,Center,779.7135,754.8401,49.74109,SportCar2-Detailed,4.15433,-2.585558,49.74109,5.618345
1743094956835,3.679353,364,Eye Hit,Center,775.0654,754.2208,49.7645,SportCar2-Detailed,3.832761,-2.629906,49.7645,5.336269
1743094956870,3.712243,366,Eye Hit,Center,756.0559,749.6075,49.83053,SouthWalkingPole,2.512957,-2.954834,49.83053,4.451003
1743094956889,3.730942,367,Eye Hit,Center,753.4635,749.9597,49.84105,SportCar2-Detailed,2.332767,-2.930919,49.84105,4.298104
1743094956904,3.749995,368,Eye Hit,Center,748.8629,749.1458,49.85168,SportCar2-Detailed,2.012485,-2.988285,49.85168,4.13356
1743094956940,3.781796,370,Eye Hit,Center,729.9371,746.4648,49.87622,SouthWalkingPole,0.6932076,-3.176814,49.87622,3.729984
1743094956958,3.801221,371,Eye Hit,Center,723.7163,747.0881,49.88328,SouthWalkingPole,0.2592852,-3.13377,49.88328,3.606955
1743094956990,3.833325,373,Eye Hit,Center,702.3086,741.498,49.84316,SouthWalkingPole,-1.233336,-3.520937,49.84316,4.28057
1743094957006,3.850055,374,Eye Hit,Center,693.7542,739.4545,49.81498,SouthWalkingPole,-1.828658,-3.661312,49.81498,4.696569
1743094957040,3.885386,376,Eye Hit,Center,680.1251,735.7994,49.75288,SportCar2-Detailed,-2.774794,-3.911166,49.75288,5.505486
1743094957072,3.916618,378,Eye Hit,Center,730.1761,751.6712,49.89843,SE_Tree_10,0.7101993,-2.814906,49.89843,3.329726
1743094957105,3.950825,380,,Center,731.3837,750.8451,49.89394,,0.7944105,-2.872287,49.89394,3.41816
1743094957137,3.982383,382,Eye Hit,Center,721.8905,746.1115,49.88034,SE_Tree_30,0.1318922,-3.20167,49.88034,3.675676
1743094957170,4.015011,384,Eye Hit,Center,698.1152,743.6074,49.84623,SE_Tree_30,-1.525767,-3.374204,49.84623,4.248745
1743094957202,4.046802,386,Eye Hit,Center,685.5563,742.2365,49.80527,SE_Tree_30,-2.399376,-3.466779,49.80527,4.838696
1743094957236,4.079648,388,Eye Hit,Center,665.9672,741.1285,49.71669,SE_Tree_30,-3.75727,-3.537701,49.71669,5.926156
1743094957251,4.096457,389,,Center,685.1044,741.5773,49.80058,,-2.430628,-3.51242,49.80058,4.902248
1743094957269,4.116839,390,,Center,683.0083,741.2808,49.79215,,-2.576192,-3.532561,49.79215,5.018173
1743094957301,4.14292,392,,Center,721.2493,737.4814,49.83894,,0.08708857,-3.800735,49.83894,4.362017
1743094957318,4.167725,393,Eye Hit,Center,735.3583,736.9603,49.82443,HighMale2,1.070281,-3.835906,49.82443,4.569904
1743094957350,4.194798,395,,Center,741.6393,735.5938,49.80557,,1.507418,-3.929574,49.80557,4.830226
1743094957385,4.228238,397,Eye Hit,Center,734.6979,735.8464,49.81911,HighMale2,1.024151,-3.913134,49.81911,4.641778
1743094957401,4.24601,398,Eye Hit,Center,736.166,737.3344,49.82507,HighMale2,1.126585,-3.809882,49.82507,4.559004
1743094957418,4.267271,399,Eye Hit,Center,736.9021,738.1774,49.82804,HighMale2,1.177952,-3.751316,49.82804,4.5118
1743094957450,4.29423,401,Eye Hit,Center,738.0036,737.7015,49.82338,HighMale2,1.254599,-3.78415,49.82338,4.574916
1743094957468,4.311141,402,Eye Hit,Center,740.2844,738.1581,49.8217,HighMale2,1.413496,-3.75214,49.8217,4.601088
1743094957485,4.328518,403,Eye Hit,Center,739.3298,738.5703,49.82544,HighMale2,1.34707,-3.723682,49.82544,4.543985
1743094957516,4.360554,405,Eye Hit,Center,739.0887,737.8484,49.82207,HighMale2,1.330178,-3.773879,49.82207,4.59184
1743094957549,4.392739,407,Eye Hit,Center,743.4666,735.8638,49.80215,HighMale2,1.634601,-3.910539,49.80215,4.864498
1743094957566,4.410483,408,Eye Hit,Center,746.6441,735.1873,49.79072,HighMale2,1.855504,-3.956833,49.79073,5.016142
1743094957599,4.442845,410,Eye Hit,Center,748.4569,740.5432,49.81361,HighMale2,1.982661,-3.585428,49.81361,4.701905
1743094957631,4.476008,412,Eye Hit,Center,756.0014,744.9125,49.81079,HighMale2,2.508164,-3.280887,49.81079,4.739501
1743094957665,4.511144,414,Eye Hit,Center,768.6557,746.1329,49.7642,HighMale2,3.386599,-3.192846,49.7642,5.343278
1743094957698,4.54339,416,Eye Hit,Center,782.1824,743.6094,49.68053,HighMale2,4.320822,-3.362703,49.68053,6.289025
1743094957732,4.575274,418,,Center,797.0917,748.1171,49.60098,,5.348237,-3.044637,49.60098,7.07274
1743094957748,4.592852,419,,Center,778.1205,747.7598,49.7225,,4.041991,-3.076922,49.7225,5.833379
1743094957765,4.609812,420,,Center,790.8508,751.8686,49.66031,,4.921158,-2.787667,49.66031,6.497485
1743094957783,4.632084,421,Eye Hit,Center,645.6429,730.7927,49.53327,SouthWalkingPole,-5.151487,-4.240829,49.53327,7.671994
1743094957816,4.659206,423,Eye Hit,Center,669.4575,733.9381,49.69301,SouthWalkingPole,-3.512893,-4.035794,49.69301,6.145418
1743094957833,4.677514,424,Eye Hit,Center,687.3587,737.823,49.78573,SouthWalkingPole,-2.272925,-3.772782,49.78573,5.055825
1743094957865,4.709768,426,Eye Hit,Center,707.721,743.3628,49.85789,NorthSidewalk,-0.8562681,-3.391984,49.85789,4.013711
1743094957902,4.746501,428,Eye Hit,Center,771.3224,747.9037,49.75874,NorthSidewalk,3.571816,-3.069145,49.75874,5.406497
1743094957918,4.769135,429,Eye Hit,Center,770.0493,746.7506,49.76019,NorthSidewalk,3.483319,-3.149537,49.76019,5.391288
1743094957955,4.794915,431,Eye Hit,Center,796.3983,751.5311,49.62037,SportCar2-Detailed,5.302208,-2.808877,49.62037,6.89492
1743094957972,4.815912,432,Eye Hit,Center,823.6269,758.0812,49.41098,SportCar2-Detailed,7.161582,-2.344463,49.41099,8.671245
1743094958005,4.854346,434,Eye Hit,Center,808.8871,754.1605,49.53182,SportCar2-Detailed,6.15795,-2.621708,49.53182,7.695288
1743094958041,4.888201,436,Eye Hit,Center,825.7509,753.04,49.37231,SportCar2-Detailed,7.302648,-2.690715,49.37231,8.957848
1743094958093,4.933143,438,Eye Hit,Center,895.3121,763.6516,48.50951,SportCar2-Detailed,11.89465,-1.923719,48.50951,13.94932
1743094958131,4.96392,439,Eye Hit,Center,933.109,759.1035,47.85548,SportCar2-Detailed,14.26417,-2.202122,47.85548,16.78325
1743094958162,4.997613,440,Eye Hit,Center,961.308,758.5093,47.31407,SportCar2-Detailed,15.9689,-2.216488,47.31407,18.81624
1743094958197,5.029399,441,Eye Hit,Center,994.0278,759.5612,46.63351,SportCar2-Detailed,17.87334,-2.116134,46.63351,21.10406
1743094958237,5.06085,442,Eye Hit,Center,1025.778,759.809,45.92078,SportCar2-Detailed,19.63941,-2.067824,45.92078,23.26983
1743094958276,5.100525,443,Eye Hit,Center,1058.455,763.0599,45.15098,SportCar2-Detailed,21.37377,-1.827825,45.15098,25.41295
1743094958317,5.1408,444,Eye Hit,Center,1088.899,764.3483,44.39806,SportCar2-Detailed,22.90786,-1.717357,44.39806,27.35765
1743094958351,5.181863,445,Eye Hit,Center,1106.243,766.4454,43.96055,SportCar2-Detailed,23.74854,-1.571517,43.96055,28.43136
1743094958382,5.222996,446,Eye Hit,Center,1163.426,767.2238,42.46606,SportCar2-Detailed,26.3376,-1.471907,42.46606,31.84737
1743094958423,5.245909,447,Eye Hit,Center,1244.544,771.92,40.30007,SportCar2-Detailed,29.56655,-1.132021,40.30008,36.28602
1743094958467,5.286777,448,Eye Hit,Center,1378.031,774.5652,36.78491,SportCar2-Detailed,33.85548,-0.8972209,36.7849,42.63535
1743094958511,5.329199,449,Eye Hit,Center,1213.589,763.9514,41.12063,SportCar2-Detailed,28.38822,-1.613484,41.12063,34.66303
1743094958556,5.374656,450,Eye Hit,Center,1080.128,765.7916,44.61884,SportCar2-Detailed,22.4744,-1.635772,44.61884,26.79514
1743094958597,5.419256,451,Eye Hit,Center,1062.782,760.0227,45.03408,NorthSidewalk,21.59098,-2.014497,45.03408,25.71169
1743094958638,5.461155,452,Eye Hit,Center,1100.546,752.9161,44.07246,NorthSidewalk,23.4578,-2.409474,44.07246,28.14927
1743094958680,5.502501,453,Eye Hit,Center,1272.216,743.4297,39.50832,NorthSidewalk,30.5148,-2.684244,39.50832,37.78808
1743094958722,5.544927,454,Eye Hit,Center,1356.869,741.235,37.27955,NorthSidewalk,33.20731,-2.647149,37.27955,41.78367
1743094958764,5.584948,455,Eye Hit,Center,1380.349,746.8418,36.68745,SportCar2-Detailed,33.88472,-2.317416,36.68745,42.79237
1743094958806,5.625666,456,Eye Hit,Center,873.962,739.3783,48.72787,NorthSidewalk,10.4931,-3.586655,48.72787,12.82063
1743094958836,5.666211,457,Eye Hit,Center,822.4051,734.7687,49.31447,NorthSidewalk,7.063321,-3.947815,49.31447,9.318294
1743094958869,5.697236,458,Eye Hit,Center,806.2051,735.3754,49.46329,RoadWest,5.963879,-3.917693,49.46329,8.20887
1743094958899,5.729713,459,Eye Hit,Center,848.9781,741.6989,49.06642,NorthSidewalk,8.851428,-3.452239,49.06642,10.95867
1743094958927,5.759435,460,Eye Hit,Center,886.605,742.625,48.56587,NorthSidewalk,11.31702,-3.354125,48.56587,13.66048
1743094958945,5.787539,461,Eye Hit,Center,845.178,743.3398,49.12091,RoadWest,8.600175,-3.343481,49.12091,10.63889
1743094958967,5.80545,462,Eye Hit,Center,862.5823,745.2676,48.91438,RoadWest,9.754725,-3.19757,48.91438,11.85238
1743094958986,5.8282,463,Eye Hit,Center,686.0975,752.4298,49.84774,SportCar4-Detailed,-2.36369,-2.759076,49.84774,4.168613
1743094959003,5.846609,464,Eye Hit,Center,690.7763,752.3375,49.8618,SportCar4-Detailed,-2.038054,-2.766295,49.8618,3.942034
1743094959023,5.864933,465,Eye Hit,Center,671.2328,748.5767,49.77411,RoadWest,-3.395035,-3.023214,49.77411,5.218493
1743094959040,5.884446,466,Eye Hit,Center,673.4624,747.9796,49.78164,RoadWest,-3.240309,-3.065314,49.78164,5.120057
1743094959074,5.917858,468,Eye Hit,Center,677.1881,747.2478,49.79573,RoadWest,-2.981739,-3.117213,49.79573,4.951041
1743094959092,5.934773,469,Eye Hit,Center,693.6434,752.3591,49.87251,SportCar4-Detailed,-1.838503,-2.765497,49.87251,3.809457
1743094959109,5.952321,470,Eye Hit,Center,691.3712,750.017,49.8571,RoadWest,-1.99638,-2.927985,49.85711,4.065727
1743094959127,5.969842,471,Eye Hit,Center,692.8293,747.9725,49.85265,RoadWest,-1.894537,-3.070256,49.85265,4.139146
1743094959144,5.987158,472,Eye Hit,Center,706.6458,748.018,49.8798,SportCar4-Detailed,-0.9316555,-3.068718,49.8798,3.678711
1743094959162,6.005196,473,Eye Hit,Center,712.7793,744.9536,49.87264,RoadWest,-0.5036818,-3.282012,49.87264,3.809046
1743094959179,6.022514,474,Eye Hit,Center,711.0198,747.4239,49.88191,RoadWest,-0.6265324,-3.110379,49.8819,3.639487
1743094959197,6.040536,475,Eye Hit,Center,715.364,746.5665,49.88107,RoadWest,-0.3234379,-3.170092,49.88107,3.655217
1743094959232,6.074815,477,Eye Hit,Center,606.2247,749.9479,49.27913,SW_Tree_30,-7.841949,-2.898731,49.27913,9.628963
1743094959250,6.091831,478,,Center,601.5726,753.0575,49.23998,,-8.156113,-2.682308,49.23998,9.891097
1743094959266,6.111115,479,,Center,604.001,753.7639,49.26911,,-7.993594,-2.635139,49.26911,9.694365
1743094959302,6.143611,481,Eye Hit,Center,606.6338,753.0157,49.2938,SW_Tree_50,-7.816078,-2.688012,49.2938,9.518555
1743094959318,6.162835,482,,Center,604.7097,753.2426,49.27391,,-7.945527,-2.671423,49.27391,9.65486
1743094959351,6.194867,484,Eye Hit,Center,608.6843,752.5242,49.31339,SW_Tree_50,-7.677755,-2.723092,49.31339,9.380309
1743094959372,6.212936,485,Eye Hit,Center,609.9088,753.0082,49.32764,SW_Tree_50,-7.595492,-2.69035,49.32764,9.277562
1743094959388,6.232306,486,,Center,613.7229,747.3156,49.34385,,-7.334758,-3.084295,49.34385,9.160277
1743094959422,6.264132,488,Eye Hit,Center,611.7595,745.1534,49.31453,SW_Tree_50,-7.465823,-3.231561,49.31453,9.367477
1743094959440,6.282688,489,Eye Hit,Center,612.4598,743.1215,49.312,SW_Tree_50,-7.417142,-3.371477,49.312,9.381797
1743094959457,6.300619,490,,Center,617.5736,743.1332,49.36252,,-7.071673,-3.374168,49.36252,9.019423
1743094959474,6.3179,491,,Center,617.8775,741.6058,49.35797,,-7.050044,-3.479251,49.35797,9.050173
1743094959507,6.350128,493,,Center,618.42,742.6497,49.36766,,-7.013968,-3.407849,49.36766,8.976166
1743094959524,6.367453,494,,Center,616.9228,738.46,49.33301,,-7.112354,-3.694651,49.33301,9.227777
1743094959541,6.384188,495,,Center,616.6688,737.3386,49.32449,,-7.128645,-3.771249,49.32449,9.285884
1743094959557,6.401842,496,,Center,616.1046,737.0543,49.31797,,-7.166623,-3.790445,49.31797,9.335215
1743094959593,6.43364,498,,Center,617.6675,735.6212,49.32468,,-7.059779,-3.889877,49.32468,9.281078
1743094959610,6.453011,499,,Center,621.533,733.0043,49.34735,,-6.796223,-4.072212,49.34735,9.121174
1743094959626,6.470807,500,,Center,623.9747,732.8914,49.36858,,-6.630548,-4.08182,49.36858,8.962694
1743094959659,6.502635,502,Eye Hit,Center,630.2267,734.0187,49.42993,SW_Tree_30,-6.206552,-4.008924,49.42994,8.501496
1743094959676,6.519524,503,,Center,633.8038,735.9871,49.47022,,-5.964103,-3.875971,49.47022,8.182037
1743094959692,6.536463,504,,Center,637.5353,735.4654,49.49663,,-5.708957,-3.914053,49.49663,7.960896
