unix_ms,rel_timestamp,frame,obj_name,guid,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z
1743094953495,3.859915,264,SportCar2-Detailed,27772,69.50939,0,6.25,-1,0,-1.192093E-07
1743094953528,3.897591,265,HighMale2,29686,24.43366,0.02500001,-3.346332,0.9355357,0,0.3532323
1743094953528,3.897591,265,CenterEyeAnchor,27386,0.01580719,1.747906,0.03287317,0.03842273,0.03393395,0.9986852
1743094953528,3.897591,265,LowFemale2,33854,17.52849,0.02500001,11.33073,0.9829553,0,0.1838449
1743094953528,3.897591,265,HighFemale2,33816,-16.65219,0.02500001,-2.339388,-0.9202547,0,0.3913201
1743094953528,3.897591,265,LowMale2,28708,-26.71692,0.02500001,13.54348,-0.9856659,0,0.1687089
1743094953528,3.897591,265,SportCar2-Detailed,27772,69.37611,0,6.25,-1,0,-1.192093E-07
1743094953557,3.926229,266,HighMale2,29686,24.4621,0.02500001,-3.336707,0.9425002,0,0.3342055
1743094953557,3.926229,266,CenterEyeAnchor,27386,0.0156535,1.747972,0.03291005,0.03903577,0.0343098,0.9986486
1743094953557,3.926229,266,LowFemale2,33854,17.5577,0.02500001,11.32939,0.9879572,0,0.1547279
1743094953557,3.926229,266,HighFemale2,33816,-16.68116,0.02500001,-2.332357,-0.9291965,0,0.3695862
1743094953557,3.926229,266,LowMale2,28708,-26.74688,0.02500001,13.5425,-0.9898881,0,0.1418518
1743094953557,3.926229,266,SportCar2-Detailed,27772,69.27839,0,6.25,-1,0,-1.192093E-07
1743094953587,3.955481,267,HighMale2,29686,24.48836,0.02500001,-3.324963,0.9481809,0,0.3177311
1743094953587,3.955481,267,CenterEyeAnchor,27386,0.0155307,1.74809,0.03301338,0.0390387,0.03453417,0.9986408
1743094953587,3.955481,267,LowFemale2,33854,17.58537,0.02500001,11.33036,0.9915612,0,0.1296397
1743094953587,3.955481,267,HighFemale2,33816,-16.70846,0.02500001,-2.322774,-0.9364687,0,0.3507515
1743094953587,3.955481,267,LowMale2,28708,-26.77681,0.02500001,13.54343,-0.9929264,0,0.1187319
1743094953587,3.955481,267,SportCar2-Detailed,27772,69.17359,0,6.25,-1,0,-1.192093E-07
1743094953616,3.984812,268,HighMale2,29686,24.51245,0.02500001,-3.314552,0.952737,0,0.3037961
1743094953616,3.984812,268,CenterEyeAnchor,27386,0.0152173,1.747993,0.0330814,0.03956349,0.03332403,0.9986612
1743094953616,3.984812,268,LowFemale2,33854,17.60914,0.02500001,11.33371,0.9940944,0,0.1085195
1743094953616,3.984812,268,HighFemale2,33816,-16.73334,0.02500001,-2.31407,-0.9422848,0,0.3348126
1743094953616,3.984812,268,LowMale2,28708,-26.80144,0.02500001,13.54592,-0.9950594,0,0.09928185
1743094953616,3.984812,268,SportCar2-Detailed,27772,69.06171,0,6.25,-1,0,-1.192093E-07
1743094953647,4.014625,269,HighMale2,29686,24.54217,0.02500001,-3.30145,0.9564639,0,0.2918509
1743094953647,4.014625,269,CenterEyeAnchor,27386,0.0149465,1.747874,0.03312758,0.03898519,0.0329073,0.9986978
1743094953647,4.014625,269,LowFemale2,33854,17.63709,0.02500001,11.33984,0.9958941,0,0.09052628
1743094953647,4.014625,269,HighFemale2,33816,-16.76411,0.02500001,-2.30285,-0.9470276,0,0.3211523
1743094953647,4.014625,269,LowMale2,28708,-26.83144,0.02500001,13.54948,-0.9965726,0,0.08272326
1743094953647,4.014625,269,SportCar2-Detailed,27772,68.88067,0,6.25,-1,0,-1.192093E-07
1743094953678,4.045595,270,HighMale2,29686,24.57213,0.02500001,-3.289057,0.9595811,0,0.2814326
1743094953678,4.045595,270,CenterEyeAnchor,27386,0.01468549,1.747993,0.03323921,0.03802772,0.03370564,0.9987081
1743094953678,4.045595,270,LowFemale2,33854,17.6668,0.02500001,11.34576,0.9971888,0,0.07493019
1743094953678,4.045595,270,HighFemale2,33816,-16.79519,0.02500001,-2.291569,-0.950985,0,0.3092374
1743094953678,4.045595,270,LowMale2,28708,-26.85984,0.02500001,13.54998,-0.9976587,0,0.06839174
1743094953678,4.045595,270,SportCar2-Detailed,27772,68.75117,0,6.25,-1,0,-1.192093E-07
1743094953710,4.076577,271,HighMale2,29686,24.60338,0.02500001,-3.276787,0.9620884,0,0.2727379
1743094953710,4.076577,271,CenterEyeAnchor,27386,0.01429624,1.747984,0.03338471,0.03636147,0.03295956,0.998795
1743094953710,4.076577,271,LowFemale2,33854,17.69808,0.02500001,11.35155,0.9980763,0,0.0619992
1743094953710,4.076577,271,HighFemale2,33816,-16.82803,0.02500001,-2.279831,-0.9541615,0,0.2992921
1743094953710,4.076577,271,LowMale2,28708,-26.88998,0.02500001,13.55,-0.998401,0,0.05652946
1743094953710,4.076577,271,SportCar2-Detailed,27772,68.61465,0,6.25,-1,0,-1.192093E-07
1743094953741,4.107289,272,HighMale2,29686,24.63832,0.02500001,-3.263988,0.9640985,0,0.265545
1743094953741,4.107289,272,CenterEyeAnchor,27386,0.01397509,1.747861,0.03343616,0.03604734,0.03066229,0.9988796
1743094953741,4.107289,272,LowFemale2,33854,17.73285,0.02500001,11.3571,0.9986795,0,0.05137539
1743094953741,4.107289,272,HighFemale2,33816,-16.86576,0.02500001,-2.266609,-0.9567057,0,0.2910573
1743094953741,4.107289,272,LowMale2,28708,-26.92893,0.02500001,13.55,-0.9989042,0,0.04680198
1743094953742,4.107289,272,SportCar2-Detailed,27772,68.39673,0,6.25,-1,0,-1.192093E-07
1743094953771,4.139096,273,HighMale2,29686,24.67197,0.02500001,-3.253557,0.9657848,0,0.2593451
1743094953771,4.139096,273,CenterEyeAnchor,27386,0.01372353,1.747694,0.03350269,0.03619253,0.02952217,0.9989087
1743094953771,4.139096,273,LowFemale2,33854,17.76702,0.02500001,11.36135,0.9991067,0,0.04225856
1743094953771,4.139096,273,HighFemale2,33816,-16.90126,0.02500001,-2.254602,-0.9588429,0,0.2839373
1743094953771,4.139096,273,LowMale2,28708,-26.96239,0.02500001,13.55,-0.9992598,0,0.03846836
1743094953771,4.139096,273,SportCar2-Detailed,27772,68.24274,0,6.25,-1,0,-1.192093E-07
1743094953802,4.168642,274,HighMale2,29686,24.70559,0.02500001,-3.244865,0.9670504,0,0.254585
1743094953802,4.168642,274,CenterEyeAnchor,27386,0.01356213,1.747699,0.03358198,0.03646577,0.02863082,0.9989247
1743094953802,4.168642,274,LowFemale2,33854,17.80125,0.02500001,11.36481,0.999378,0,0.03526723
1743094953802,4.168642,274,HighFemale2,33816,-16.937,0.02500001,-2.243925,-0.9604498,0,0.2784532
1743094953802,4.168642,274,LowMale2,28708,-26.99629,0.02500001,13.55,-0.9994851,0,0.03208828
1743094953802,4.168642,274,SportCar2-Detailed,27772,68.08181,0,6.25,-1,0,-1.192093E-07
1743094953834,4.199673,275,HighMale2,29686,24.73976,0.02500001,-3.236302,0.9681398,0,0.2504109
1743094953834,4.199673,275,CenterEyeAnchor,27386,0.0132312,1.747603,0.03369586,0.0362879,0.02774706,0.9989561
1743094953834,4.199673,275,LowFemale2,33854,17.83598,0.02500001,11.36682,0.9995753,0,0.02914405
1743094953834,4.199673,275,HighFemale2,33816,-16.97316,0.02500001,-2.233597,-0.9618347,0,0.2736313
1743094953834,4.199673,275,LowMale2,28708,-27.03059,0.02500001,13.55,-0.9996487,0,0.02650684
1743094953835,4.199673,275,SportCar2-Detailed,27772,67.91399,0,6.25,-1,0,-1.192093E-07
1743094953866,4.232029,276,HighMale2,29686,24.77651,0.02500001,-3.227354,0.9690628,0,0.2468145
1743094953866,4.232029,276,CenterEyeAnchor,27386,0.01298761,1.747563,0.033769,0.03562102,0.02708488,0.9989983
1743094953866,4.232029,276,LowFemale2,33854,17.87308,0.02500001,11.36719,0.999715,0,0.02387547
1743094953866,4.232029,276,HighFemale2,33816,-17.01262,0.02500001,-2.22227,-0.9630123,0,0.2694577
1743094953866,4.232029,276,LowMale2,28708,-27.07186,0.02500001,13.55,-0.9997644,0,0.0217061
1743094953866,4.232029,276,SportCar2-Detailed,27772,67.64939,0,6.25,-1,0,-1.192093E-07
1743094953895,4.263863,277,HighMale2,29686,24.81338,0.02500001,-3.218557,0.9697973,0,0.2439122
1743094953895,4.263863,277,CenterEyeAnchor,27386,0.01275119,1.747558,0.03383248,0.03514054,0.02663137,0.9990275
1743094953896,4.263863,277,LowFemale2,33854,17.91068,0.02500001,11.36735,0.9998074,0,0.01962751
1743094953896,4.263863,277,HighFemale2,33816,-17.05085,0.02500001,-2.211306,-0.9639538,0,0.2660695
1743094953896,4.263863,277,LowMale2,28708,-27.10975,0.02500001,13.55,-0.9998409,0,0.01783574
1743094953896,4.263863,277,SportCar2-Detailed,27772,67.46449,0,6.25,-1,0,-1.192093E-07
1743094953927,4.293575,278,HighMale2,29686,24.8606,0.02500001,-3.207389,0.970356,0,0.2416799
1743094953927,4.293575,278,CenterEyeAnchor,27386,0.01253677,1.74753,0.03382278,0.03475508,0.02616392,0.9990533
1743094953927,4.293575,278,LowFemale2,33854,17.95902,0.02500001,11.36746,0.9998663,0,0.01636124
1743094953927,4.293575,278,HighFemale2,33816,-17.0998,0.02500001,-2.197092,-0.964677,0,0.2634352
1743094953927,4.293575,278,LowMale2,28708,-27.15852,0.02500001,13.55,-0.9998897,0,0.01486021
1743094953927,4.293575,278,SportCar2-Detailed,27772,67.1745,0,6.25,-1,0,-1.192093E-07
1743094953958,4.324462,279,HighMale2,29686,24.89815,0.02500001,-3.198543,0.9708351,0,0.2397484
1743094953958,4.324462,279,CenterEyeAnchor,27386,0.01232927,1.747493,0.03382546,0.03431567,0.02559181,0.9990833
1743094953958,4.324462,279,LowFemale2,33854,17.99762,0.02500001,11.36752,0.9999084,0,0.0135358
1743094953958,4.324462,279,HighFemale2,33816,-17.13825,0.02500001,-2.186109,-0.9653022,0,0.2611356
1743094953958,4.324462,279,LowMale2,28708,-27.19689,0.02500001,13.55,-0.9999245,0,0.01228648
1743094953958,4.324462,279,SportCar2-Detailed,27772,66.97283,0,6.25,-1,0,-1.192093E-07
1743094953990,4.355724,280,HighMale2,29686,24.93398,0.02500001,-3.190306,0.9712319,0,0.2381353
1743094953990,4.355724,280,CenterEyeAnchor,27386,0.01202659,1.747501,0.03400403,0.03359493,0.02514015,0.9991193
1743094953990,4.355724,280,LowFemale2,33854,18.03451,0.02500001,11.36738,0.9999376,0,0.01117277
1743094953990,4.355724,280,HighFemale2,33816,-17.17475,0.02500001,-2.175714,-0.9658256,0,0.2591927
1743094953990,4.355724,280,LowMale2,28708,-27.23379,0.02500001,13.55,-0.9999487,0,0.0101335
1743094953991,4.355724,280,SportCar2-Detailed,27772,66.76457,0,6.25,-1,0,-1.192093E-07
1743094954022,4.387895,281,HighMale2,29686,24.97703,0.02500001,-3.180604,0.9715651,0,0.2367728
1743094954022,4.387895,281,CenterEyeAnchor,27386,0.01184762,1.747419,0.03408412,0.03279196,0.02402764,0.9991733
1743094954022,4.387895,281,LowFemale2,33854,18.0789,0.02500001,11.36697,0.999958,0,0.009170294
1743094954022,4.387895,281,HighFemale2,33816,-17.21857,0.02500001,-2.163034,-0.9662735,0,0.2575179
1743094954022,4.387895,281,LowMale2,28708,-27.27769,0.02500001,13.55,-0.9999654,0,0.008307874
1743094954022,4.387895,281,SportCar2-Detailed,27772,66.43997,0,6.25,-1,0,-1.192093E-07
1743094954050,4.419229,282,HighMale2,29686,25.01681,0.02500001,-3.171576,0.9718288,0,0.2356884
1743094954051,4.419229,282,CenterEyeAnchor,27386,0.01170558,1.747326,0.03404374,0.03223499,0.023281,0.9992092
1743094954051,4.419229,282,LowFemale2,33854,18.12005,0.02500001,11.36664,0.9999714,0,0.007571042
1743094954051,4.419229,282,HighFemale2,33816,-17.25888,0.02500001,-2.151728,-0.9666341,0,0.2561615
1743094954051,4.419229,282,LowMale2,28708,-27.31794,0.02500001,13.55,-0.9999765,0,0.006848752
1743094954051,4.419229,282,SportCar2-Detailed,27772,66.21555,0,6.25,-1,0,-1.192093E-07
1743094954081,4.449208,283,HighMale2,29686,25.05429,0.02500001,-3.163225,0.9720346,0,0.2348379
1743094954081,4.449208,283,CenterEyeAnchor,27386,0.0116214,1.747268,0.03405605,0.0320701,0.02357069,0.9992077
1743094954081,4.449208,283,LowFemale2,33854,18.15895,0.02500001,11.36616,0.9999802,0,0.006309569
1743094954081,4.449208,283,HighFemale2,33816,-17.29723,0.02500001,-2.140988,-0.9669215,0,0.2550742
1743094954081,4.449208,283,LowMale2,28708,-27.35582,0.02500001,13.55,-0.9999838,0,0.005696058
1743094954082,4.449208,283,SportCar2-Detailed,27772,65.98482,0,6.25,-1,0,-1.192093E-07
1743094954116,4.479571,284,HighMale2,29686,25.0905,0.02500001,-3.155521,0.9722049,0,0.234132
1743094954116,4.479571,284,CenterEyeAnchor,27386,0.01151409,1.74734,0.03413376,0.03129904,0.0230036,0.9992453
1743094954116,4.479571,284,LowFemale2,33854,18.19638,0.02500001,11.36535,0.9999864,0,0.005249858
1743094954116,4.479571,284,HighFemale2,33816,-17.33372,0.02500001,-2.130569,-0.9671675,0,0.2541398
1743094954116,4.479571,284,LowMale2,28708,-27.39274,0.02500001,13.55,-0.9999889,0,0.004725695
1743094954117,4.479571,284,SportCar2-Detailed,27772,65.74787,0,6.25,-1,0,-1.192093E-07
1743094954147,4.514376,285,HighMale2,29686,25.13023,0.02500001,-3.147346,0.9723615,0,0.2334806
1743094954147,4.514376,285,CenterEyeAnchor,27386,0.01148405,1.747195,0.03416372,0.03172358,0.02159625,0.9992633
1743094954147,4.514376,285,LowFemale2,33854,18.23734,0.02500001,11.36415,0.9999911,0,0.00425148
1743094954147,4.514376,285,HighFemale2,33816,-17.37306,0.02500001,-2.118959,-0.9674079,0,0.2532235
1743094954147,4.514376,285,LowMale2,28708,-27.43199,0.02500001,13.55,-0.9999927,0,0.003807306
1743094954148,4.514376,285,SportCar2-Detailed,27772,65.381,0,6.25,-1,0,-1.192093E-07
1743094954177,4.546432,286,HighMale2,29686,25.16989,0.02500001,-3.139226,0.972474,0,0.2330118
1743094954177,4.546432,286,CenterEyeAnchor,27386,0.01138206,1.747127,0.03423072,0.03204253,0.02084403,0.9992691
1743094954177,4.546432,286,LowFemale2,33854,18.27813,0.02500001,11.36291,0.9999939,0,0.003512859
1743094954177,4.546432,286,HighFemale2,33816,-17.41207,0.02500001,-2.107379,-0.967594,0,0.2525111
1743094954177,4.546432,286,LowMale2,28708,-27.47068,0.02500001,13.55,-0.9999951,0,0.003123701
1743094954177,4.546432,286,SportCar2-Detailed,27772,65.12894,0,6.25,-1,0,-1.192093E-07
1743094954207,4.575033,287,HighMale2,29686,25.22012,0.02500001,-3.128958,0.9725521,0,0.2326857
1743094954207,4.575033,287,CenterEyeAnchor,27386,0.01134768,1.747176,0.03429159,0.03221555,0.02024671,0.9992759
1743094954207,4.575033,287,LowFemale2,33854,18.32991,0.02500001,11.36133,0.9999956,0,0.002974927
1743094954207,4.575033,287,HighFemale2,33816,-17.46176,0.02500001,-2.092492,-0.9677404,0,0.2519498
1743094954207,4.575033,287,LowMale2,28708,-27.52025,0.02500001,13.55,-0.9999965,0,0.002621353
1743094954208,4.575033,287,SportCar2-Detailed,27772,64.73991,0,6.25,-1,0,-1.192093E-07
1743094954237,4.604637,288,HighMale2,29686,25.25915,0.02500001,-3.120678,0.972617,0,0.2324144
1743094954237,4.604637,288,CenterEyeAnchor,27386,0.0112149,1.747034,0.03431615,0.03231261,0.01854525,0.9993057
1743094954237,4.604637,288,LowFemale2,33854,18.37014,0.02500001,11.3604,0.999997,0,0.002511084
1743094954237,4.604637,288,HighFemale2,33816,-17.50037,0.02500001,-2.081213,-0.9678736,0,0.2514375
1743094954237,4.604637,288,LowMale2,28708,-27.55859,0.02500001,13.55,-0.9999976,0,0.002185583
1743094954237,4.604637,288,SportCar2-Detailed,27772,64.47345,0,6.25,-1,0,-1.192093E-07
1743094954266,4.633932,289,HighMale2,29686,25.29575,0.02500001,-3.112736,0.9726683,0,0.2321991
1743094954267,4.633932,289,CenterEyeAnchor,27386,0.01106756,1.746882,0.03435842,0.03198148,0.0176679,0.9993323
1743094954267,4.633932,289,LowFemale2,33854,18.40796,0.02500001,11.3597,0.9999978,0,0.002130687
1743094954267,4.633932,289,HighFemale2,33816,-17.53666,0.02500001,-2.070802,-0.9679884,0,0.2509946
1743094954267,4.633932,289,LowMale2,28708,-27.59472,0.02500001,13.55,-0.9999984,0,0.001825869
1743094954267,4.633932,289,SportCar2-Detailed,27772,64.20147,0,6.25,-1,0,-1.192093E-07
1743094954299,4.663877,290,HighMale2,29686,25.33319,0.02500001,-3.104514,0.9727103,0,0.2320233
1743094954299,4.663877,290,CenterEyeAnchor,27386,0.01087422,1.746834,0.03461916,0.03112232,0.01771896,0.9993585
1743094954299,4.663877,290,LowFemale2,33854,18.4467,0.02500001,11.35908,0.9999985,0,0.001807988
1743094954299,4.663877,290,HighFemale2,33816,-17.57389,0.02500001,-2.060246,-0.9680914,0,0.2505975
1743094954300,4.663877,290,LowMale2,28708,-27.63231,0.02500001,13.55,-0.9999989,0,0.001518965
1743094954300,4.663877,290,SportCar2-Detailed,27772,63.92411,0,6.25,-1,0,-1.192093E-07
1743094954300,4.663877,290,SportCar4-Detailed,27266,-70,0,3.75,1,0,-1.192093E-07
1743094954330,4.69693,291,HighMale2,29686,25.37706,0.02500001,-3.094697,0.9727467,0,0.2318704
1743094954330,4.69693,291,CenterEyeAnchor,27386,0.01072276,1.7468,0.03469708,0.03021098,0.01693131,0.9994001
1743094954330,4.69693,291,LowFemale2,33854,18.49229,0.02500001,11.35853,0.999999,0,0.001514733
1743094954330,4.69693,291,HighFemale2,33816,-17.61768,0.02500001,-2.048007,-0.9681908,0,0.2502133
1743094954330,4.69693,291,LowMale2,28708,-27.67587,0.02500001,13.55,-0.9999992,0,0.001238108
1743094954330,4.69693,291,SportCar2-Detailed,27772,63.49827,0,6.25,-1,0,-1.192093E-07
1743094954330,4.69693,291,SportCar4-Detailed,27266,-70,0,3.75,1,0,-1.192093E-07
1743094954359,4.727588,292,HighMale2,29686,25.41653,0.02500001,-3.085645,0.9727734,0,0.2317584
1743094954359,4.727588,292,CenterEyeAnchor,27386,0.01062943,1.746582,0.03471401,0.02974932,0.0139154,0.9994605
1743094954359,4.727588,292,LowFemale2,33854,18.53324,0.02500001,11.35824,0.9999991,0,0.001293719
1743094954359,4.727588,292,HighFemale2,33816,-17.65712,0.02500001,-2.037245,-0.9682694,0,0.2499091
1743094954359,4.727588,292,LowMale2,28708,-27.71555,0.02500001,13.55,-0.9999995,0,0.001025259
1743094954360,4.727588,292,SportCar2-Detailed,27772,63.20803,0,6.25,-1,0,-1.192093E-07
1743094954360,4.727588,292,SportCar4-Detailed,27266,-69.99467,0,3.75,1,0,-1.192093E-07
1743094954392,4.757384,293,HighMale2,29686,25.45553,0.02500001,-3.076496,0.9727947,0,0.2316695
1743094954392,4.757384,293,CenterEyeAnchor,27386,0.01049951,1.746433,0.03479028,0.02996091,0.0126007,0.9994717
1743094954392,4.757384,293,LowFemale2,33854,18.57378,0.02500001,11.35816,0.9999995,0,0.00111562
1743094954392,4.757384,293,HighFemale2,33816,-17.69625,0.02500001,-2.026829,-0.9683344,0,0.249657
1743094954392,4.757384,293,LowMale2,28708,-27.75512,0.02500001,13.55,-0.9999996,0,0.0008537173
1743094954393,4.757384,293,SportCar2-Detailed,27772,62.91294,0,6.25,-1,0,-1.192093E-07
1743094954393,4.757384,293,SportCar4-Detailed,27266,-69.98222,0,3.75,1,0,-1.192093E-07
1743094954435,4.789964,294,HighMale2,29686,25.50208,0.02500001,-3.066083,0.9728116,0,0.2315975
1743094954435,4.789964,294,CenterEyeAnchor,27386,0.0103475,1.746198,0.03488671,0.03011604,0.01069891,0.9994891
1743094954435,4.789964,294,LowFemale2,33854,18.6222,0.02500001,11.35758,0.9999996,0,0.0009563565
1743094954436,4.789964,294,HighFemale2,33816,-17.74282,0.02500001,-2.014095,-0.9683976,0,0.2494115
1743094954436,4.789964,294,LowMale2,28708,-27.80238,0.02500001,13.55,-0.9999998,0,0.00069803
1743094954437,4.789964,294,SportCar2-Detailed,27772,62.46147,0,6.25,-1,0,-1.192093E-07
1743094954437,4.789964,294,SportCar4-Detailed,27266,-69.95023,0,3.75,1,0,-1.192093E-07
1743094954476,4.834851,295,HighMale2,29686,25.56058,0.02500001,-3.05301,0.9728271,0,0.2315323
1743094954476,4.834851,295,CenterEyeAnchor,27386,0.01009907,1.746045,0.03499664,0.02915137,0.008322578,0.9995404
1743094954476,4.834851,295,LowFemale2,33854,18.68289,0.02500001,11.35681,0.9999997,0,0.0007829666
1743094954476,4.834851,295,HighFemale2,33816,-17.80136,0.02500001,-1.997978,-0.9684762,0,0.2491063
1743094954476,4.834851,295,LowMale2,28708,-27.86095,0.02500001,13.55,-1,0,0.0005249381
1743094954477,4.834851,295,SportCar2-Detailed,27772,61.99984,0,6.25,-1,0,-1.192093E-07
1743094954477,4.834851,295,SportCar4-Detailed,27266,-69.90223,0,3.75,1,0,-1.192093E-07
1743094954518,4.87536,296,HighMale2,29686,25.61183,0.02500001,-3.041634,0.9728348,0,0.2315006
1743094954518,4.87536,296,CenterEyeAnchor,27386,0.009819997,1.745779,0.03522906,0.0279594,0.005491522,0.999594
1743094954518,4.87536,296,LowFemale2,33854,18.73614,0.02500001,11.35604,0.9999998,0,0.0006682277
1743094954518,4.87536,296,HighFemale2,33816,-17.85265,0.02500001,-1.98386,-0.9685364,0,0.2488724
1743094954518,4.87536,296,LowMale2,28708,-27.9127,0.02500001,13.55,-1,0,0.0004069805
1743094954518,4.87536,296,SportCar2-Detailed,27772,61.52861,0,6.25,-1,0,-1.192093E-07
1743094954519,4.87536,296,SportCar4-Detailed,27266,-69.83823,0,3.75,1,0,-1.192093E-07
1743094954560,4.916852,297,HighMale2,29686,25.66862,0.02500001,-3.028892,0.9728377,0,0.2314885
1743094954560,4.916852,297,CenterEyeAnchor,27386,0.009475708,1.745436,0.03538428,0.02679449,0.00206479,0.9996389
1743094954560,4.916852,297,LowFemale2,33854,18.7951,0.02500001,11.35531,0.9999998,0,0.0005805492
